# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp_pt100	time	Delay	a	
0.022	0.0	250	250	-7453434.0	-7466491.0	-7472968.0	-7470559.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	9.9e+37	22.4292109	1714417676.2683122	20.0	2801.0277202772027	29-04-24 21:07:56.268392
0.6	0.003	250	250	-7156041.0	-7168674.0	-7175069.0	-7172581.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	9.9e+37	22.4889101	1714417702.7650087	20.0	2801.0277202772027	29-04-24 21:08:22.765077
1.2	0.006	250	250	-6779495.0	-6791398.0	-6797458.0	-6795152.0	-8125250.0	-8116335.0	-8115280.0	-8111380.0	9.9e+37	9.9e+37	22.3548504	1714417729.2258387	20.0	2801.0277202772027	29-04-24 21:08:49.225907
1.799	0.009	250	250	-6403052.0	-6414236.0	-6419977.0	-6417874.0	-7674618.0	-7666090.0	-7665248.0	-7661452.0	9.9e+37	9.9e+37	22.1264029	1714417755.679536	20.0	2801.0277202772027	29-04-24 21:09:15.679602
2.4	0.012	250	250	-6025718.0	-6036124.0	-6041518.0	-6039615.0	-7222784.0	-7214657.0	-7213852.0	-7210239.0	9.9e+37	9.9e+37	22.0676619	1714417782.1351762	20.0	2801.0277202772027	29-04-24 21:09:42.135245
3.0	0.015	250	250	-5648987.0	-5658608.0	-5663697.0	-5661976.0	-6771781.0	-6764154.0	-6763379.0	-6759949.0	9.9e+37	9.9e+37	21.8421849	1714417808.591109	20.0	2801.0277202772027	29-04-24 21:10:08.591541
3.6	0.018	250	250	-5272474.0	-5281381.0	-5286093.0	-5284601.0	-6320925.0	-6313726.0	-6313033.0	-6309810.0	9.9e+37	9.9e+37	21.6393227	1714417835.0463328	20.0	2801.0277202772027	29-04-24 21:10:35.046403
4.2	0.021	250	250	-4895468.0	-4903644.0	-4908065.0	-4906741.0	-5869522.0	-5862734.0	-5862105.0	-5859104.0	9.9e+37	9.9e+37	21.4590753	1714417861.5071597	20.0	2801.0277202772027	29-04-24 21:11:01.507229
4.799	0.024	250	250	-4518919.0	-4526350.0	-4530452.0	-4529301.0	-5418344.0	-5412036.0	-5411464.0	-5408629.0	9.9e+37	9.9e+37	21.2512301	1714417887.9752567	20.0	2801.0277202772027	29-04-24 21:11:27.975327
5.399	0.027	250	250	-4141842.0	-4148514.0	-4152257.0	-4151334.0	-4966590.0	-4960729.0	-4960245.0	-4957585.0	9.9e+37	9.9e+37	21.3471513	1714417914.43271	20.0	2801.0277202772027	29-04-24 21:11:54.432781
5.999	0.03	250	250	-3765154.0	-3771060.0	-3774504.0	-3773758.0	-4515238.0	-4509776.0	-4509350.0	-4506901.0	9.9e+37	9.9e+37	21.4572546	1714417940.8877294	20.0	2801.0277202772027	29-04-24 21:12:20.887798
6.599	0.033	250	250	-3388106.0	-3393287.0	-3396406.0	-3395837.0	-4063281.0	-4058294.0	-4057910.0	-4055648.0	9.9e+37	9.9e+37	21.5650581	1714417967.3442361	20.0	2801.0277202772027	29-04-24 21:12:47.344306
7.199	0.036	250	250	-3011603.0	-3016020.0	-3018825.0	-3018448.0	-3611996.0	-3607393.0	-3607129.0	-3605064.0	9.9e+37	9.9e+37	21.7023758	1714417993.7994218	20.0	2801.0277202772027	29-04-24 21:13:13.799491
7.8	0.039	250	250	-2634123.0	-2637795.0	-2640296.0	-2640103.0	-3159380.0	-3155217.0	-3155027.0	-3153144.0	9.9e+37	9.9e+37	21.7801859	1714418020.2568493	20.0	2801.0277202772027	29-04-24 21:13:40.256920
8.399	0.042	250	250	-2257629.0	-2260576.0	-2262741.0	-2262734.0	-2707973.0	-2704220.0	-2704118.0	-2702416.0	9.9e+37	9.9e+37	21.9642664	1714418046.7183063	20.0	2801.0277202772027	29-04-24 21:14:06.718375
