# 
ch2a	ch2a avglen	Delay	a	
-781615.6	10.0	0.1	0.0	12-12-23 19:21:41.575879
-781615.6	19.166666666666664	0.1	0.0	12-12-23 19:21:41.710820
-557838.0	28.333333333333332	0.1	0.0	12-12-23 19:21:41.847817
-557838.0	37.5	0.1	0.0	12-12-23 19:21:41.982402
-557838.0	46.666666666666664	0.1	0.0	12-12-23 19:21:42.118587
-557838.0	55.833333333333336	0.1	0.0	12-12-23 19:21:42.255700
-557838.0	65.0	0.1	0.0	12-12-23 19:21:42.390521
1520792.0	74.16666666666667	0.1	0.0	12-12-23 19:21:42.524638
1520792.0	83.33333333333333	0.1	0.0	12-12-23 19:21:42.661190
1520792.0	92.5	0.1	0.0	12-12-23 19:21:42.796651
1520792.0	101.66666666666667	0.1	0.0	12-12-23 19:21:42.932072
354361.8	110.83333333333333	0.1	0.0	12-12-23 19:21:43.067331
-1366454.0	120.0	0.1	0.0	12-12-23 19:21:43.203702
