# 
ch2a	ch2a avglen	Delay	a	
-801875.0	1.0	0.0	0	12-12-23 20:08:41.263646
-585082.0	1.099639855942377	0.0	0	12-12-23 20:08:41.295421
-235120.0	1.199279711884754	0.0	0	12-12-23 20:08:41.330872
126992.0	1.2989195678271308	0.0	0	12-12-23 20:08:41.364668
483105.0	1.3985594237695078	0.0	0	12-12-23 20:08:41.396261
780266.0	1.4981992797118848	0.0	0	12-12-23 20:08:41.428301
1045709.0	1.5978391356542616	0.0	0	12-12-23 20:08:41.460339
1244623.0	1.6974789915966386	0.0	0	12-12-23 20:08:41.493493
1444199.0	1.7971188475390156	0.0	0	12-12-23 20:08:41.527305
1569345.0	1.8967587034813924	0.0	0	12-12-23 20:08:41.559387
1614521.0	1.9963985594237696	0.0	0	12-12-23 20:08:41.593148
1603594.0	2.0960384153661464	0.0	0	12-12-23 20:08:41.626997
1518476.0	2.195678271308523	0.0	0	12-12-23 20:08:41.658834
1356966.0	2.2953181272509005	0.0	0	12-12-23 20:08:41.692093
1182630.0	2.3949579831932772	0.0	0	12-12-23 20:08:41.725565
940684.0	2.494597839135654	0.0	0	12-12-23 20:08:41.760146
586438.5	2.5942376950780313	0.0	0	12-12-23 20:08:41.792423
275395.0	2.693877551020408	0.0	0	12-12-23 20:08:41.825707
-6306.0	2.793517406962785	0.0	0	12-12-23 20:08:41.858930
-326106.0	2.893157262905162	0.0	0	12-12-23 20:08:41.892492
-669996.0	2.9927971188475393	0.0	0	12-12-23 20:08:41.925806
-931218.0	3.092436974789916	0.0	0	12-12-23 20:08:41.959495
-1199289.0	3.192076830732293	0.0	0	12-12-23 20:08:41.993048
-1406667.0	3.2917166866746697	0.0	0	12-12-23 20:08:42.026749
-1531972.0	3.3913565426170464	0.0	0	12-12-23 20:08:42.059258
-1588455.0	3.4909963985594237	0.0	0	12-12-23 20:08:42.093666
-1587627.0	3.5906362545018005	0.0	0	12-12-23 20:08:42.126043
-1507469.0	3.6902761104441777	0.0	0	12-12-23 20:08:42.158501
-1362984.0	3.7899159663865545	0.0	0	12-12-23 20:08:42.191862
-1186864.0	3.8895558223289313	0.0	0	12-12-23 20:08:42.226226
-938564.3	3.9891956782713085	0.0	0	12-12-23 20:08:42.258929
-710139.5	4.088835534213685	0.0	0	12-12-23 20:08:42.291913
-334868.0	4.1884753901560625	0.0	0	12-12-23 20:08:42.326818
25647.0	4.288115246098439	0.0	0	12-12-23 20:08:42.359508
326047.5	4.387755102040816	0.0	0	12-12-23 20:08:42.392690
652629.0	4.487394957983193	0.0	0	12-12-23 20:08:42.424861
949235.8	4.58703481392557	0.0	0	12-12-23 20:08:42.459019
1203236.0	4.686674669867947	0.0	0	12-12-23 20:08:42.492054
