# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC	temp	Delay	a	
0.139	0.0	250	250	-7423916.0	-7437872.0	-7445526.0	-7443265.0	-7440020.0	-7434095.0	-7433392.0	-7430989.0	-11.8700239	32.7161758	6.0	3.0	14-12-23 14:44:09.342835
0.5	0.002	250	250	-7223719.0	-7236533.0	-7243332.0	-7240529.0	-7245418.0	-7239496.0	-7238492.0	-7235790.0	-11.4864171	32.8317313	6.0	3.0	14-12-23 14:44:16.512145
1.0	0.004	250	250	-6912297.0	-6924496.0	-6931028.0	-6928356.0	-6933129.0	-6927338.0	-6926423.0	-6923832.0	-10.9909061	32.8738098	6.0	3.0	14-12-23 14:44:23.689175
1.499	0.007	250	250	-6599231.0	-6610792.0	-6617061.0	-6614553.0	-6619098.0	-6613529.0	-6612642.0	-6610146.0	-10.4930859	32.8902753	6.0	3.0	14-12-23 14:44:30.965427
2.0	0.009	250	250	-6284977.0	-6295914.0	-6301895.0	-6299572.0	-6303912.0	-6298580.0	-6297745.0	-6295344.0	-9.99343665	32.9177178	6.0	3.0	14-12-23 14:44:38.126276
2.499	0.012	250	250	-5971021.0	-5981348.0	-5987018.0	-5984856.0	-5989071.0	-5983944.0	-5983152.0	-5980851.0	-9.49433323	32.8799161	6.0	3.0	14-12-23 14:44:45.300003
3.0	0.015	250	250	-5656294.0	-5665986.0	-5671400.0	-5669396.0	-5673397.0	-5668500.0	-5667794.0	-5665602.0	-8.99403299	32.8524736	6.0	3.0	14-12-23 14:44:52.583850
3.5	0.017	250	250	-5342488.0	-5351554.0	-5356668.0	-5354864.0	-5358677.0	-5353978.0	-5353325.0	-5351205.0	-8.49505831	32.8268605	6.0	3.0	14-12-23 14:44:59.776629
4.0	0.02	250	250	-5028061.0	-5036506.0	-5041318.0	-5039692.0	-5043315.0	-5038858.0	-5038238.0	-5036211.0	-7.99527115	32.821669	6.0	3.0	14-12-23 14:45:06.951660
4.5	0.022	250	250	-4713651.0	-4721471.0	-4725993.0	-4724537.0	-4727981.0	-4723719.0	-4723184.0	-4721258.0	-7.49535342	32.693604	6.0	3.0	14-12-23 14:45:14.114605
5.0	0.025	250	250	-4399144.0	-4406354.0	-4410580.0	-4409302.0	-4412541.0	-4408480.0	-4408005.0	-4406179.0	-6.99534788	32.5780484	6.0	3.0	14-12-23 14:45:21.291076
5.5	0.027	250	250	-4084822.0	-4091387.0	-4095355.0	-4094253.0	-4097317.0	-4093447.0	-4093050.0	-4091317.0	-6.49573385	32.5984699	6.0	3.0	14-12-23 14:45:28.453167
5.999	0.03	250	250	-3770852.0	-3776777.0	-3780464.0	-3779533.0	-3782441.0	-3778785.0	-3778450.0	-3776798.0	-5.99657924	32.5076127	6.0	3.0	14-12-23 14:45:35.616283
6.499	0.032	250	250	-3456468.0	-3461760.0	-3465162.0	-3464401.0	-3467097.0	-3463667.0	-3463375.0	-3461826.0	-5.49679973	32.5618799	6.0	3.0	14-12-23 14:45:42.792914
6.999	0.035	250	250	-3142330.0	-3147026.0	-3150129.0	-3149538.0	-3152070.0	-3148851.0	-3148636.0	-3147165.0	-4.99744285	32.6646289	6.0	3.0	14-12-23 14:45:49.966942
