# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC1	temp_pt100	time	Delay	a	
0.082	0.0	250	250	-7448890.0	-7462166.0	-7469050.0	-7466732.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	21.9066754	1713953631.3191361	6	21.0	24-04-24 12:13:51.319196
0.6	0.002	250	250	-7154072.0	-7166560.0	-7173033.0	-7170547.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	21.9122333	1713953638.090438	6	21.0	24-04-24 12:13:58.090502
1.2	0.005	250	250	-6779088.0	-6790847.0	-6797023.0	-6794677.0	-8125190.0	-8116252.0	-8115331.0	-8111279.0	-1.16089628	21.8555047	1713953644.8716736	6	21.0	24-04-24 12:14:04.871730
1.8	0.008	250	250	-6403240.0	-6414253.0	-6420092.0	-6417934.0	-7674484.0	-7665986.0	-7665085.0	-7661232.0	-1.09650023	21.750001	1713953651.6536782	6	21.0	24-04-24 12:14:11.653729
2.401	0.011	250	250	-6026051.0	-6036341.0	-6041828.0	-6039887.0	-7222524.0	-7214439.0	-7213625.0	-7210012.0	-1.03192975	21.7574753	1713953658.4338703	6	21.0	24-04-24 12:14:18.433924
3.0	0.015	250	250	-5649458.0	-5659015.0	-5664134.0	-5662409.0	-6771271.0	-6763647.0	-6762927.0	-6759460.0	-0.967463618	21.7010342	1713953665.2200096	6	21.0	24-04-24 12:14:25.220067
3.6	0.018	250	250	-5272965.0	-5281800.0	-5286600.0	-5285040.0	-6320084.0	-6312905.0	-6312223.0	-6308988.0	-0.903002159	21.6113417	1713953672.001956	6	21.0	24-04-24 12:14:32.002017
4.2	0.021	250	250	-4896060.0	-4904150.0	-4908656.0	-4907259.0	-5868361.0	-5861643.0	-5860948.0	-5857959.0	-0.838464366	21.5600752	1713953678.7876117	6	21.0	24-04-24 12:14:38.787669
4.8	0.024	250	250	-4519506.0	-4526848.0	-4531017.0	-4529843.0	-5417022.0	-5410686.0	-5410165.0	-5407307.0	-0.773977087	21.5620875	1713953685.567765	6	21.0	24-04-24 12:14:45.567847
5.4	0.027	250	250	-4142484.0	-4149076.0	-4152930.0	-4151943.0	-4965056.0	-4959177.0	-4958689.0	-4956020.0	-0.709416115	21.4226617	1713953692.3484728	6	21.0	24-04-24 12:14:52.348525
6.0	0.03	250	250	-3765887.0	-3771739.0	-3775245.0	-3774460.0	-4513777.0	-4508297.0	-4507915.0	-4505445.0	-0.644944371	21.4152831	1713953699.1253488	6	21.0	24-04-24 12:14:59.125400
6.6	0.033	250	250	-3388830.0	-3393936.0	-3397123.0	-3396523.0	-4061974.0	-4056935.0	-4056621.0	-4054327.0	-0.580393676	21.4315734	1713953705.9312246	6	21.0	24-04-24 12:15:05.931274
7.199	0.036	250	250	-3012305.0	-3016675.0	-3019550.0	-3019128.0	-3610676.0	-3606082.0	-3605829.0	-3603723.0	-0.515922724	21.3348856	1713953712.732271	6	21.0	24-04-24 12:15:12.732321
7.8	0.039	250	250	-2634837.0	-2638491.0	-2641020.0	-2640788.0	-3158337.0	-3154172.0	-3154001.0	-3152089.0	-0.451305007	21.2560214	1713953719.5150087	6	21.0	24-04-24 12:15:19.515064
8.4	0.042	250	250	-2258400.0	-2261304.0	-2263516.0	-2263469.0	-2707257.0	-2703506.0	-2703427.0	-2701710.0	-0.386853982	21.2429892	1713953726.2952435	6	21.0	24-04-24 12:15:26.295292
8.999	0.045	250	250	-1881926.0	-1884086.0	-1885969.0	-1886116.0	-2256172.0	-2252858.0	-2252855.0	-2251340.0	-0.322413209	21.2747073	1713953733.0763056	6	21.0	24-04-24 12:15:33.076362
9.599	0.048	250	250	-1505067.0	-1506487.0	-1508039.0	-1508381.0	-1804593.0	-1801700.0	-1801772.0	-1800406.0	-0.257904901	21.2018801	1713953739.8595347	6	21.0	24-04-24 12:15:39.859593
10.199	0.051	250	250	-1127905.0	-1128583.0	-1129817.0	-1130352.0	-1352632.0	-1350184.0	-1350314.0	-1349145.0	-0.19333503	21.196993	1713953746.6425612	6	21.0	24-04-24 12:15:46.642609
