# 
Scope_Frequency	base_freq	A2r	f2	scope_rms	scope_dBm	scope_pkpk	scope_thd	Pmax	lin_Pmax	base_P	base_dB	base_V	thd	lin_thd	Delay	a	
5000000.0	5000000.0	25387.5	5000000.0	0.11933656802261548	-5.45422916543461	0.33753478596928443	0.08008452349199648	-5.3999999999999915	0.0002884031503126612	0.0002884031503126612	-5.3999999999999915	0.12008396027627112	-23.30408448051344	0.06835901180862315	0.5	5000000.0	03-06-24 14:46:53.663645
5000000.0	5000000.0	25390.0	5000000.0	0.11707938351609236	-5.62009150373565	0.33115050408547764	0.07793727091764878	-5.799999999999997	0.00026302679918953836	0.00026302679918953836	-5.799999999999997	0.11467929176393146	-18.321068330902605	0.12132396174971284	0.5	5000000.0	03-06-24 14:47:03.202712
5000000.0	5000000.0	25392.5	5000000.0	0.11699770496333307	-5.626153189896106	0.33091948225134327	0.076252001048931	-5.799999999999997	0.00026302679918953836	0.00026302679918953836	-5.799999999999997	0.11467929176393146	-22.835422090602382	0.07214876399882589	0.5	5000000.0	03-06-24 14:47:12.741581
5000000.0	5000000.0	25395.0	5000000.0	0.11671580256614397	-5.647106829452864	0.33012214186460265	0.08391748061701401	-5.799999999999997	0.00026302679918953836	0.00026302679918953836	-5.799999999999997	0.11467929176393146	-22.902613012771642	0.07159280021765244	0.5	5000000.0	03-06-24 14:47:22.280636
5000000.0	5000000.0	25397.5	5000000.0	0.115358554838409	-5.748703908203272	0.3262832655764769	0.07748428638674265	-5.799999999999997	0.00026302679918953836	0.00026302679918953836	-5.799999999999997	0.11467929176393146	-22.898606874165544	0.0716258281336108	0.5	5000000.0	03-06-24 14:47:31.750624
5000000.0	5000000.0	25400.0	5000000.0	0.11545389976892906	-5.741527903835914	0.3265529417641668	0.07418685721985754	-5.799999999999997	0.00026302679918953836	0.00026302679918953836	-5.799999999999997	0.11467929176393146	-22.816357061070768	0.07230730032275866	0.5	5000000.0	03-06-24 14:47:41.289397
5000000.0	5000000.0	25402.5	5000000.0	0.11519149329303041	-5.761291876947235	0.3258107441700261	0.08232359449283795	-5.799999999999997	0.00026302679918953836	0.00026302679918953836	-5.799999999999997	0.11467929176393146	-22.890298933246008	0.07169437008487968	0.5	5000000.0	03-06-24 14:47:50.898674
5000000.0	5000000.0	25405.0	5000000.0	0.11371255436483324	-5.873531736345799	0.3216276731896701	0.07930766154173481	-5.799999999999997	0.00026302679918953836	0.00026302679918953836	-5.799999999999997	0.11467929176393146	-22.894392066451985	0.07166059283392692	0.5	5000000.0	03-06-24 14:48:00.436560
5000000.0	5000000.0	25407.5	5000000.0	0.11356372370446825	-5.884907555119807	0.3212067165128999	0.0800925325587509	-5.799999999999997	0.00026302679918953836	0.00026302679918953836	-5.799999999999997	0.11467929176393146	-22.893730776106377	0.07166604883948939	0.5	5000000.0	03-06-24 14:48:09.975461
5000000.0	5000000.0	25410.0	5000000.0	0.11251566024590319	-5.965440583735784	0.3182423453982392	0.0804312652581048	-5.799999999999997	0.00026302679918953836	0.00026302679918953836	-5.799999999999997	0.11467929176393146	-23.2552654868513	0.06874430500330507	0.5	5000000.0	03-06-24 14:48:20.689433
5000000.0	5000000.0	25412.5	5000000.0	0.11231749416541034	-5.980751930101884	0.3176818470809686	0.08395017348731297	-6.199999999999989	0.00023988329190194967	0.00023988329190194967	-6.199999999999989	0.10951787340474377	-22.810296475218212	0.07235777040020296	0.5	5000000.0	03-06-24 14:48:30.228304
5000000.0	5000000.0	25415.0	5000000.0	0.11152592289276465	-6.042183527826094	0.31544294542224766	0.08253502565878806	-6.199999999999989	0.00023988329190194967	0.00023988329190194967	-6.199999999999989	0.10951787340474377	-22.885950594682644	0.07173027077610158	0.5	5000000.0	03-06-24 14:48:39.767296
5000000.0	5000000.0	25417.5	5000000.0	0.11079297461422796	-6.099455590567335	0.31336985463019845	0.07660138964742132	-6.199999999999989	0.00023988329190194967	0.00023988329190194967	-6.199999999999989	0.10951787340474377	-22.864788869090592	0.07190524271017061	0.5	5000000.0	03-06-24 14:48:49.306350
5000000.0	5000000.0	25420.0	5000000.0	0.11063680570016059	-6.111707476248364	0.3129281422376082	0.08210191826197047	-6.199999999999989	0.00023988329190194967	0.00023988329190194967	-6.199999999999989	0.10951787340474377	-22.87666085898843	0.07180702879996444	0.5	5000000.0	03-06-24 14:48:58.845348
5000000.0	5000000.0	25422.5	5000000.0	0.10998867350658541	-6.162740755988139	0.3110949475608788	0.08431642547821405	-6.199999999999989	0.00023988329190194967	0.00023988329190194967	-6.199999999999989	0.10951787340474377	-22.872647783019673	0.07184021292430334	0.5	5000000.0	03-06-24 14:49:08.315258
5000000.0	5000000.0	25425.0	5000000.0	0.10865588656471913	-6.268634848853746	0.3073252568229967	0.07849633202388012	-6.199999999999989	0.00023988329190194967	0.00023988329190194967	-6.199999999999989	0.10951787340474377	-22.849037453746654	0.07203575748483522	0.5	5000000.0	03-06-24 14:49:17.854166
5000000.0	5000000.0	25427.5	5000000.0	0.1087660210229869	-6.259835221968903	0.30763676411213053	0.07904492326712836	-6.199999999999989	0.00023988329190194967	0.00023988329190194967	-6.199999999999989	0.10951787340474377	-22.88963312494311	0.07169986595674055	0.5	5000000.0	03-06-24 14:49:27.393552
5000000.0	5000000.0	25430.0	5000000.0	0.10701391613510618	-6.40089489943052	0.30268106312184834	0.07996761064241921	-6.199999999999989	0.00023988329190194967	0.00023988329190194967	-6.199999999999989	0.10951787340474377	-22.858199209982658	0.07195981522279475	0.5	5000000.0	03-06-24 14:49:37.000627
5000000.0	5000000.0	25432.5	5000000.0	0.10813060827999092	-6.310727121645925	0.3058395454744313	0.07697470659606795	-6.199999999999989	0.00023988329190194967	0.00023988329190194967	-6.199999999999989	0.10951787340474377	-22.862400484660547	0.07192501742329856	0.5	5000000.0	03-06-24 14:49:46.540298
5000000.0	5000000.0	25435.0	5000000.0	0.10751522385119947	-6.360300773871374	0.30409897546389114	0.08440031786254037	-6.599999999999994	0.0002187761623949555	0.0002187761623949555	-6.599999999999994	0.10458875713836442	-22.496933177743674	0.07501590294488902	0.5	5000000.0	03-06-24 14:49:56.079122
5000000.0	5000000.0	25437.5	5000000.0	0.10673838519167869	-6.423287478852009	0.30190174392775115	0.08682380543893368	-6.599999999999994	0.0002187761623949555	0.0002187761623949555	-6.599999999999994	0.10458875713836442	-22.40350749002479	0.07582713120849108	0.5	5000000.0	03-06-24 14:50:05.618169
5000000.0	5000000.0	25440.0	5000000.0	0.10568641776053983	-6.509316488444769	0.29892633071116836	0.07796874619632531	-6.599999999999994	0.0002187761623949555	0.0002187761623949555	-6.599999999999994	0.10458875713836442	-22.440187663605464	0.07550759136429187	0.5	5000000.0	03-06-24 14:50:15.087879
5000000.0	5000000.0	25442.5	5000000.0	0.10546897605792532	-6.527205449413943	0.29831131270144245	0.08519038120601666	-6.599999999999994	0.0002187761623949555	0.0002187761623949555	-6.599999999999994	0.10458875713836442	-22.46199615889559	0.07531824502490753	0.5	5000000.0	03-06-24 14:50:24.626843
5000000.0	5000000.0	25445.0	5000000.0	0.10546336208263901	-6.527667800234202	0.2982954339814651	0.08418075290216163	-6.599999999999994	0.0002187761623949555	0.0002187761623949555	-6.599999999999994	0.10458875713836442	-22.74245140540815	0.0729251665621035	0.5	5000000.0	03-06-24 14:50:34.165729
5000000.0	5000000.0	25447.5	5000000.0	0.10417084289164967	-6.634776478530661	0.2946396376424158	0.0805011771524588	-6.599999999999994	0.0002187761623949555	0.0002187761623949555	-6.599999999999994	0.10458875713836442	-22.865975425593984	0.07189542059527614	0.5	5000000.0	03-06-24 14:50:43.705245
5000000.0	5000000.0	25450.0	5000000.0	0.10366342324861226	-6.677189116817857	0.29320443816041974	0.08162943874853874	-6.599999999999994	0.0002187761623949555	0.0002187761623949555	-6.599999999999994	0.10458875713836442	-22.80704117029941	0.07238489378772056	0.5	5000000.0	03-06-24 14:50:53.174929
5000000.0	5000000.0	25452.5	5000000.0	0.1033311572078378	-6.705074181567232	0.2922646478780612	0.08639296640986303	-6.599999999999994	0.0002187761623949555	0.0002187761623949555	-6.599999999999994	0.10458875713836442	-22.77493852058209	0.0726529200364276	0.5	5000000.0	03-06-24 14:51:05.340907
5000000.0	5000000.0	25455.0	5000000.0	0.10272185454519818	-6.75644301198857	0.29054127969987126	0.08295976084632377	-6.999999999999986	0.00019952623149688858	0.00019952623149688858	-6.999999999999986	0.09988148764833465	-22.423239524032784	0.07565506762387093	0.5	5000000.0	03-06-24 14:51:14.949180
5000000.0	5000000.0	25457.5	5000000.0	0.10157711568744851	-6.853782508438632	0.2873034692638612	0.08619108692990751	-6.999999999999986	0.00019952623149688858	0.00019952623149688858	-6.999999999999986	0.09988148764833465	-22.388664518879388	0.07595681995386235	0.5	5000000.0	03-06-24 14:51:24.418824
5000000.0	5000000.0	25460.0	5000000.0	0.10146647253975195	-6.8632487937187046	0.2869905231837489	0.0865397101139883	-6.999999999999986	0.00019952623149688858	0.00019952623149688858	-6.999999999999986	0.09988148764833465	-22.46661238607665	0.07527822681495533	0.5	5000000.0	03-06-24 14:51:35.201577
5000000.0	5000000.0	25462.5	5000000.0	0.10020938906706729	-6.971531754654547	0.28343495419153747	0.08236975412375526	-6.999999999999986	0.00019952623149688858	0.00019952623149688858	-6.999999999999986	0.09988148764833465	-22.397844588575502	0.07587658401034222	0.5	5000000.0	03-06-24 14:51:45.915465
5000000.0	5000000.0	25465.0	5000000.0	0.10012963961630042	-6.978446981998897	0.28320938868180484	0.08464109034069237	-6.999999999999986	0.00019952623149688858	0.00019952623149688858	-6.999999999999986	0.09988148764833465	-22.47458312083789	0.07520917832613648	0.5	5000000.0	03-06-24 14:51:55.455544
5000000.0	5000000.0	25467.5	5000000.0	0.09960462024039304	-7.024110363567048	0.28172440963797113	0.08421378274983775	-6.999999999999986	0.00019952623149688858	0.00019952623149688858	-6.999999999999986	0.09988148764833465	-22.43764946682543	0.075529659469977	0.5	5000000.0	03-06-24 14:52:04.993340
5000000.0	5000000.0	25470.0	5000000.0	0.09876988753372752	-7.097208858341308	0.27936342900852557	0.08206687261103816	-6.999999999999986	0.00019952623149688858	0.00019952623149688858	-6.999999999999986	0.09988148764833465	-22.421925611735645	0.07566651281217421	0.5	5000000.0	03-06-24 14:52:14.601507
5000000.0	5000000.0	25472.5	5000000.0	0.09893171263781465	-7.082989496358769	0.27982113952239046	0.08445385844058735	-6.999999999999986	0.00019952623149688858	0.00019952623149688858	-6.999999999999986	0.09988148764833465	-19.611344596477117	0.10457617915073983	0.5	5000000.0	03-06-24 14:52:24.140491
5000000.0	5000000.0	25475.0	5000000.0	0.09752371151982457	-7.207495620623222	0.27583871096859436	0.08809628582573706	-7.3999999999999915	0.00018197008586099872	0.00018197008586099872	-7.3999999999999915	0.09538608018495119	-22.04327652914855	0.07903804210104382	0.5	5000000.0	03-06-24 14:52:33.679473
5000000.0	5000000.0	25477.5	5000000.0	0.09725748991795044	-7.231238906689525	0.2750857225686602	0.08614306922103622	-7.3999999999999915	0.00018197008586099872	0.00018197008586099872	-7.3999999999999915	0.09538608018495119	-22.07122503107717	0.07878413089077348	0.5	5000000.0	03-06-24 14:52:44.531630
5000000.0	5000000.0	25480.0	5000000.0	0.097484157356274	-7.2110192025793545	0.2757268348995113	0.08455120302938374	-7.3999999999999915	0.00018197008586099872	0.00018197008586099872	-7.3999999999999915	0.09538608018495119	-21.99780324859246	0.07945291539640952	0.5	5000000.0	03-06-24 14:52:55.245808
5000000.0	5000000.0	25482.5	5000000.0	0.09607005757694484	-7.337939023676489	0.27172715672655906	0.08213964446869765	-7.3999999999999915	0.00018197008586099872	0.00018197008586099872	-7.3999999999999915	0.09538608018495119	-22.365956840532476	0.0761556550376177	0.5	5000000.0	03-06-24 14:53:04.784812
