# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp	time	Delay	a	
0.125	0.0	250	250	-7429297.0	-7442945.0	-7449807.0	-7448164.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.8691584	9.9e+37	15.1626322	1711458061.3716514	6	27.0	26-03-24 14:01:01.371748
0.6	0.002	250	250	-7154081.0	-7166595.0	-7172660.0	-7170537.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3768621	9.9e+37	15.1365721	1711458069.3914623	6	27.0	26-03-24 14:01:09.391524
1.2	0.005	250	250	-6779131.0	-6790924.0	-6796688.0	-6794714.0	-8126291.0	-8117702.0	-8116629.0	-8112235.0	-10.7803675	-1.16105092	15.1899252	1711458077.2297807	6	27.0	26-03-24 14:01:17.229835
1.8	0.008	250	250	-6403142.0	-6414186.0	-6419667.0	-6417853.0	-7675498.0	-7667373.0	-7666355.0	-7662187.0	-10.1825367	-1.09664584	15.1927174	1711458085.2549877	6	27.0	26-03-24 14:01:25.255044
2.401	0.011	250	250	-6025942.0	-6036250.0	-6041413.0	-6039785.0	-7223315.0	-7215576.0	-7214669.0	-7210711.0	-9.5828108	-1.03203099	15.1328492	1711458093.2927277	6	27.0	26-03-24 14:01:33.292784
3.001	0.015	250	250	-5649290.0	-5658851.0	-5663707.0	-5662235.0	-6771760.0	-6764443.0	-6763604.0	-6759879.0	-8.98395399	-0.967519517	15.1542557	1711458101.3172982	6	27.0	26-03-24 14:01:41.317347
3.6	0.018	250	250	-5272809.0	-5281620.0	-5286180.0	-5284889.0	-6320362.0	-6313456.0	-6312644.0	-6309107.0	-8.38536539	-0.903034143	15.1626322	1711458109.4019096	6	27.0	26-03-24 14:01:49.401963
4.2	0.021	250	250	-4895966.0	-4904042.0	-4908299.0	-4907173.0	-5868310.0	-5861831.0	-5861125.0	-5857774.0	-7.78615501	-0.838455333	15.183108	1711458117.2033048	6	27.0	26-03-24 14:01:57.203359
4.8	0.024	250	250	-4519409.0	-4526756.0	-4530650.0	-4529734.0	-5417082.0	-5411034.0	-5410408.0	-5407285.0	-7.18746567	-0.77400751	15.2324361	1711458125.051103	6	27.0	26-03-24 14:02:05.051155
5.4	0.027	250	250	-4142322.0	-4148904.0	-4152531.0	-4151773.0	-4965260.0	-4959584.0	-4959069.0	-4956153.0	-6.58793147	-0.709458088	15.2938635	1711458132.8717504	6	27.0	26-03-24 14:02:12.871807
6.0	0.03	250	250	-3765694.0	-3771535.0	-3774852.0	-3774271.0	-4514086.0	-4508815.0	-4508371.0	-4505705.0	-5.98911192	-0.644987003	15.3965447	1711458140.6915863	6	27.0	26-03-24 14:02:20.691640
6.6	0.033	250	250	-3388637.0	-3393736.0	-3396778.0	-3396341.0	-4062241.0	-4057382.0	-4057018.0	-4054534.0	-5.38958675	-0.580433089	15.368321	1711458148.797237	6	27.0	26-03-24 14:02:28.797288
7.2	0.036	250	250	-3012125.0	-3016486.0	-3019197.0	-3018942.0	-3610951.0	-3606498.0	-3606196.0	-3603930.0	-4.79099258	-0.515963679	15.4008962	1711458156.8493965	6	27.0	26-03-24 14:02:36.849453
7.8	0.039	250	250	-2634756.0	-2638378.0	-2640787.0	-2640689.0	-3158773.0	-3154740.0	-3154521.0	-3152477.0	-4.19100279	-0.451354695	15.4074112	1711458164.9041657	6	27.0	26-03-24 14:02:44.904219
8.4	0.042	250	250	-2258215.0	-2261105.0	-2263196.0	-2263284.0	-2707381.0	-2703769.0	-2703660.0	-2701802.0	-3.59235365	-0.386871145	15.4008962	1711458172.9139655	6	27.0	26-03-24 14:02:52.914021
8.999	0.045	250	250	-1881801.0	-1883942.0	-1885744.0	-1885988.0	-2256334.0	-2253132.0	-2253093.0	-2251457.0	-2.99385405	-0.322431552	15.3093836	1711458181.010724	6	27.0	26-03-24 14:03:01.010779
9.599	0.048	250	250	-1504906.0	-1506309.0	-1507797.0	-1508223.0	-1804628.0	-1801836.0	-1801873.0	-1800438.0	-2.39469327	-0.257912959	15.3413302	1711458189.0209026	6	27.0	26-03-24 14:03:09.020957
10.199	0.051	250	250	-1127886.0	-1128556.0	-1129732.0	-1130323.0	-1352685.0	-1350290.0	-1350420.0	-1349216.0	-1.79527234	-0.193335042	15.3676925	1711458196.850545	6	27.0	26-03-24 14:03:16.850603
10.8	0.054	250	250	-750629.0	-750560.4	-751416.0	-752188.1	-900540.3	-898568.8	-898782.2	-897760.1	-1.19548308	-0.128744632	15.2771106	1711458204.6515558	6	27.0	26-03-24 14:03:24.651615
11.4	0.058	250	250	-373952.9	-373143.6	-373702.4	-374639.7	-449146.7	-447583.3	-447875.3	-447068.4	-0.596489091	-0.0642506842	15.2566348	1711458212.4495218	6	27.0	26-03-24 14:03:32.449583
12.0	0.061	250	250	2959.032	4506.58	4257.28	3148.44	2591.296	3721.348	3334.176	3957.556	0.00277332541	0.00028198295	15.3099879	1711458220.3019683	6	27.0	26-03-24 14:03:40.302028
12.599	0.064	250	250	379600.5	381880.8	381937.2	380671.3	454014.4	454741.8	454267.3	454698.4	0.601626411	0.0647797282	15.2631498	1711458228.3170948	6	27.0	26-03-24 14:03:48.317154
13.2	0.067	250	250	756630.1	759647.7	760006.6	758577.1	905926.3	906238.4	905671.3	905896.1	1.20102268	0.129336269	15.1933459	1711458236.1495254	6	27.0	26-03-24 14:03:56.149586
13.799	0.07	250	250	1133117.0	1136864.0	1137526.0	1135936.0	1357205.0	1357097.0	1356450.0	1356458.0	1.79961047	0.193805322	15.2252925	1711458243.9487743	6	27.0	26-03-24 14:04:03.948831
14.399	0.073	250	250	1510042.0	1514534.0	1515503.0	1513745.0	1808950.0	1808426.0	1807724.0	1807522.0	2.39888565	0.258341915	15.2187775	1711458251.7902002	6	27.0	26-03-24 14:04:11.790254
14.999	0.076	250	250	1886618.0	1891841.0	1893114.0	1891196.0	2260269.0	2259336.0	2258550.0	2258140.0	2.99754955	0.322808539	15.170078	1711458259.839738	6	27.0	26-03-24 14:04:19.839792
15.599	0.079	250	250	2263916.0	2269882.0	2271464.0	2269373.0	2712575.0	2711240.0	2710347.0	2709709.0	3.59744102	0.387435122	15.1886923	1711458267.9110305	6	27.0	26-03-24 14:04:27.911085
16.2	0.082	250	250	2640765.0	2647465.0	2649355.0	2647092.0	3164385.0	3162631.0	3161664.0	3160839.0	4.19653838	0.451991292	15.2252925	1711458275.9335403	6	27.0	26-03-24 14:04:35.933596
16.8	0.085	250	250	3017367.0	3024811.0	3027001.0	3024582.0	3615889.0	3613721.0	3612679.0	3611626.0	4.79525812	0.516469179	15.1840387	1711458284.022982	6	27.0	26-03-24 14:04:44.023034
