# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp	time	Delay	a	
6.0	0.03	250	250	-3765683.0	-3771561.0	-3774918.0	-3774281.0	-4514289.0	-4509001.0	-4508554.0	-4505872.0	-5.98909568	-0.645003406	16.6130182	1711456838.8246038	6	23.0	26-03-24 13:40:38.824659
6.6	0.033	250	250	-3388654.0	-3393783.0	-3396817.0	-3396364.0	-4062407.0	-4057512.0	-4057148.0	-4054696.0	-5.3896306	-0.580431428	16.6533413	1711456846.8377783	6	23.0	26-03-24 13:40:46.837837
7.2	0.036	250	250	-3012109.0	-3016499.0	-3019222.0	-3018956.0	-3611095.0	-3606624.0	-3606348.0	-3604093.0	-4.7909501	-0.515954458	16.5301842	1711456854.866273	6	23.0	26-03-24 13:40:54.866322
7.8	0.039	250	250	-2634689.0	-2638330.0	-2640753.0	-2640660.0	-3158707.0	-3154656.0	-3154462.0	-3152439.0	-4.19087786	-0.451342281	16.5357686	1711456862.8755963	6	23.0	26-03-24 13:41:02.875652
8.4	0.042	250	250	-2258224.0	-2261119.0	-2263231.0	-2263310.0	-2707585.0	-2703921.0	-2703826.0	-2701995.0	-3.59235183	-0.386887927	16.5686459	1711456870.913971	6	23.0	26-03-24 13:41:10.914023
8.999	0.045	250	250	-1881708.0	-1883862.0	-1885660.0	-1885916.0	-2256314.0	-2253082.0	-2253055.0	-2251450.0	-2.99375557	-0.322423335	16.4873712	1711456878.9233596	6	23.0	26-03-24 13:41:18.923413
9.599	0.048	250	250	-1504808.0	-1506223.0	-1507727.0	-1508138.0	-1804596.0	-1801772.0	-1801842.0	-1800402.0	-2.39451694	-0.257897388	16.4641032	1711456886.8363225	6	23.0	26-03-24 13:41:26.836378
10.199	0.051	250	250	-1127782.0	-1128452.0	-1129644.0	-1130222.0	-1352699.0	-1350292.0	-1350454.0	-1349208.0	-1.79511924	-0.193347971	16.498842	1711456894.6619563	6	23.0	26-03-24 13:41:34.662010
10.8	0.054	250	250	-750543.8	-750465.1	-751351.1	-752107.4	-900590.0	-898610.5	-898830.2	-897818.7	-1.19532467	-0.128755822	16.5137335	1711456902.7366402	6	23.0	26-03-24 13:41:42.736700
11.4	0.058	250	250	-373887.2	-373071.4	-373642.7	-374581.0	-449107.7	-447530.6	-447838.8	-447010.9	-0.596402426	-0.0642475535	16.4445581	1711456910.5679169	6	23.0	26-03-24 13:41:50.567979
12.0	0.061	250	250	3017.58	4568.84	4303.52	3200.408	2653.708	3817.784	3415.552	4040.756	0.0028494588	0.000291449977	16.5304864	1711456918.3727787	6	23.0	26-03-24 13:41:58.372868
12.599	0.064	250	250	379656.5	381936.4	381986.2	380721.9	454135.9	454863.9	454392.1	454804.4	0.601686242	0.0647971022	16.541655	1711456926.4003022	6	23.0	26-03-24 13:42:06.400361
13.2	0.067	250	250	756659.1	759677.3	760034.3	758610.5	906044.5	906355.1	905804.1	905990.7	1.20104469	0.129355318	16.5295557	1711456934.2203238	6	23.0	26-03-24 13:42:14.220384
13.799	0.07	250	250	1133193.0	1136940.0	1137612.0	1136018.0	1357377.0	1357282.0	1356650.0	1356646.0	1.79972916	0.193831367	16.5174563	1711456942.243755	6	23.0	26-03-24 13:42:22.243810
14.399	0.073	250	250	1510061.0	1514553.0	1515524.0	1513764.0	1809096.0	1808576.0	1807860.0	1807636.0	2.39889407	0.258359818	16.4873712	1711456950.0743563	6	23.0	26-03-24 13:42:30.074404
14.999	0.076	250	250	1886618.0	1891852.0	1893134.0	1891205.0	2260442.0	2259494.0	2258689.0	2258299.0	2.99762328	0.322844797	16.4166366	1711456958.103373	6	23.0	26-03-24 13:42:38.103430
15.599	0.079	250	250	2264006.0	2269975.0	2271563.0	2269460.0	2712734.0	2711378.0	2710506.0	2709873.0	3.59752162	0.387444669	16.4188002	1711456965.93395	6	23.0	26-03-24 13:42:45.934005
16.2	0.082	250	250	2640833.0	2647545.0	2649436.0	2647168.0	3164446.0	3162659.0	3161690.0	3160846.0	4.19666978	0.451980481	16.2947124	1711456973.7368932	6	23.0	26-03-24 13:42:53.736947
16.8	0.085	250	250	3017342.0	3024774.0	3027008.0	3024554.0	3615868.0	3613677.0	3612656.0	3611626.0	4.79524152	0.516472198	16.2754695	1711456981.8105521	6	23.0	26-03-24 13:43:01.810632
17.4	0.088	250	250	3394074.0	3402254.0	3404793.0	3402171.0	4067475.0	4064879.0	4063765.0	4062516.0	5.39423332	0.580987978	16.2159035	1711456989.6608648	6	23.0	26-03-24 13:43:09.660919
18.0	0.091	250	250	3771001.0	3779925.0	3782780.0	3779995.0	4519202.0	4516185.0	4514942.0	4513519.0	5.9934416	0.645511134	16.134931	1711456997.6776469	6	23.0	26-03-24 13:43:17.677699
18.6	0.095	250	250	4147760.0	4157430.0	4160589.0	4157616.0	4970905.0	4967464.0	4966179.0	4964519.0	6.59243817	0.7100559	16.1098016	1711457005.476996	6	23.0	26-03-24 13:43:25.477044
19.199	0.098	250	250	4524080.0	4534495.0	4537967.0	4534836.0	5422222.0	5418384.0	5416995.0	5415143.0	7.19080167	0.774516071	16.0369034	1711457013.5022275	6	23.0	26-03-24 13:43:33.502281
19.8	0.101	250	250	4901223.0	4912385.0	4916149.0	4912846.0	5874220.0	5869982.0	5868529.0	5866471.0	7.79035882	0.839087424	16.024804	1711457021.5273142	6	23.0	26-03-24 13:43:41.527368
20.4	0.104	250	250	5278022.0	5289948.0	5294023.0	5290546.0	6325749.0	6321061.0	6319528.0	6317274.0	8.38942495	0.903589743	16.0564485	1711457029.3446689	6	23.0	26-03-24 13:43:49.344723
21.0	0.107	250	250	5654508.0	5667143.0	5671558.0	5667901.0	6777001.0	6771918.0	6770277.0	6767837.0	8.98794956	0.968033766	16.1107323	1711457037.1480992	6	23.0	26-03-24 13:43:57.148153
21.6	0.11	250	250	6030945.0	6044294.0	6049000.0	6045221.0	7228036.0	7222601.0	7220838.0	7218184.0	9.58643975	1.03248511	16.098633	1711457044.9494138	6	23.0	26-03-24 13:44:04.949467
22.199	0.113	250	250	6406712.0	6420828.0	6425856.0	6421885.0	7678587.0	7672701.0	7670915.0	7668042.0	10.183867	1.09684703	16.0462106	1711457052.746862	6	23.0	26-03-24 13:44:12.746916
22.799	0.117	250	250	6783028.0	6797942.0	6803195.0	6799092.0	8129823.0	8123538.0	8121618.0	8118594.0	10.7821173	1.1612988	16.1516839	1711457060.587928	6	23.0	26-03-24 13:44:20.587980
23.399	0.12	250	250	6841600.0	7487469.0	6862666.0	7489125.0	8388607.0	8388607.0	8388607.0	8388607.0	11.3793196	9.9e+37	16.1302774	1711457068.6260207	6	23.0	26-03-24 13:44:28.626086
23.999	0.123	250	250	6832853.0	7487659.0	6853995.0	7489279.0	8388607.0	8388607.0	8388607.0	8388607.0	11.9647116	9.9e+37	16.0874643	1711457076.6795828	6	23.0	26-03-24 13:44:36.679642
