# 
Scope_Frequency	A2	f2	gain	gain_log	phase	Scope_Amplitude_RMS	Scope_Amplitude_pkpk	THD	Delay	a	
1000.0	0.11696070952851463	1000.0	6.64512617241656e-05	-83.54993537203501	79.12292986234885	0.015507437042541162	0.04386165556641727	0.004087934977014743	0.5	1000.0	20-05-24 17:05:03.409117
1223.9850755871992	0.11696070952851463	1223.9850755871992	0.00017179817931448988	-75.29962886106878	-47.69001049010029	0.017456117794741474	0.049373357063411435	0.018324814838642508	0.5	1223.9850755871992	20-05-24 17:05:07.800323
1498.1394652602019	0.11696070952851463	1498.1394652602019	6.920890240065231e-05	-83.19676076554464	5.570081230840892	0.01952211885209269	0.055216890493777926	0.004545376081974423	0.5	1498.1394652602019	20-05-24 17:05:12.185720
1833.7003466266742	0.11696070952851463	1833.7003466266742	0.00018945765648942895	-74.44975678070989	-163.28069460646742	0.021553088560200603	0.060961340305728196	0.01144346522011255	0.5	1833.7003466266742	20-05-24 17:05:16.650009
2244.4218573701232	0.11696070952851463	2244.4218573701232	0.00022393224071572723	-72.99766748465737	72.86131360099102	0.023044575551340218	0.06517990256767356	0.02102578745200194	0.5	2244.4218573701232	20-05-24 17:05:23.602776
2747.1388567427325	0.11696070952851463	2747.1388567427325	0.00021384626862292974	-73.39796646583426	0.9225725381539598	0.024589830851498615	0.06955054457329939	0.02285479834528643	0.5	2747.1388567427325	20-05-24 17:05:28.077717
3362.456961218785	0.11696070952851463	3362.456961218785	0.0001771246082987532	-75.03442194323158	37.74374189575819	0.02521117593635047	0.0713079738651221	0.021178081510058528	0.5	3362.456961218785	20-05-24 17:05:32.673610
4115.597137836079	0.11696070952851463	4115.597137836079	0.00011557687887613759	-78.74258075443942	159.603011080961	0.02571680594323939	0.07273811149169232	0.01124982895042173	0.5	4115.597137836079	20-05-24 17:05:48.453424
5037.429473840753	0.11696070952851463	5037.429473840753	1.1066345200986125e-05	-99.11991573259975	-63.86112836038065	0.026667103053221338	0.07542595761413319	0.0066192067843152715	0.5	5037.429473840753	20-05-24 17:05:53.104518
6165.738495304161	0.11696070952851463	6165.738495304161	5.4889593352804304e-05	-85.2101997331698	-61.69083423003448	0.0266386190319005	0.07534539263560747	0.016987924065135218	0.5	6165.738495304161	20-05-24 17:05:59.330775
7546.7718982257675	0.11696070952851463	7546.7718982257675	0.0002184908616661463	-73.21133445176234	-164.88460374442985	0.027299469647658926	0.07721456044262383	0.015227499724476118	0.5	7546.7718982257675	20-05-24 17:06:03.648761
9237.136172289216	0.11696070952851463	9237.136172289216	0.00011697604019398432	-78.63806168424607	44.42427902458628	0.027220568932023275	0.07699139551835807	0.015796289676164185	0.5	9237.136172289216	20-05-24 17:06:08.343945
11306.116816048669	0.11696070952851463	11306.116816048669	0.0007264890550204258	-62.77541848430582	-0.4456359421059342	0.026650468933606185	0.07537890921901742	0.027588201597323846	0.5	11306.116816048669	20-05-24 17:06:12.821899
13838.518245689036	0.11696070952851463	13838.518245689036	0.00027487260141509574	-71.21737094683739	2.6050289009704057	0.02693489410540285	0.07618338508988769	0.009377679493688826	0.5	13838.518245689036	20-05-24 17:06:17.397568
