# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp_pt100	time	Delay	a	
0.013	0.0	250	250	-7452972.0	-7466071.0	-7472543.0	-7470117.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.966415	9.9e+37	22.4087043	1714189922.878899	60.0	1601.0158401584015	27-04-24 05:52:02.878969
0.6	0.002	250	250	-7157021.0	-7169660.0	-7176004.0	-7173534.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3817986	9.9e+37	22.1683744	1714189989.34609	60.0	1601.0158401584015	27-04-24 05:53:09.346160
1.2	0.005	250	250	-6780050.0	-6792013.0	-6798007.0	-6795734.0	-8127716.0	-8118751.0	-8117824.0	-8113817.0	-10.7825375	-1.16130275	21.5333399	1714190055.8232064	60.0	1601.0158401584015	27-04-24 05:54:15.823267
1.8	0.008	250	250	-6403539.0	-6414736.0	-6420378.0	-6418311.0	-7677228.0	-7668761.0	-7667869.0	-7664002.0	-10.1837239	-1.09693647	21.227178	1714190122.30022	60.0	1601.0158401584015	27-04-24 05:55:22.300283
2.4	0.011	250	250	-6026108.0	-6036532.0	-6041858.0	-6040007.0	-7225830.0	-7217787.0	-7216945.0	-7213304.0	-9.58364051	-1.03243431	21.4303277	1714190188.8053222	60.0	1601.0158401584015	27-04-24 05:56:28.805385
3.0	0.014	250	250	-5649331.0	-5659011.0	-5664039.0	-5662362.0	-6774536.0	-6766939.0	-6766139.0	-6762742.0	-8.98449323	-0.967911919	21.8684411	1714190255.281098	60.0	1601.0158401584015	27-04-24 05:57:35.281161
3.6	0.017	250	250	-5272631.0	-5281552.0	-5286257.0	-5284777.0	-6322771.0	-6315609.0	-6314892.0	-6311640.0	-8.38553264	-0.903419279	22.3169036	1714190321.7624755	60.0	1601.0158401584015	27-04-24 05:58:41.762539
4.2	0.02	250	250	-4895637.0	-4903807.0	-4908225.0	-4906890.0	-5870937.0	-5864175.0	-5863601.0	-5860541.0	-7.78617747	-0.838855346	22.7682409	1714190388.2400491	60.0	1601.0158401584015	27-04-24 05:59:48.240111
4.799	0.024	250	250	-4519070.0	-4526474.0	-4530591.0	-4529418.0	-5419751.0	-5413406.0	-5412868.0	-5410046.0	-7.18742359	-0.774375472	22.8046545	1714190454.7213564	60.0	1601.0158401584015	27-04-24 06:00:54.721420
5.4	0.027	250	250	-4141941.0	-4148617.0	-4152399.0	-4151444.0	-4967467.0	-4961563.0	-4961129.0	-4958471.0	-6.58770591	-0.709767489	22.166362	1714190521.201585	60.0	1601.0158401584015	27-04-24 06:02:01.201646
5.999	0.03	250	250	-3765264.0	-3771183.0	-3774623.0	-3773870.0	-4515913.0	-4510462.0	-4510048.0	-4507599.0	-5.98876236	-0.645230333	21.3298069	1714190587.6828794	60.0	1601.0158401584015	27-04-24 06:03:07.682940
6.6	0.033	250	250	-3388127.0	-3393319.0	-3396397.0	-3395864.0	-4063275.0	-4058279.0	-4057964.0	-4055667.0	-5.3891983	-0.580594132	21.3495469	1714190654.162024	60.0	1601.0158401584015	27-04-24 06:04:14.162086
7.199	0.036	250	250	-3011604.0	-3016045.0	-3018821.0	-3018459.0	-3611629.0	-3607059.0	-3606819.0	-3604724.0	-4.79051846	-0.516071145	21.5435932	1714190720.6356168	60.0	1601.0158401584015	27-04-24 06:05:20.635867
7.8	0.039	250	250	-2634131.0	-2637811.0	-2640297.0	-2640108.0	-3158970.0	-3154816.0	-3154661.0	-3152772.0	-4.1903359	-0.451394649	22.0431307	1714190787.112519	60.0	1601.0158401584015	27-04-24 06:06:27.112582
8.399	0.042	250	250	-2257636.0	-2260567.0	-2262736.0	-2262752.0	-2707433.0	-2703683.0	-2703621.0	-2701904.0	-3.59175523	-0.386892943	22.3452679	1714190853.5924375	60.0	1601.0158401584015	27-04-24 06:07:33.592497
8.999	0.045	250	250	-1881141.0	-1883329.0	-1885188.0	-1885365.0	-2256053.0	-2252743.0	-2252761.0	-2251239.0	-2.99310893	-0.322404358	22.8150037	1714190920.068674	60.0	1601.0158401584015	27-04-24 06:08:40.068730
9.599	0.048	250	250	-1504224.0	-1505665.0	-1507194.0	-1507562.0	-1804130.0	-1801249.0	-1801335.0	-1799996.0	-2.39373493	-0.25783442	22.5212032	1714190986.54924	60.0	1601.0158401584015	27-04-24 06:09:46.549300
10.199	0.051	250	250	-1127162.0	-1127858.0	-1129061.0	-1129627.0	-1352118.0	-1349665.0	-1349813.0	-1348658.0	-1.79429368	-0.193253578	22.2319065	1714191053.0281878	60.0	1601.0158401584015	27-04-24 06:10:53.028248
10.799	0.054	250	250	-749832.2	-749772.6	-750667.5	-751425.0	-899787.0	-897762.2	-898003.3	-897035.6	-1.19431682	-0.128632181	21.7294944	1714191119.5092728	60.0	1601.0158401584015	27-04-24 06:11:59.509338
11.399	0.057	250	250	-373062.7	-372257.0	-372827.9	-373774.8	-448070.5	-446487.4	-446804.9	-445998.9	-0.595331728	-0.0641124714	21.3403477	1714191185.9878592	60.0	1601.0158401584015	27-04-24 06:13:05.987926
11.999	0.06	250	250	3770.824	5312.428	5059.0	3928.956	3631.328	4775.324	4383.708	5004.404	0.00388573322	0.000420143582	21.5516425	1714191252.467255	60.0	1601.0158401584015	27-04-24 06:14:12.467321
12.599	0.064	250	250	380499.1	382784.8	382840.9	381535.3	455195.0	455900.7	455445.9	455854.0	0.602884257	0.0649313304	22.0805984	1714191318.9415653	60.0	1601.0158401584015	27-04-24 06:15:18.941631
13.199	0.067	250	250	757453.8	760485.3	760860.3	759369.2	906936.1	907231.9	906656.0	906893.3	1.20220602	0.12948192	22.5187118	1714191385.421061	60.0	1601.0158401584015	27-04-24 06:16:25.421128
13.799	0.07	250	250	1133992.0	1137771.0	1138470.0	1136791.0	1358156.0	1358006.0	1357379.0	1357401.0	1.80093355	0.193932428	22.6270902	1714191451.8986807	60.0	1601.0158401584015	27-04-24 06:17:31.898743
14.398	0.073	250	250	1510966.0	1515477.0	1516508.0	1514632.0	1809870.0	1809275.0	1808596.0	1808440.0	2.40022253	0.258477224	21.9811317	1714191518.3862693	60.0	1601.0158401584015	27-04-24 06:18:38.386333
14.998	0.076	250	250	1887637.0	1892885.0	1894233.0	1892189.0	2261282.0	2260267.0	2259480.0	2259158.0	2.99914803	0.322966956	21.3460972	1714191584.8641543	60.0	1601.0158401584015	27-04-24 06:19:44.864219
15.599	0.079	250	250	2264980.0	2270973.0	2272660.0	2270413.0	2713463.0	2712019.0	2711175.0	2710635.0	3.59913874	0.387552043	21.448247	1714191651.3452175	60.0	1601.0158401584015	27-04-24 06:20:51.345280
16.2	0.082	250	250	2641999.0	2648743.0	2650715.0	2648294.0	3165012.0	3163145.0	3162206.0	3161470.0	4.19854541	0.452062447	21.7092752	1714191717.8255992	60.0	1601.0158401584015	27-04-24 06:21:57.825660
16.799	0.086	250	250	3018649.0	3026142.0	3028463.0	3025839.0	3616419.0	3614116.0	3613120.0	3612186.0	4.79736293	0.516541157	22.0929598	1714191784.301794	60.0	1601.0158401584015	27-04-24 06:23:04.301856
17.399	0.089	250	250	3395526.0	3403800.0	3406400.0	3403606.0	4067991.0	4065257.0	4064164.0	4063067.0	5.39660156	0.581058287	22.5530172	1714191850.7797685	60.0	1601.0158401584015	27-04-24 06:24:10.779830
