# keith - ch4, keys - ch3
Keithley V	Keysight V	hvpsu1	hvpsu2	hvpsu3	hvpsu4	Delay	a	b	
155.043787	142.23059	14307.0	12307.0	14307.0	12307.0	2.0	14307.0	-2000.0	19-12-23 19:20:44.160552
154.519732	141.037924	14307.0	12507.0	14307.0	12507.0	2.0	14307.0	-1800.0	19-12-23 19:20:47.394725
152.98804	140.78492	14307.0	12707.0	14307.0	12707.0	2.0	14307.0	-1600.0	19-12-23 19:20:50.569381
151.463225	140.784638	14307.0	12907.0	14307.0	12907.0	2.0	14307.0	-1400.0	19-12-23 19:20:53.844810
149.938033	140.784883	14307.0	13107.0	14307.0	13107.0	2.0	14307.0	-1200.0	19-12-23 19:20:57.122589
148.411127	140.784762	14307.0	13307.0	14307.0	13307.0	2.0	14307.0	-1000.0	19-12-23 19:21:00.295978
146.885901	140.784631	14307.0	13507.0	14307.0	13507.0	2.0	14307.0	-800.0	19-12-23 19:21:03.469932
145.361418	140.78507	14307.0	13707.0	14307.0	13707.0	2.0	14307.0	-600.0	19-12-23 19:21:06.746842
143.836509	140.784646	14307.0	13907.0	14307.0	13907.0	2.0	14307.0	-400.0	19-12-23 19:21:09.922942
142.311711	140.784733	14307.0	14107.0	14307.0	14107.0	2.0	14307.0	-200.0	19-12-23 19:21:13.174006
140.784624	140.784832	14307.0	14307.0	14307.0	14307.0	2.0	14307.0	0.0	19-12-23 19:21:16.476623
139.259815	140.784911	14307.0	14507.0	14307.0	14507.0	2.0	14307.0	200.0	19-12-23 19:21:19.752979
137.735073	140.784792	14307.0	14707.0	14307.0	14707.0	2.0	14307.0	400.0	19-12-23 19:21:22.927494
136.210096	140.784863	14307.0	14907.0	14307.0	14907.0	2.0	14307.0	600.0	19-12-23 19:21:26.039938
134.685386	140.784754	14307.0	15107.0	14307.0	15107.0	2.0	14307.0	800.0	19-12-23 19:21:29.179682
133.158705	140.784861	14307.0	15307.0	14307.0	15307.0	2.0	14307.0	1000.0	19-12-23 19:21:32.348367
131.634041	140.784983	14307.0	15507.0	14307.0	15507.0	2.0	14307.0	1200.0	19-12-23 19:21:35.462029
130.109141	140.784821	14307.0	15707.0	14307.0	15707.0	2.0	14307.0	1400.0	19-12-23 19:21:38.593708
128.584522	140.784928	14307.0	15907.0	14307.0	15907.0	2.0	14307.0	1600.0	19-12-23 19:21:41.871361
127.951676	140.8024	14307.0	16107.0	14307.0	16107.0	2.0	14307.0	1800.0	19-12-23 19:21:45.148427
127.984188	140.834937	14307.0	16307.0	14307.0	16307.0	2.0	14307.0	2000.0	19-12-23 19:21:48.321712
