# 
ch2a	ch2a avglen	Delay	a	
1322106.0	10.0	0.1	33.0	12-12-23 19:22:39.924728
-1529581.0	19.166666666666664	0.1	33.0	12-12-23 19:22:40.060875
-1529581.0	28.333333333333332	0.1	33.0	12-12-23 19:22:40.198054
-1529581.0	37.5	0.1	33.0	12-12-23 19:22:40.333133
-1529581.0	46.666666666666664	0.1	33.0	12-12-23 19:22:40.470314
-1529581.0	55.833333333333336	0.1	33.0	12-12-23 19:22:40.604485
658808.7	65.0	0.1	33.0	12-12-23 19:22:40.742518
658808.7	74.16666666666667	0.1	33.0	12-12-23 19:22:40.879610
658808.7	83.33333333333333	0.1	33.0	12-12-23 19:22:41.011852
658808.7	92.5	0.1	33.0	12-12-23 19:22:41.145443
658808.7	101.66666666666667	0.1	33.0	12-12-23 19:22:41.281349
732217.7	110.83333333333333	0.1	33.0	12-12-23 19:22:41.415755
732217.7	120.0	0.1	33.0	12-12-23 19:22:41.553187
