# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	hvpsu1	hvpsu2	hvpsu3	hvpsu4	VDChvpsu1	VDChvpsu2	VDChvpsu3	VDChvpsu4	temp_pt100	time	VDC10	ch1a	ch2a	ch3a	ch4a	VDC1	ch1b	ch2b	ch3b	ch4b	Delay	a	b	
0.083	0.0	250	250	0	0	0	0	217.518746	222.14418	217.180645	217.230893	10.7452073	1718114752.8853178	-11.9566169	-7461859.0	-7474660.0	-7480969.0	-7478830.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	6.0	1401.0138601386013	0.0	11-06-24 16:05:59.562875
0.6	0.002	250	250	1638	1638	1638	1638	217.113497	221.97158	217.035306	217.154021	10.7291583	1718114778.4825306	-11.3812684	-7157145.0	-7169499.0	-7175695.0	-7173487.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	6.0	1401.0138601386013	0.025	11-06-24 16:06:25.160276
1.2	0.005	250	250	3276	3276	3276	3276	217.22964	222.086685	217.126643	217.241207	10.3542994	1718114804.0887532	-10.782462	-6780529.0	-6792173.0	-6797976.0	-6796005.0	-1.16030224	-8120018.0	-8111487.0	-8110320.0	-8106099.0	6.0	1401.0138601386013	0.05	11-06-24 16:06:50.778347
1.8	0.008	250	250	4915	4915	4915	4915	212.590524	212.428062	212.41846	212.410525	10.3293661	1718114829.6988225	-10.1839903	-6404079.0	-6415030.0	-6420502.0	-6418689.0	-1.09605401	-7670328.0	-7662248.0	-7661153.0	-7657122.0	6.0	1401.0138601386013	0.075	11-06-24 16:07:16.387008
2.401	0.012	250	250	6553	6553	6553	6553	200.087614	199.933321	199.926769	199.918995	10.1920898	1718114855.3098295	-9.58382656	-6026599.0	-6036804.0	-6042007.0	-6040333.0	-1.03145946	-7218217.0	-7210566.0	-7209595.0	-7205789.0	6.0	1401.0138601386013	0.1	11-06-24 16:07:41.998594
3.001	0.015	250	250	8191	8191	8191	8191	187.582741	187.437104	187.433343	187.425661	10.2046042	1718114880.9207733	-8.98483193	-5649901.0	-5659388.0	-5664217.0	-5662775.0	-0.967362577	-6769541.0	-6762280.0	-6761386.0	-6757774.0	6.0	1401.0138601386013	0.125	11-06-24 16:08:07.611354
3.6	0.018	250	250	9830	9830	9830	9830	175.074399	174.937502	174.936542	174.929406	10.4274752	1718114906.5356493	-8.38604965	-5273263.0	-5282001.0	-5286567.0	-5285291.0	-0.902760732	-6317420.0	-6310617.0	-6309773.0	-6306379.0	6.0	1401.0138601386013	0.15	11-06-24 16:08:33.225763
4.2	0.021	250	250	11468	11468	11468	11468	162.57253	162.443191	162.445235	162.438277	10.664198	1718114932.1484957	-7.78672172	-4896333.0	-4904309.0	-4908590.0	-4907476.0	-0.838234673	-5865741.0	-5859347.0	-5858580.0	-5855372.0	6.0	1401.0138601386013	0.175	11-06-24 16:08:58.836932
4.8	0.024	250	250	13107	13107	13107	13107	150.061819	149.940571	149.944787	149.938591	10.7113898	1718114957.758931	-7.18786556	-4519675.0	-4526955.0	-4530922.0	-4529955.0	-0.773937125	-5415733.0	-5409734.0	-5409079.0	-5406034.0	6.0	1401.0138601386013	0.2	11-06-24 16:09:24.446741
5.4	0.027	250	250	14745	14745	14745	14745	137.560396	137.447078	137.451999	137.446236	11.0624618	1718114983.3672435	-6.588285	-4142575.0	-4149095.0	-4152767.0	-4151976.0	-0.709484335	-4964621.0	-4959030.0	-4958467.0	-4955623.0	6.0	1401.0138601386013	0.225	11-06-24 16:09:50.055819
