# 
A1	f1	A2	f2	Delay	a	
0	4576272.033898305	10.0	1.0	0.5	5.000250012500625e-06	10-04-24 19:07:41.065380
0	4576272.033898305	10.0	254238.2711864407	0.5	5.000250012500625e-06	10-04-24 19:07:41.592064
0	4576272.033898305	10.0	508475.5423728814	0.5	5.000250012500625e-06	10-04-24 19:07:42.119369
0	4576272.033898305	10.0	762712.813559322	0.5	5.000250012500625e-06	10-04-24 19:07:42.645299
0	4576272.033898305	10.0	1016950.0847457628	0.5	5.000250012500625e-06	10-04-24 19:07:43.171155
0	4576272.033898305	10.0	1271187.3559322034	0.5	5.000250012500625e-06	10-04-24 19:07:43.697083
0	4576272.033898305	10.0	1525424.627118644	0.5	5.000250012500625e-06	10-04-24 19:07:44.224827
0	4576272.033898305	10.0	1779661.8983050848	0.5	5.000250012500625e-06	10-04-24 19:07:44.751351
0	4576272.033898305	10.0	2033899.1694915255	0.5	5.000250012500625e-06	10-04-24 19:07:45.277233
0	4576272.033898305	10.0	2288136.4406779665	0.5	5.000250012500625e-06	10-04-24 19:07:45.804620
0	4576272.033898305	10.0	2542373.7118644067	0.5	5.000250012500625e-06	10-04-24 19:07:46.331479
0	4576272.033898305	10.0	2796610.9830508474	0.5	5.000250012500625e-06	10-04-24 19:07:46.858956
0	4576272.033898305	10.0	3050848.254237288	0.5	5.000250012500625e-06	10-04-24 19:07:47.385284
0	4576272.033898305	10.0	3305085.525423729	0.5	5.000250012500625e-06	10-04-24 19:07:47.910676
0	4576272.033898305	10.0	3559322.7966101696	0.5	5.000250012500625e-06	10-04-24 19:07:48.436866
0	4576272.033898305	10.0	3813560.06779661	0.5	5.000250012500625e-06	10-04-24 19:07:48.959307
0	4576272.033898305	10.0	4067797.338983051	0.5	5.000250012500625e-06	10-04-24 19:07:49.484844
0	4576272.033898305	10.0	4322034.610169492	0.5	5.000250012500625e-06	10-04-24 19:07:50.011484
0	4576272.033898305	10.0	4576271.881355933	0.5	5.000250012500625e-06	10-04-24 19:07:50.538836
0	4576272.033898305	10.0	4830509.152542372	0.5	5.000250012500625e-06	10-04-24 19:07:51.064684
0	4576272.033898305	10.0	5084746.423728813	0.5	5.000250012500625e-06	10-04-24 19:07:51.590566
0	4576272.033898305	10.0	5338983.694915255	0.5	5.000250012500625e-06	10-04-24 19:07:52.117675
0	4576272.033898305	10.0	5593220.966101695	0.5	5.000250012500625e-06	10-04-24 19:07:52.643119
0	4576272.033898305	10.0	5847458.237288136	0.5	5.000250012500625e-06	10-04-24 19:07:53.169965
0	4576272.033898305	10.0	6101695.508474576	0.5	5.000250012500625e-06	10-04-24 19:07:53.696167
0	4576272.033898305	10.0	6355932.779661017	0.5	5.000250012500625e-06	10-04-24 19:07:54.222592
0	4576272.033898305	10.0	6610170.050847458	0.5	5.000250012500625e-06	10-04-24 19:07:54.749136
0	4576272.033898305	10.0	6864407.322033898	0.5	5.000250012500625e-06	10-04-24 19:07:55.276054
0	4576272.033898305	10.0	7118644.593220339	0.5	5.000250012500625e-06	10-04-24 19:07:55.802580
0	4576272.033898305	10.0	7372881.86440678	0.5	5.000250012500625e-06	10-04-24 19:07:56.330083
0	4576272.033898305	10.0	7627119.13559322	0.5	5.000250012500625e-06	10-04-24 19:07:56.857617
0	4576272.033898305	10.0	7881356.406779662	0.5	5.000250012500625e-06	10-04-24 19:07:57.383177
0	4576272.033898305	10.0	8135593.677966102	0.5	5.000250012500625e-06	10-04-24 19:07:57.910616
0	4576272.033898305	10.0	8389830.949152542	0.5	5.000250012500625e-06	10-04-24 19:07:58.436548
0	4576272.033898305	10.0	8644068.220338983	0.5	5.000250012500625e-06	10-04-24 19:07:58.962945
0	4576272.033898305	10.0	8898305.491525423	0.5	5.000250012500625e-06	10-04-24 19:07:59.489233
0	4576272.033898305	10.0	9152542.762711866	0.5	5.000250012500625e-06	10-04-24 19:08:00.015374
0	4576272.033898305	10.0	9406780.033898305	0.5	5.000250012500625e-06	10-04-24 19:08:00.541512
0	4576272.033898305	10.0	9661017.305084744	0.5	5.000250012500625e-06	10-04-24 19:08:01.067465
0	4576272.033898305	10.0	9915254.576271188	0.5	5.000250012500625e-06	10-04-24 19:08:01.592485
0	4576272.033898305	10.0	10169491.847457627	0.5	5.000250012500625e-06	10-04-24 19:08:02.114464
0	4576272.033898305	10.0	10423729.118644068	0.5	5.000250012500625e-06	10-04-24 19:08:02.642973
0	4576272.033898305	10.0	10677966.38983051	0.5	5.000250012500625e-06	10-04-24 19:08:03.170102
0	4576272.033898305	10.0	10932203.661016949	0.5	5.000250012500625e-06	10-04-24 19:08:03.697608
0	4576272.033898305	10.0	11186440.93220339	0.5	5.000250012500625e-06	10-04-24 19:08:04.223447
0	4576272.033898305	10.0	11440678.20338983	0.5	5.000250012500625e-06	10-04-24 19:08:04.752227
0	4576272.033898305	10.0	11694915.474576272	0.5	5.000250012500625e-06	10-04-24 19:08:05.280175
0	4576272.033898305	10.0	11949152.745762711	0.5	5.000250012500625e-06	10-04-24 19:08:05.808326
0	4576272.033898305	10.0	12203390.016949153	0.5	5.000250012500625e-06	10-04-24 19:08:06.334672
0	4576272.033898305	10.0	12457627.288135594	0.5	5.000250012500625e-06	10-04-24 19:08:06.861228
0	4576272.033898305	10.0	12711864.559322033	0.5	5.000250012500625e-06	10-04-24 19:08:07.387768
0	4576272.033898305	10.0	12966101.830508474	0.5	5.000250012500625e-06	10-04-24 19:08:07.912763
0	4576272.033898305	10.0	13220339.101694915	0.5	5.000250012500625e-06	10-04-24 19:08:08.439606
0	4576272.033898305	10.0	13474576.372881357	0.5	5.000250012500625e-06	10-04-24 19:08:08.965677
0	4576272.033898305	10.0	13728813.644067796	0.5	5.000250012500625e-06	10-04-24 19:08:09.492253
0	4576272.033898305	10.0	13983050.915254237	0.5	5.000250012500625e-06	10-04-24 19:08:10.020430
0	4576272.033898305	10.0	14237288.186440678	0.5	5.000250012500625e-06	10-04-24 19:08:10.547351
0	4576272.033898305	10.0	14491525.457627118	0.5	5.000250012500625e-06	10-04-24 19:08:11.074199
0	4576272.033898305	10.0	14745762.72881356	0.5	5.000250012500625e-06	10-04-24 19:08:11.601085
0	4576272.033898305	10.0	15000000.0	0.5	5.000250012500625e-06	10-04-24 19:08:12.126583
