# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp	Delay	a	
0.101	0.0	250	250	-7439554.0	-7453111.0	-7460176.0	-7458094.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.87459	9.9e+37	24.4244753	6	69.0	25-03-24 20:03:24.772632
0.601	0.002	250	250	-7153466.0	-7166042.0	-7172400.0	-7170080.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3761401	9.9e+37	24.3848496	6	69.0	25-03-24 20:03:32.606201
1.201	0.005	250	250	-6778541.0	-6790351.0	-6796381.0	-6794256.0	-8122890.0	-8113915.0	-8112980.0	-8109041.0	-10.7797512	-1.16053219	24.3774774	6	69.0	25-03-24 20:03:40.637157
1.8	0.008	250	250	-6402633.0	-6413721.0	-6419450.0	-6417475.0	-7672834.0	-7664279.0	-7663449.0	-7659668.0	-10.1819971	-1.09618984	24.395908	6	69.0	25-03-24 20:03:48.662853
2.401	0.011	250	250	-6025404.0	-6035753.0	-6041207.0	-6039374.0	-7220603.0	-7212492.0	-7211675.0	-7208106.0	-9.58222289	-1.03159359	24.3913003	6	69.0	25-03-24 20:03:56.467870
3.001	0.015	250	250	-5648802.0	-5658392.0	-5663498.0	-5661870.0	-6769362.0	-6761697.0	-6760973.0	-6757595.0	-8.9834011	-0.967124625	24.4060447	6	69.0	25-03-24 20:04:04.307958
3.601	0.018	250	250	-5272336.0	-5281191.0	-5285954.0	-5284507.0	-6317897.0	-6310648.0	-6309994.0	-6306790.0	-8.38481579	-0.90263063	24.448435	6	69.0	25-03-24 20:04:12.338090
4.201	0.021	250	250	-4895438.0	-4903532.0	-4907990.0	-4906758.0	-5866308.0	-5859478.0	-5858900.0	-5855851.0	-7.78552477	-0.838124511	24.4972759	6	69.0	25-03-24 20:04:20.380834
4.8	0.024	250	250	-4518923.0	-4526287.0	-4530426.0	-4529363.0	-5415006.0	-5408606.0	-5408116.0	-5405268.0	-7.18684616	-0.773651063	24.5240001	6	69.0	25-03-24 20:04:28.393091
5.401	0.027	250	250	-4141816.0	-4148450.0	-4152242.0	-4151368.0	-4963364.0	-4957430.0	-4956982.0	-4954348.0	-6.58729298	-0.709137675	24.5258432	6	69.0	25-03-24 20:04:36.430801
6.0	0.03	250	250	-3765208.0	-3771109.0	-3774570.0	-3773873.0	-4511938.0	-4506439.0	-4506068.0	-4503621.0	-5.98848692	-0.644620918	24.5322939	6	69.0	25-03-24 20:04:44.448089
6.6	0.033	250	250	-3388142.0	-3393293.0	-3396449.0	-3395897.0	-4060022.0	-4054933.0	-4054630.0	-4052399.0	-5.38896129	-0.580082707	24.555332	6	69.0	25-03-24 20:04:52.492046
7.2	0.036	250	250	-3011600.0	-3016009.0	-3018835.0	-3018491.0	-3609127.0	-3604491.0	-3604269.0	-3602193.0	-4.79029381	-0.515675747	24.555332	6	69.0	25-03-24 20:05:00.295397
7.801	0.039	250	250	-2634183.0	-2637849.0	-2640342.0	-2640188.0	-3157191.0	-3152953.0	-3152833.0	-3150928.0	-4.19022772	-0.451104898	24.4509004	6	69.0	25-03-24 20:05:08.099953
8.4	0.042	250	250	-2257682.0	-2260599.0	-2262779.0	-2262802.0	-2705977.0	-2702191.0	-2702140.0	-2700428.0	-3.59163607	-0.386655222	24.5074126	6	69.0	25-03-24 20:05:15.904628
9.0	0.045	250	250	-1881323.0	-1883494.0	-1885357.0	-1885549.0	-2255129.0	-2251793.0	-2251802.0	-2250301.0	-2.99324135	-0.322232777	24.53598	6	69.0	25-03-24 20:05:23.953773
9.6	0.048	250	250	-1504425.0	-1505847.0	-1507397.0	-1507771.0	-1803391.0	-1800491.0	-1800570.0	-1799247.0	-2.39399332	-0.25770959	24.5258432	6	69.0	25-03-24 20:05:31.889416
10.2	0.051	250	250	-1127290.0	-1127966.0	-1129187.0	-1129757.0	-1351594.0	-1349115.0	-1349283.0	-1348125.0	-1.79437147	-0.1931744	24.4945113	6	69.0	25-03-24 20:05:39.924200
10.801	0.054	250	250	-750097.7	-750026.8	-750922.7	-751681.9	-899714.0	-897661.2	-897907.0	-896954.2	-1.19463939	-0.128615215	24.4806884	6	69.0	25-03-24 20:05:47.953367
11.401	0.058	250	250	-373370.6	-372552.1	-373135.9	-374071.8	-448336.1	-446730.6	-447064.5	-446261.5	-0.595660061	-0.0641446038	24.4641009	6	69.0	25-03-24 20:05:55.758228
12.001	0.061	250	250	3448.828	5011.508	4746.492	3630.464	3136.584	4303.456	3905.932	4510.28	0.00354086089	0.000363399396	24.4641009	6	69.0	25-03-24 20:06:03.816369
12.6	0.064	250	250	380058.8	382363.5	382417.5	381127.5	454413.5	455152.3	454662.4	455083.2	0.602338839	0.0648355564	24.4622579	6	69.0	25-03-24 20:06:11.923595
13.201	0.067	250	250	757035.3	760078.1	760457.5	758990.1	906150.0	906450.4	905896.4	906132.1	1.20171232	0.129365667	24.4862175	6	69.0	25-03-24 20:06:20.007524
13.8	0.07	250	250	1133555.0	1137339.0	1138036.0	1136388.0	1357326.0	1357188.0	1356564.0	1356594.0	1.80035368	0.193816504	24.5175494	6	69.0	25-03-24 20:06:27.839601
14.4	0.073	250	250	1510199.0	1514726.0	1515745.0	1513915.0	1808741.0	1808151.0	1807456.0	1807317.0	2.39918073	0.258300856	24.555332	6	69.0	25-03-24 20:06:35.873043
14.999	0.076	250	250	1886637.0	1891917.0	1893266.0	1891244.0	2259948.0	2258926.0	2258157.0	2257856.0	2.9977116	0.322764127	24.5485822	6	69.0	25-03-24 20:06:43.704304
15.6	0.079	250	250	2263948.0	2269969.0	2271635.0	2269428.0	2712158.0	2710698.0	2709868.0	2709369.0	3.59763523	0.387348742	24.6474846	6	69.0	25-03-24 20:06:51.509223
16.2	0.082	250	250	2640842.0	2647606.0	2649593.0	2647210.0	3163821.0	3161920.0	3160992.0	3160308.0	4.19683084	0.451883085	24.7009332	6	69.0	25-03-24 20:06:59.533178
16.8	0.085	250	250	3017455.0	3024963.0	3027268.0	3024720.0	3615273.0	3612941.0	3611952.0	3611069.0	4.79563152	0.516369897	24.747931	6	69.0	25-03-24 20:07:07.558564
17.4	0.088	250	250	3394364.0	3402629.0	3405245.0	3402507.0	4067046.0	4064299.0	4063209.0	4062153.0	5.39488898	0.580902369	24.7709692	6	69.0	25-03-24 20:07:15.441308
18.0	0.092	250	250	3771233.0	3780237.0	3783173.0	3780255.0	4518619.0	4515438.0	4514286.0	4513051.0	5.99404448	0.645401848	24.8376182	6	69.0	25-03-24 20:07:23.523606
18.6	0.095	250	250	4148065.0	4157802.0	4161106.0	4157968.0	4969966.0	4966330.0	4965096.0	4963682.0	6.59316686	0.709882922	24.7433234	6	69.0	25-03-24 20:07:31.363195
19.2	0.098	250	250	4524476.0	4534968.0	4538575.0	4535272.0	5420953.0	5416887.0	5415568.0	5413971.0	7.19158825	0.774313764	24.7248929	6	69.0	25-03-24 20:07:39.395332
19.8	0.101	250	250	4901560.0	4912805.0	4916716.0	4913244.0	5872903.0	5868453.0	5867054.0	5865278.0	7.79119398	0.838888255	24.6834242	6	69.0	25-03-24 20:07:47.436832
20.4	0.104	250	250	5278293.0	5290262.0	5294503.0	5290856.0	6324694.0	6319766.0	6318293.0	6316305.0	8.39009947	0.903399757	24.6622291	6	69.0	25-03-24 20:07:55.239734
21.0	0.107	250	250	5654798.0	5667524.0	5672103.0	5668228.0	6775922.0	6770559.0	6769040.0	6766861.0	8.98864008	0.967869238	24.6659152	6	69.0	25-03-24 20:08:03.264468
21.6	0.11	250	250	6031148.0	6044601.0	6049526.0	6045464.0	7227045.0	7221238.0	7219638.0	7217280.0	9.58704677	1.0322993	24.6806596	6	69.0	25-03-24 20:08:11.097102
