# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp	Delay	a	
0.132	0.0	250	250	-7419250.0	-7433033.0	-7440233.0	-7438435.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.8597775	9.9e+37	24.4060688	6	109.99999999999999	25-03-24 23:46:02.736390
0.601	0.002	250	250	-7153625.0	-7166185.0	-7172506.0	-7170208.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3763412	9.9e+37	24.2942649	6	109.99999999999999	25-03-24 23:46:10.550757
1.201	0.005	250	250	-6778715.0	-6790524.0	-6796541.0	-6794424.0	-8123724.0	-8114756.0	-8113764.0	-8109757.0	-10.7798772	-1.16064821	24.4118971	6	109.99999999999999	25-03-24 23:46:18.367550
1.8	0.008	250	250	-6402737.0	-6413763.0	-6419504.0	-6417541.0	-7673296.0	-7664741.0	-7663825.0	-7659961.0	-10.1820273	-1.09628504	24.443229	6	109.99999999999999	25-03-24 23:46:26.174134
2.401	0.011	250	250	-6025593.0	-6035915.0	-6041283.0	-6039517.0	-7221013.0	-7212942.0	-7212099.0	-7208459.0	-9.58231237	-1.03165228	24.478247	6	109.99999999999999	25-03-24 23:46:34.240731
3.001	0.014	250	250	-5648971.0	-5658566.0	-5663625.0	-5662037.0	-6769590.0	-6761951.0	-6761192.0	-6757749.0	-8.98353463	-0.967171309	24.4558312	6	109.99999999999999	25-03-24 23:46:42.334096
3.601	0.018	250	250	-5272451.0	-5281284.0	-5286036.0	-5284609.0	-6318325.0	-6311094.0	-6310441.0	-6307149.0	-8.38489337	-0.902718688	24.4899277	6	109.99999999999999	25-03-24 23:46:50.386155
4.201	0.021	250	250	-4895546.0	-4903632.0	-4908037.0	-4906825.0	-5866542.0	-5859759.0	-5859168.0	-5856080.0	-7.78561266	-0.838163833	24.5138873	6	109.99999999999999	25-03-24 23:46:58.205518
4.8	0.024	250	250	-4519027.0	-4526387.0	-4530444.0	-4529448.0	-5415417.0	-5409063.0	-5408552.0	-5405666.0	-7.18695071	-0.77371101	24.5906732	6	109.99999999999999	25-03-24 23:47:06.237289
5.401	0.027	250	250	-4141948.0	-4148570.0	-4152325.0	-4151488.0	-4963644.0	-4957724.0	-4957286.0	-4954604.0	-6.58745011	-0.709180304	24.5295533	6	109.99999999999999	25-03-24 23:47:14.279797
6.0	0.03	250	250	-3765373.0	-3771238.0	-3774699.0	-3774006.0	-4512522.0	-4507024.0	-4506680.0	-4504162.0	-5.98866714	-0.644733257	24.4788693	6	109.99999999999999	25-03-24 23:47:22.101519
6.6	0.033	250	250	-3388338.0	-3393459.0	-3396607.0	-3396095.0	-4060897.0	-4055837.0	-4055545.0	-4053245.0	-5.38918822	-0.580208721	24.3996181	6	109.99999999999999	25-03-24 23:47:30.134605
7.2	0.036	250	250	-3011787.0	-3016166.0	-3018991.0	-3018658.0	-3609751.0	-3605090.0	-3604875.0	-3602787.0	-4.7904948	-0.515761144	24.3470911	6	109.99999999999999	25-03-24 23:47:37.969752
7.801	0.039	250	250	-2634346.0	-2637986.0	-2640476.0	-2640336.0	-3157583.0	-3153368.0	-3153252.0	-3151316.0	-4.1904004	-0.451164455	24.2899564	6	109.99999999999999	25-03-24 23:47:45.839012
8.4	0.042	250	250	-2257882.0	-2260789.0	-2262950.0	-2262999.0	-2706545.0	-2702758.0	-2702704.0	-2700980.0	-3.59185076	-0.386732813	24.2466447	6	109.99999999999999	25-03-24 23:47:53.722985
9.0	0.045	250	250	-1881412.0	-1883561.0	-1885407.0	-1885639.0	-2255442.0	-2252112.0	-2252119.0	-2250584.0	-2.99330188	-0.322290823	24.1514283	6	109.99999999999999	25-03-24 23:48:01.538506
9.6	0.048	250	250	-1504491.0	-1505898.0	-1507430.0	-1507831.0	-1803841.0	-1800936.0	-1801019.0	-1799665.0	-2.39402471	-0.25778452	24.2957848	6	109.99999999999999	25-03-24 23:48:09.380143
10.2	0.051	250	250	-1127443.0	-1128111.0	-1129318.0	-1129906.0	-1352036.0	-1349556.0	-1349723.0	-1348567.0	-1.79459131	-0.193234634	24.2131706	6	109.99999999999999	25-03-24 23:48:17.434292
10.801	0.054	250	250	-750140.8	-750064.8	-750958.0	-751719.7	-899839.5	-897796.9	-898033.6	-897078.3	-1.19468786	-0.12864043	24.3176022	6	109.99999999999999	25-03-24 23:48:25.248575
11.4	0.057	250	250	-373503.3	-372685.4	-373262.1	-374205.6	-448495.7	-446898.8	-447211.3	-446407.9	-0.595858305	-0.0641724895	24.4146617	6	109.99999999999999	25-03-24 23:48:33.054726
12.0	0.061	250	250	3368.368	4931.028	4677.548	3550.708	3079.924	4243.528	3843.376	4454.896	0.00343728213	0.000352439172	24.4171271	6	109.99999999999999	25-03-24 23:48:40.913204
12.6	0.064	250	250	380118.9	382415.3	382481.7	381190.5	454545.5	455261.8	454794.2	455214.0	0.602439556	0.0648451693	24.5160296	6	109.99999999999999	25-03-24 23:48:48.723463
13.2	0.067	250	250	757041.5	760078.3	760456.6	758989.4	906220.9	906496.3	905967.8	906188.9	1.20172269	0.129368844	24.5129658	6	109.99999999999999	25-03-24 23:48:56.577175
13.799	0.07	250	250	1133546.0	1137318.0	1138028.0	1136376.0	1357406.0	1357251.0	1356648.0	1356666.0	1.80030122	0.193824334	24.4629042	6	109.99999999999999	25-03-24 23:49:04.407455
