# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	hvpsu1	hvpsu2	hvpsu3	hvpsu4	VDChvpsu1	VDChvpsu2	VDChvpsu3	VDChvpsu4	temp_pt100	time	VDC10	ch1a	ch2a	ch3a	ch4a	VDC1	ch1b	ch2b	ch3b	ch4b	Delay	a	b	
0.024	0.0	250	250	0	0	0	0	205.399766	210.322853	205.205689	205.280822	40.5842858	1717423633.1761549	-11.9603925	-7438605.0	-7451743.0	-7458859.0	-7455728.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	1201.0118801188012	0.0	03-06-24 16:07:19.857416
0.6	0.002	250	250	1638	1638	1638	1638	204.749855	209.740599	204.610753	204.709763	40.6544628	1717423672.7815337	-11.3814459	-7156895.0	-7169636.0	-7176629.0	-7173479.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	1201.0118801188012	0.025	03-06-24 16:07:59.464234
1.2	0.005	250	250	3276	3276	3276	3276	204.55114	209.564328	204.439744	204.5457	40.6775016	1717423712.3945765	-10.7824752	-6780241.0	-6792220.0	-6798861.0	-6795929.0	-1.16091099	-8125330.0	-8115631.0	-8114969.0	-8111365.0	20	1201.0118801188012	0.05	03-06-24 16:08:39.091966
1.8	0.008	250	250	4915	4915	4915	4915	204.595144	209.638743	204.522826	204.642504	40.6225554	1717423752.0232155	-10.1839842	-6403822.0	-6415075.0	-6421328.0	-6418611.0	-1.09657863	-7675031.0	-7665799.0	-7665189.0	-7661803.0	20	1201.0118801188012	0.075	03-06-24 16:09:18.715900
2.4	0.012	250	250	6553	6553	6553	6553	200.110896	199.935708	199.925031	199.928136	40.6016373	1717423791.6489682	-9.58378031	-6026373.0	-6036815.0	-6042750.0	-6040284.0	-1.03211455	-7223775.0	-7215036.0	-7214432.0	-7211237.0	20	1201.0118801188012	0.1	03-06-24 16:09:58.342204
3.0	0.015	250	250	8191	8191	8191	8191	187.605022	187.440205	187.431756	187.43458	40.5945039	1717423831.2682817	-8.98477499	-5649653.0	-5659377.0	-5664918.0	-5662675.0	-0.967656234	-6772556.0	-6764271.0	-6763758.0	-6760687.0	20	1201.0118801188012	0.125	03-06-24 16:10:37.962250
3.6	0.018	250	250	9830	9830	9830	9830	175.095417	174.940764	174.934822	174.9371	40.6884909	1717423870.8871503	-8.38593128	-5273028.0	-5281991.0	-5287190.0	-5285164.0	-0.903302996	-6322059.0	-6314292.0	-6313819.0	-6310926.0	20	1201.0118801188012	0.15	03-06-24 16:11:17.577753
4.2	0.021	250	250	11468	11468	11468	11468	162.592264	162.447513	162.444174	162.445804	40.6441483	1717423910.5046992	-7.78655822	-4896050.0	-4904279.0	-4909124.0	-4907303.0	-0.83877656	-5870366.0	-5863043.0	-5862662.0	-5859954.0	20	1201.0118801188012	0.175	03-06-24 16:11:57.199029
4.799	0.024	250	250	13107	13107	13107	13107	150.08021	149.944192	149.942979	149.944622	40.5650065	1717423950.146343	-7.18775001	-4519428.0	-4526884.0	-4531388.0	-4529818.0	-0.77434004	-5419311.0	-5412427.0	-5412107.0	-5409537.0	20	1201.0118801188012	0.2	03-06-24 16:12:36.840403
5.4	0.027	250	250	14745	14745	14745	14745	137.577493	137.451409	137.45017	137.451515	40.4888529	1717423989.7673337	-6.58815148	-4142327.0	-4149039.0	-4153187.0	-4151831.0	-0.709748288	-4967144.0	-4960784.0	-4960516.0	-4958113.0	20	1201.0118801188012	0.225	03-06-24 16:13:16.462638
5.999	0.03	250	250	16383	16383	16383	16383	125.0714	124.955644	124.955466	124.956306	40.4276409	1717424029.3901596	-5.98938378	-3765740.0	-3771689.0	-3775482.0	-3774341.0	-0.645247333	-4515621.0	-4509722.0	-4509548.0	-4507305.0	20	1201.0118801188012	0.25	03-06-24 16:13:56.081623
6.6	0.033	250	250	18022	18022	18022	18022	112.562378	112.457222	112.458119	112.458817	40.4991674	1717424069.0040479	-5.38972219	-3388574.0	-3393773.0	-3397218.0	-3396311.0	-0.580657001	-4063482.0	-4058045.0	-4057907.0	-4055836.0	20	1201.0118801188012	0.275	03-06-24 16:14:35.696205
7.199	0.036	250	250	19660	19660	19660	19660	100.058937	99.96427	99.9670926	99.9672718	40.597203	1717424108.6237051	-4.79102092	-3012088.0	-3016489.0	-3019603.0	-3018921.0	-0.516165993	-3612039.0	-3607056.0	-3606986.0	-3605085.0	20	1201.0118801188012	0.3	03-06-24 16:15:15.315009
7.8	0.039	250	250	21298	21298	21298	21298	87.5550325	87.4704839	87.47663	87.4760175	40.484997	1717424148.2416606	-4.19094923	-2634655.0	-2638332.0	-2641066.0	-2640612.0	-0.451507331	-3159418.0	-3154921.0	-3154889.0	-3153171.0	20	1201.0118801188012	0.325	03-06-24 16:15:54.940991
8.399	0.042	250	250	22937	22937	22937	22937	75.0446464	74.9701586	74.9793388	74.9775873	40.5962391	1717424187.8688416	-3.59236306	-2258164.0	-2261101.0	-2263466.0	-2263260.0	-0.38702127	-2707946.0	-2703943.0	-2703977.0	-2702412.0	20	1201.0118801188012	0.35	03-06-24 16:16:34.561394
8.999	0.045	250	250	24575	24575	24575	24575	62.5379101	62.4746922	62.4863927	62.4850125	40.5817795	1717424227.485768	-2.99380072	-1881709.0	-1883899.0	-1885922.0	-1885934.0	-0.322522132	-2256503.0	-2252941.0	-2253031.0	-2251625.0	20	1201.0118801188012	0.375	03-06-24 16:17:14.177580
9.599	0.048	250	250	26214	26214	26214	26214	50.029316	49.9759006	49.9902633	49.9891116	40.4276409	1717424267.0999951	-2.39447839	-1504752.0	-1506195.0	-1507848.0	-1508077.0	-0.257959124	-1804507.0	-1801425.0	-1801586.0	-1800351.0	20	1201.0118801188012	0.4	03-06-24 16:17:53.798218
10.199	0.051	250	250	27852	27852	27852	27852	37.5271108	37.4830963	37.5002899	37.4985692	40.5302072	1717424306.726992	-1.79487096	-1127635.0	-1128317.0	-1129623.0	-1130089.0	-0.193365847	-1352350.0	-1349703.0	-1349945.0	-1348870.0	20	1201.0118801188012	0.425	03-06-24 16:18:33.420145
10.799	0.055	250	250	29490	29490	29490	29490	25.0244264	24.9903623	25.0109635	25.0089618	40.5429316	1717424346.345211	-1.19521308	-750493.5	-750414.0	-751378.1	-752071.0	-0.128748259	-900019.8	-897876.5	-898183.2	-897256.5	20	1201.0118801188012	0.45	03-06-24 16:19:13.037906
11.399	0.058	250	250	31129	31129	31129	31129	12.5147743	12.4909677	12.5129471	12.5112996	40.5237486	1717424385.9614305	-0.596207091	-373746.7	-372931.1	-373538.3	-374446.3	-0.0642169252	-448257.6	-446602.4	-446963.4	-446195.0	20	1201.0118801188012	0.475	03-06-24 16:19:52.653541
11.999	0.061	250	250	32767	32767	32767	32767	0.0101520744	-0.00267471446	0.0216355069	0.0189398263	40.5960463	1717424425.5787826	0.00313198823	3162.344	4718.704	4468.896	3336.3	0.000342788313	3650.136	4831.612	4411.332	5008.192	20	1201.0118801188012	0.5	03-06-24 16:20:32.272876
12.599	0.064	250	250	34405	34405	34405	34405	-12.4906895	-12.4927453	-12.4662873	-12.4696744	40.7598246	1717424465.1977532	0.602075372	379870.2	382177.6	382279.2	380932.5	0.064858221	455271.8	455990.7	455509.3	455941.3	20	1201.0118801188012	0.525	03-06-24 16:21:11.889485
