# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp_pt100	time	Delay	a	
0.088	0.0	250	250	-7439955.0	-7453509.0	-7460555.0	-7458376.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.8802359	9.9e+37	26.2571453	1712692031.7799225	6	60.00000000000001	09-04-24 21:47:11.779989
0.6	0.002	250	250	-7153069.0	-7165711.0	-7172186.0	-7169744.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3761463	9.9e+37	26.3029498	1712692039.5686316	6	60.00000000000001	09-04-24 21:47:19.568699
1.201	0.005	250	250	-6777935.0	-6789832.0	-6796000.0	-6793733.0	-8123714.0	-8114597.0	-8113635.0	-8109951.0	-10.7794155	-1.16068752	26.3249896	1712692047.366921	6	60.00000000000001	09-04-24 21:47:27.366979
1.8	0.008	250	250	-6402012.0	-6413205.0	-6419021.0	-6416942.0	-7672610.0	-7663888.0	-7663031.0	-7659538.0	-10.1816366	-1.09621376	26.3694526	1712692055.3855383	6	60.00000000000001	09-04-24 21:47:35.385594
2.401	0.012	250	250	-6024896.0	-6035297.0	-6040790.0	-6038911.0	-7220705.0	-7212455.0	-7211719.0	-7208356.0	-9.58188308	-1.03166957	26.2550371	1712692063.219701	6	60.00000000000001	09-04-24 21:47:43.219756
3.001	0.015	250	250	-5648265.0	-5657942.0	-5663058.0	-5661397.0	-6769533.0	-6761714.0	-6761030.0	-6757858.0	-8.98302592	-0.96722618	26.2515874	1712692071.274086	6	60.00000000000001	09-04-24 21:47:51.274144
3.6	0.018	250	250	-5271799.0	-5280722.0	-5285545.0	-5284042.0	-6318638.0	-6311283.0	-6310673.0	-6307668.0	-8.38443982	-0.902782701	26.1929423	1712692079.1126842	6	60.00000000000001	09-04-24 21:47:59.112740
4.201	0.021	250	250	-4894944.0	-4903114.0	-4907603.0	-4906309.0	-5866971.0	-5860016.0	-5859446.0	-5856601.0	-7.78520484	-0.838247445	26.2072203	1712692087.1257105	6	60.00000000000001	09-04-24 21:48:07.125769
4.8	0.024	250	250	-4518468.0	-4525896.0	-4530047.0	-4528935.0	-5415476.0	-5408983.0	-5408518.0	-5405826.0	-7.18657237	-0.773752852	26.1835514	1712692095.156105	6	60.00000000000001	09-04-24 21:48:15.156163
5.4	0.027	250	250	-4141421.0	-4148090.0	-4151926.0	-4150997.0	-4963789.0	-4957703.0	-4957312.0	-4954834.0	-6.58704296	-0.709215495	26.1085202	1712692103.1928136	6	60.00000000000001	09-04-24 21:48:23.192868
6.0	0.03	250	250	-3764856.0	-3770773.0	-3774273.0	-3773531.0	-4512166.0	-4506562.0	-4506212.0	-4503927.0	-5.98827147	-0.644713074	26.1110117	1712692111.2638326	6	60.00000000000001	09-04-24 21:48:31.263889
6.6	0.033	250	250	-3387870.0	-3393038.0	-3396224.0	-3395651.0	-4060504.0	-4055343.0	-4055095.0	-4052945.0	-5.38881042	-0.580191932	26.1519291	1712692119.3258617	6	60.00000000000001	09-04-24 21:48:39.325920
7.2	0.036	250	250	-3011349.0	-3015784.0	-3018640.0	-3018264.0	-3609661.0	-3604932.0	-3604727.0	-3602798.0	-4.79014918	-0.515760627	26.1293143	1712692127.3371668	6	60.00000000000001	09-04-24 21:48:47.337218
7.8	0.039	250	250	-2633991.0	-2637669.0	-2640203.0	-2640012.0	-3157515.0	-3153223.0	-3153100.0	-3151348.0	-4.19012324	-0.451174041	26.0811142	1712692135.3557749	6	60.00000000000001	09-04-24 21:48:55.355826
8.4	0.042	250	250	-2257483.0	-2260412.0	-2262610.0	-2262624.0	-2706345.0	-2702518.0	-2702474.0	-2700846.0	-3.59150135	-0.386727613	26.0370345	1712692143.3852518	6	60.00000000000001	09-04-24 21:49:03.385311
8.999	0.045	250	250	-1881045.0	-1883221.0	-1885098.0	-1885298.0	-2255305.0	-2251917.0	-2251929.0	-2250501.0	-2.99296841	-0.322287193	26.0551455	1712692151.2191398	6	60.00000000000001	09-04-24 21:49:11.219198
9.599	0.048	250	250	-1504253.0	-1505677.0	-1507229.0	-1507617.0	-1803709.0	-1800747.0	-1800854.0	-1799576.0	-2.39383718	-0.257779057	26.0179653	1712692159.252609	6	60.00000000000001	09-04-24 21:49:19.252665
10.2	0.051	250	250	-1127180.0	-1127862.0	-1129081.0	-1129659.0	-1351808.0	-1349301.0	-1349460.0	-1348342.0	-1.79427045	-0.193210277	25.9711067	1712692167.085167	6	60.00000000000001	09-04-24 21:49:27.085226
10.801	0.055	250	250	-749999.9	-749922.2	-750824.2	-751593.1	-899759.6	-897681.7	-897923.2	-897031.8	-1.19453406	-0.128623732	25.871065	1712692175.1200018	6	60.00000000000001	09-04-24 21:49:35.120064
11.4	0.058	250	250	-373384.5	-372558.9	-373137.0	-374094.6	-448380.2	-446746.4	-447077.0	-446319.0	-0.595689134	-0.0641399408	25.901825	1712692183.1906714	6	60.00000000000001	09-04-24 21:49:43.190766
12.0	0.061	250	250	3443.98	5017.204	4771.068	3631.032	3176.344	4358.232	3966.108	4539.032	0.00356706157	0.000382324245	25.8725024	1712692191.232875	6	60.00000000000001	09-04-24 21:49:51.232936
12.599	0.064	250	250	380133.3	382451.8	382529.4	381204.5	454575.9	455329.3	454864.9	455244.8	0.602486559	0.0648582566	25.8114617	1712692199.3253634	6	60.00000000000001	09-04-24 21:49:59.325427
13.2	0.067	250	250	757116.5	760174.3	760579.4	759072.1	906378.4	906686.0	906129.8	906368.4	1.20192696	0.129412736	25.8028374	1712692207.3358953	6	60.00000000000001	09-04-24 21:50:07.335964
13.799	0.07	250	250	1133608.0	1137422.0	1138142.0	1136456.0	1357716.0	1357552.0	1356931.0	1356999.0	1.80058209	0.193886636	25.8208526	1712692215.3702319	6	60.00000000000001	09-04-24 21:50:15.370288
14.399	0.073	250	250	1510424.0	1514977.0	1516035.0	1514152.0	1809371.0	1808795.0	1808090.0	1807969.0	2.39963588	0.258397945	25.7859721	1712692223.1741881	6	60.00000000000001	09-04-24 21:50:23.174240
14.999	0.076	250	250	1887000.0	1892305.0	1893683.0	1891610.0	2260609.0	2259578.0	2258821.0	2258530.0	2.99843292	0.32286594	25.7182236	1712692231.182716	6	60.00000000000001	09-04-24 21:50:31.182914
15.599	0.079	250	250	2264373.0	2270425.0	2272131.0	2269872.0	2712845.0	2711353.0	2710536.0	2710072.0	3.59842224	0.387465791	25.7011667	1712692238.9811952	6	60.00000000000001	09-04-24 21:50:38.981252
16.2	0.082	250	250	2641301.0	2648111.0	2650142.0	2647691.0	3164665.0	3162740.0	3161815.0	3161205.0	4.19766617	0.45201555	25.6499002	1712692246.9935484	6	60.00000000000001	09-04-24 21:50:46.993606
16.8	0.085	250	250	3017798.0	3025361.0	3027702.0	3025065.0	3615792.0	3613428.0	3612448.0	3611644.0	4.7963259	0.51647072	25.6539248	1712692254.8287284	6	60.00000000000001	09-04-24 21:50:54.828785
17.4	0.089	250	250	3394573.0	3402878.0	3405554.0	3402745.0	4067426.0	4064634.0	4063576.0	4062577.0	5.3953923	0.580979492	25.6781687	1712692262.627133	6	60.00000000000001	09-04-24 21:51:02.627186
18.0	0.092	250	250	3771302.0	3780389.0	3783357.0	3780373.0	4519153.0	4515933.0	4514816.0	4513628.0	5.99445648	0.645516275	25.7446714	1712692270.4786081	6	60.00000000000001	09-04-24 21:51:10.478665
18.6	0.095	250	250	4148094.0	4157922.0	4161232.0	4158040.0	4970699.0	4967075.0	4965863.0	4964534.0	6.59353188	0.710018802	25.6541165	1712692278.279928	6	60.00000000000001	09-04-24 21:51:18.279986
19.199	0.098	250	250	4524409.0	4534988.0	4538620.0	4535243.0	5421957.0	5417865.0	5416587.0	5415090.0	7.19184229	0.774496161	25.6100368	1712692286.2922645	6	60.00000000000001	09-04-24 21:51:26.292367
19.8	0.101	250	250	4901411.0	4912759.0	4916697.0	4913143.0	5874103.0	5869566.0	5868240.0	5866561.0	7.79127975	0.839091156	25.5908718	1712692294.126391	6	60.00000000000001	09-04-24 21:51:34.126450
20.4	0.104	250	250	5278212.0	5290278.0	5294573.0	5290802.0	6326144.0	6321184.0	6319774.0	6317934.0	8.39034423	0.903648411	25.5071204	1712692301.9256067	6	60.00000000000001	09-04-24 21:51:41.925705
21.0	0.107	250	250	5654607.0	5667469.0	5672082.0	5668104.0	6776886.0	6771441.0	6769964.0	6767969.0	8.98890704	0.968016817	25.5295436	1712692309.9391744	6	60.00000000000001	09-04-24 21:51:49.939234
21.599	0.11	250	250	6031076.0	6044634.0	6049599.0	6045469.0	7227961.0	7222102.0	7220499.0	7218321.0	9.58738452	1.0324855	25.4797144	1712692317.7730238	6	60.00000000000001	09-04-24 21:51:57.773079
22.199	0.113	250	250	6406841.0	6421175.0	6426447.0	6422146.0	7678726.0	7672416.0	7670716.0	7668361.0	10.1848866	1.09688088	25.5093244	1712692325.8032904	6	60.00000000000001	09-04-24 21:52:05.803346
22.799	0.117	250	250	6783088.0	6798188.0	6803750.0	6799292.0	8129383.0	8122673.0	8120925.0	8118416.0	10.7830454	1.16126788	25.5538832	1712692333.8676984	6	60.00000000000001	09-04-24 21:52:13.867756
23.399	0.12	250	250	6861557.0	7485034.0	6882839.0	7486663.0	8388607.0	8388607.0	8388607.0	8388607.0	11.3803243	9.9e+37	25.4389886	1712692341.9268575	6	60.00000000000001	09-04-24 21:52:21.926923
23.999	0.123	250	250	6853207.0	7485241.0	6874609.0	7486834.0	8388607.0	8388607.0	8388607.0	8388607.0	11.9657381	9.9e+37	25.4647656	1712692350.0126023	6	60.00000000000001	09-04-24 21:52:30.012668
