# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp_pt100	time	Delay	a	
0.013	0.0	250	250	-7453674.0	-7466720.0	-7473220.0	-7470850.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.9659985	9.9e+37	21.3427433	1714309850.2210248	60.0	6001.059400594006	28-04-24 15:10:50.221095
0.6	0.002	250	250	-7156758.0	-7169404.0	-7175753.0	-7173350.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3815306	9.9e+37	21.3498344	1714309916.684699	60.0	6001.059400594006	28-04-24 15:11:56.684769
1.2	0.005	250	250	-6779918.0	-6791820.0	-6797852.0	-6795597.0	-8128733.0	-8119892.0	-8118868.0	-8114816.0	-10.7822083	-1.16140008	21.6701785	1714309983.1666818	60.0	6001.059400594006	28-04-24 15:13:03.166741
1.799	0.008	250	250	-6403381.0	-6414503.0	-6420219.0	-6418152.0	-7678243.0	-7669774.0	-7668852.0	-7665007.0	-10.1835917	-1.09705691	21.9175995	1714310049.6429086	60.0	6001.059400594006	28-04-24 15:14:09.642970
2.4	0.011	250	250	-6025889.0	-6036294.0	-6041719.0	-6039833.0	-7226545.0	-7218453.0	-7217653.0	-7213993.0	-9.58341863	-1.03250672	22.4155079	1714310116.152016	60.0	6001.059400594006	28-04-24 15:15:16.152077
3.0	0.015	250	250	-5649115.0	-5658752.0	-5663846.0	-5662127.0	-6774610.0	-6766950.0	-6766184.0	-6762739.0	-8.98423564	-0.967929754	22.7209032	1714310182.6242883	60.0	6001.059400594006	28-04-24 15:16:22.624348
3.6	0.018	250	250	-5272527.0	-5281425.0	-5286181.0	-5284655.0	-6323267.0	-6316079.0	-6315446.0	-6312139.0	-8.38546554	-0.9034689	22.5192867	1714310249.0983226	60.0	6001.059400594006	28-04-24 15:17:29.098382
4.2	0.021	250	250	-4895514.0	-4903655.0	-4908070.0	-4906777.0	-5871489.0	-5864741.0	-5864159.0	-5861072.0	-7.78599268	-0.838949898	22.3700867	1714310315.5810885	60.0	6001.059400594006	28-04-24 15:18:35.581151
4.799	0.024	250	250	-4518893.0	-4526277.0	-4530425.0	-4529280.0	-5420322.0	-5413995.0	-5413484.0	-5410602.0	-7.18721711	-0.774463316	21.7508634	1714310382.0595365	60.0	6001.059400594006	28-04-24 15:19:42.059599
5.4	0.027	250	250	-4141805.0	-4148461.0	-4152258.0	-4151315.0	-4967976.0	-4962084.0	-4961625.0	-4958913.0	-6.58753136	-0.709827921	21.2239199	1714310448.533642	60.0	6001.059400594006	28-04-24 15:20:48.533702
