# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp_pt100	time	Delay	a	
0.013	0.0	250	250	-7453084.0	-7466166.0	-7472687.0	-7470266.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.9659288	9.9e+37	22.6801774	1714318027.1277232	60.0	6301.062370623706	28-04-24 17:27:07.127794
0.6	0.002	250	250	-7156762.0	-7169366.0	-7175790.0	-7173296.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3815631	9.9e+37	22.3667328	1714318093.6087515	60.0	6301.062370623706	28-04-24 17:28:13.608825
1.2	0.005	250	250	-6779881.0	-6791774.0	-6797875.0	-6795545.0	-8127846.0	-8118945.0	-8117919.0	-8113952.0	-10.7822237	-1.16129754	22.1775736	1714318160.0881498	60.0	6301.062370623706	28-04-24 17:29:20.088211
1.799	0.008	250	250	-6403348.0	-6414484.0	-6420239.0	-6418125.0	-7678140.0	-7669674.0	-7668728.0	-7664919.0	-10.1835304	-1.09707638	21.6998843	1714318226.5682788	60.0	6301.062370623706	28-04-24 17:30:26.568340
2.4	0.012	250	250	-6025856.0	-6036227.0	-6041654.0	-6039755.0	-7226556.0	-7218521.0	-7217628.0	-7214032.0	-9.58329955	-1.03254227	21.2125167	1714318293.0472045	60.0	6301.062370623706	28-04-24 17:31:33.047267
3.0	0.015	250	250	-5648993.0	-5658619.0	-5663738.0	-5662021.0	-6775467.0	-6767921.0	-6767078.0	-6763623.0	-8.9840658	-0.968072104	21.3410185	1714318359.529974	60.0	6301.062370623706	28-04-24 17:32:39.530033
3.6	0.018	250	250	-5272460.0	-5281307.0	-5286098.0	-5284591.0	-6323503.0	-6316342.0	-6315553.0	-6312353.0	-8.38532389	-0.903529122	21.8331774	1714318426.0385373	60.0	6301.062370623706	28-04-24 17:33:46.038599
4.2	0.021	250	250	-4895488.0	-4903610.0	-4908033.0	-4906728.0	-5871910.0	-5865171.0	-5864505.0	-5861478.0	-7.78596548	-0.838978481	22.3176702	1714318492.5545468	60.0	6301.062370623706	28-04-24 17:34:52.554607
4.799	0.024	250	250	-4518896.0	-4526245.0	-4530404.0	-4529259.0	-5419946.0	-5413597.0	-5413064.0	-5410225.0	-7.18712828	-0.77440978	22.6496092	1714318559.037428	60.0	6301.062370623706	28-04-24 17:35:59.037488
5.4	0.027	250	250	-4141761.0	-4148377.0	-4152214.0	-4151257.0	-4967496.0	-4961633.0	-4961132.0	-4958461.0	-6.58749113	-0.709771267	22.2356437	1714318625.5144267	60.0	6301.062370623706	28-04-24 17:37:05.514861
5.999	0.03	250	250	-3765114.0	-3771003.0	-3774474.0	-3773735.0	-4516214.0	-4510726.0	-4510340.0	-4507830.0	-5.98858459	-0.645282057	21.6395144	1714318691.9906657	60.0	6301.062370623706	28-04-24 17:38:11.990726
6.599	0.033	250	250	-3387986.0	-3393131.0	-3396291.0	-3395738.0	-4063888.0	-4058825.0	-4058503.0	-4056190.0	-5.38900793	-0.580669272	21.370341	1714318758.4665143	60.0	6301.062370623706	28-04-24 17:39:18.466575
7.199	0.036	250	250	-3011429.0	-3015822.0	-3018653.0	-3018299.0	-3612001.0	-3607429.0	-3607172.0	-3605060.0	-4.7902872	-0.516113439	21.5842232	1714318824.9429615	60.0	6301.062370623706	28-04-24 17:40:24.943023
7.8	0.039	250	250	-2633954.0	-2637624.0	-2640139.0	-2639959.0	-3159195.0	-3155054.0	-3154920.0	-3152948.0	-4.1900853	-0.451436203	22.0412141	1714318891.4463563	60.0	6301.062370623706	28-04-24 17:41:31.446417
8.399	0.042	250	250	-2257524.0	-2260446.0	-2262649.0	-2262637.0	-2707631.0	-2703853.0	-2703805.0	-2702069.0	-3.59160131	-0.3869056	22.5738113	1714318957.9238503	60.0	6301.062370623706	28-04-24 17:42:37.923912
8.998	0.045	250	250	-1881067.0	-1883234.0	-1885112.0	-1885298.0	-2256070.0	-2252752.0	-2252768.0	-2251258.0	-2.99299399	-0.322409207	22.6109915	1714319024.404584	60.0	6301.062370623706	28-04-24 17:43:44.404682
9.599	0.048	250	250	-1504049.0	-1505467.0	-1507014.0	-1507400.0	-1804170.0	-1801276.0	-1801344.0	-1800041.0	-2.39359198	-0.257846197	22.4448304	1714319090.877008	60.0	6301.062370623706	28-04-24 17:44:50.877241
10.199	0.051	250	250	-1126972.0	-1127653.0	-1128882.0	-1129444.0	-1352041.0	-1349580.0	-1349721.0	-1348582.0	-1.79401006	-0.193241892	21.9532465	1714319157.3589907	60.0	6301.062370623706	28-04-24 17:45:57.359051
10.799	0.054	250	250	-749693.4	-749626.2	-750522.3	-751285.6	-899651.2	-897648.1	-897884.4	-896908.2	-1.1941506	-0.128618233	21.2712576	1714319223.838533	60.0	6301.062370623706	28-04-24 17:47:03.838598
11.399	0.058	250	250	-373038.9	-372229.6	-372803.5	-373756.9	-448052.1	-446482.8	-446791.2	-445969.6	-0.595254156	-0.0640990564	21.2437558	1714319290.3194737	60.0	6301.062370623706	28-04-24 17:48:10.319538
11.999	0.061	250	250	3870.692	5421.68	5168.092	4035.052	3782.268	4922.892	4522.704	5124.74	0.00402062256	0.000444540274	21.6317525	1714319356.7983224	60.0	6301.062370623706	28-04-24 17:49:16.798388
12.599	0.064	250	250	380508.6	382798.9	382864.2	381544.7	455211.8	455927.4	455450.9	455864.1	0.602919341	0.0649504557	21.9434723	1714319423.2815402	60.0	6301.062370623706	28-04-24 17:50:23.281606
