# 
A1	f1	A2	f2	Amax	Delay	a	
0	0	1.0	8388888.888888888	0.0038018939632056157	0.1	0	10-04-24 19:44:48.966945
0	0	2.0	8388888.888888888	0.008317637711026716	0.1	0	10-04-24 19:44:55.464377
0	0	3.0	8388888.888888888	0.01318256738556408	0.1	0	10-04-24 19:45:01.961993
0	0	4.0	8388888.888888888	0.01819700858609984	0.1	0	10-04-24 19:45:08.459736
0	0	5.0	8388888.888888888	0.02290867652767774	0.1	0	10-04-24 19:45:14.957543
0	0	6.0	8388888.888888888	0.028840315031266068	0.1	0	10-04-24 19:45:21.455411
0	0	7.0	8388888.888888888	0.033113112148259134	0.1	0	10-04-24 19:45:27.952895
0	0	8.0	8388888.888888888	0.03801893963205616	0.1	0	10-04-24 19:45:34.452543
0	0	9.0	8388888.888888888	0.04168693834703357	0.1	0	10-04-24 19:45:40.951576
0	0	10.0	8388888.888888888	0.04786300923226388	0.1	0	10-04-24 19:45:47.448781
0	0	11.0	8388888.888888888	0.04570881896148752	0.1	0	10-04-24 19:45:53.946309
0	0	12.0	8388888.888888888	0.054954087385762525	0.1	0	10-04-24 19:46:00.444338
0	0	13.0	8388888.888888888	0.057543993733715715	0.1	0	10-04-24 19:46:06.942527
0	0	14.0	8388888.888888888	0.06309573444801943	0.1	0	10-04-24 19:46:13.439216
0	0	15.0	8388888.888888888	0.06606934480075964	0.1	0	10-04-24 19:46:19.937733
