# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp_pt100	time	Delay	a	
0.119	0.0	250	250	-7430842.0	-7444572.0	-7451761.0	-7450000.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.8712778	9.9e+37	21.0696411	1711503007.104428	6	130.0	27-03-24 02:30:07.104490
0.6	0.002	250	250	-7153888.0	-7166450.0	-7172849.0	-7170428.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3765087	9.9e+37	21.0251782	1711503015.127937	6	130.0	27-03-24 02:30:15.128000
1.2	0.005	250	250	-6778936.0	-6790788.0	-6796836.0	-6794627.0	-8124703.0	-8115649.0	-8114787.0	-8110654.0	-10.7800353	-1.16076212	20.9707494	1711503023.1648138	6	130.0	27-03-24 02:30:23.164872
1.8	0.008	250	250	-6403030.0	-6414158.0	-6419844.0	-6417841.0	-7674107.0	-7665525.0	-7664675.0	-7660761.0	-10.1822889	-1.09635413	20.9785113	1711503031.2711437	6	130.0	27-03-24 02:30:31.271200
2.401	0.011	250	250	-6025800.0	-6036164.0	-6041530.0	-6039705.0	-7221874.0	-7213749.0	-7212965.0	-7209223.0	-9.58250004	-1.03175687	21.0101336	1711503039.1036055	6	130.0	27-03-24 02:30:39.103660
3.001	0.015	250	250	-5649190.0	-5658839.0	-5663909.0	-5662241.0	-6770438.0	-6762727.0	-6762019.0	-6758481.0	-8.98370313	-0.967268805	21.0491345	1711503046.9099555	6	130.0	27-03-24 02:30:46.910012
3.6	0.018	250	250	-5272597.0	-5281511.0	-5286276.0	-5284794.0	-6319317.0	-6312025.0	-6311380.0	-6308087.0	-8.38503424	-0.90282996	21.1059589	1711503054.7774987	6	130.0	27-03-24 02:30:54.777554
4.2	0.021	250	250	-4895773.0	-4903907.0	-4908329.0	-4907044.0	-5867551.0	-5860693.0	-5860124.0	-5857019.0	-7.78580277	-0.838277198	21.1390187	1711503062.9005613	6	130.0	27-03-24 02:31:02.900616
4.8	0.024	250	250	-4519179.0	-4526594.0	-4530682.0	-4529594.0	-5416285.0	-5409868.0	-5409361.0	-5406440.0	-7.18705827	-0.77380295	21.1838649	1711503070.9189372	6	130.0	27-03-24 02:31:10.918992
5.4	0.027	250	250	-4142099.0	-4148746.0	-4152532.0	-4151614.0	-4964116.0	-4958140.0	-4957699.0	-4954964.0	-6.58753185	-0.709211287	21.2311068	1711503078.7494545	6	130.0	27-03-24 02:31:18.749506
6.0	0.03	250	250	-3765463.0	-3771365.0	-3774836.0	-3774112.0	-4512633.0	-4507100.0	-4506741.0	-4504216.0	-5.9887422	-0.644741718	21.2250698	1711503086.7773485	6	130.0	27-03-24 02:31:26.777404
6.6	0.033	250	250	-3388365.0	-3393517.0	-3396659.0	-3396119.0	-4060915.0	-4055821.0	-4055532.0	-4053200.0	-5.38914046	-0.580205662	21.1601003	1711503094.6120312	6	130.0	27-03-24 02:31:34.612087
7.2	0.036	250	250	-3011880.0	-3016289.0	-3019107.0	-3018754.0	-3609971.0	-3605321.0	-3605104.0	-3602948.0	-4.7906226	-0.515791128	21.1687245	1711503102.6369545	6	130.0	27-03-24 02:31:42.637011
7.8	0.039	250	250	-2634530.0	-2638176.0	-2640685.0	-2640509.0	-3157918.0	-3153718.0	-3153571.0	-3151622.0	-4.19060976	-0.451198301	21.1192787	1711503110.451784	6	130.0	27-03-24 02:31:50.451834
8.4	0.042	250	250	-2258029.0	-2260954.0	-2263112.0	-2263135.0	-2706745.0	-2702954.0	-2702890.0	-2701133.0	-3.59201601	-0.386744259	21.0805652	1711503118.4817157	6	130.0	27-03-24 02:31:58.481768
8.999	0.045	250	250	-1881605.0	-1883779.0	-1885624.0	-1885827.0	-2255587.0	-2252233.0	-2252251.0	-2250696.0	-2.99347548	-0.32229196	20.9944183	1711503126.3129735	6	130.0	27-03-24 02:32:06.313022
9.599	0.048	250	250	-1504648.0	-1506079.0	-1507601.0	-1507995.0	-1803967.0	-1801050.0	-1801126.0	-1799790.0	-2.3942051	-0.257777582	20.9512969	1711503134.117338	6	130.0	27-03-24 02:32:14.117393
10.2	0.051	250	250	-1127563.0	-1128236.0	-1129449.0	-1130023.0	-1352094.0	-1349606.0	-1349767.0	-1348594.0	-1.79467876	-0.193235393	20.8927476	1711503142.1287022	6	130.0	27-03-24 02:32:22.128756
10.8	0.054	250	250	-750368.4	-750303.4	-751183.6	-751948.3	-900101.2	-898083.5	-898309.4	-897349.2	-1.19501329	-0.128673461	20.8620835	1711503149.9437528	6	130.0	27-03-24 02:32:29.943812
11.4	0.058	250	250	-373664.3	-372847.6	-373419.0	-374365.8	-448715.3	-447120.1	-447439.9	-446644.8	-0.59604894	-0.0641833012	20.8173331	1711503157.7490153	6	130.0	27-03-24 02:32:37.749076
