# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp	Delay	a	
0.1	0.0	250	250	-7442292.0	-7455739.0	-7462701.0	-7460679.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.8772403	9.9e+37	24.275164	6	86.0	25-03-24 21:35:48.677413
0.601	0.002	250	250	-7153540.0	-7166098.0	-7172502.0	-7170151.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3762407	9.9e+37	24.268091	6	86.0	25-03-24 21:35:56.709329
1.201	0.005	250	250	-6778679.0	-6790516.0	-6796568.0	-6794412.0	-8123481.0	-8114514.0	-8113578.0	-8109645.0	-10.7798521	-1.16061968	24.1814675	6	86.0	25-03-24 21:36:04.776275
1.8	0.008	250	250	-6402681.0	-6413773.0	-6419490.0	-6417528.0	-7672942.0	-7664421.0	-7663567.0	-7659778.0	-10.182007	-1.09620685	24.1203476	6	86.0	25-03-24 21:36:12.855755
2.401	0.011	250	250	-6025494.0	-6035838.0	-6041227.0	-6039468.0	-7220949.0	-7212842.0	-7212027.0	-7208493.0	-9.58228825	-1.03163493	24.0908587	6	86.0	25-03-24 21:36:20.707683
3.001	0.014	250	250	-5648930.0	-5658515.0	-5663574.0	-5662013.0	-6769595.0	-6761945.0	-6761193.0	-6757820.0	-8.9835415	-0.967182555	24.1446064	6	86.0	25-03-24 21:36:28.510229
3.601	0.018	250	250	-5272417.0	-5281284.0	-5286058.0	-5284605.0	-6318730.0	-6311490.0	-6310805.0	-6307601.0	-8.38485825	-0.902768808	24.0954664	6	86.0	25-03-24 21:36:36.525252
4.201	0.021	250	250	-4895524.0	-4903668.0	-4908113.0	-4906851.0	-5867271.0	-5860471.0	-5859878.0	-5856828.0	-7.78566439	-0.838266276	24.1185045	6	86.0	25-03-24 21:36:44.359178
4.8	0.024	250	250	-4519007.0	-4526376.0	-4530498.0	-4529432.0	-5415980.0	-5409644.0	-5409124.0	-5406286.0	-7.18695535	-0.773796414	24.163037	6	86.0	25-03-24 21:36:52.192434
5.4	0.027	250	250	-4141929.0	-4148551.0	-4152356.0	-4151472.0	-4964262.0	-4958368.0	-4957900.0	-4955244.0	-6.58739339	-0.709261267	24.1203476	6	86.0	25-03-24 21:37:00.236310
6.0	0.03	250	250	-3765286.0	-3771179.0	-3774644.0	-3773954.0	-4512929.0	-4507460.0	-4507079.0	-4504594.0	-5.98857024	-0.644802676	24.1387781	6	86.0	25-03-24 21:37:08.042485
