# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp_pt100	time	Delay	a	
0.09	0.0	250	250	-7446807.0	-7460213.0	-7467110.0	-7464959.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.8842364	9.9e+37	21.3529966	1711473619.3502796	6	40.0	26-03-24 18:20:19.350343
0.6	0.002	250	250	-7153916.0	-7166534.0	-7172904.0	-7170527.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3768018	9.9e+37	21.4117376	1711473627.3528986	6	40.0	26-03-24 18:20:27.352964
1.2	0.005	250	250	-6778802.0	-6790698.0	-6796728.0	-6794536.0	-8124584.0	-8115629.0	-8114696.0	-8110683.0	-10.7801223	-1.16075717	21.4393353	1711473635.4051466	6	40.0	26-03-24 18:20:35.405203
1.8	0.008	250	250	-6402907.0	-6414040.0	-6419744.0	-6417746.0	-7673969.0	-7665463.0	-7664597.0	-7660782.0	-10.182359	-1.09636107	21.4375146	1711473643.4550273	6	40.0	26-03-24 18:20:43.455082
2.401	0.011	250	250	-6025702.0	-6036081.0	-6041491.0	-6039662.0	-7221679.0	-7213602.0	-7212782.0	-7209149.0	-9.5825889	-1.03173426	21.4688495	1711473651.49149	6	40.0	26-03-24 18:20:51.491543
3.001	0.014	250	250	-5649074.0	-5658679.0	-5663760.0	-5662129.0	-6770331.0	-6762639.0	-6761947.0	-6758504.0	-8.98376529	-0.967278218	21.4952014	1711473659.294302	6	40.0	26-03-24 18:20:59.294357
3.6	0.018	250	250	-5272596.0	-5281473.0	-5286206.0	-5284781.0	-6319085.0	-6311852.0	-6311204.0	-6307927.0	-8.38510999	-0.902806511	21.5167621	1711473667.1429222	6	40.0	26-03-24 18:21:07.142977
4.2	0.021	250	250	-4895648.0	-4903810.0	-4908218.0	-4906965.0	-5867222.0	-5860423.0	-5859846.0	-5856763.0	-7.78585127	-0.83823938	21.536023	1711473674.9466736	6	40.0	26-03-24 18:21:14.946728
4.8	0.024	250	250	-4519125.0	-4526543.0	-4530621.0	-4529558.0	-5415919.0	-5409549.0	-5409051.0	-5406178.0	-7.18719662	-0.773781778	21.5669746	1711473682.7496746	6	40.0	26-03-24 18:21:22.749729
5.4	0.027	250	250	-4142104.0	-4148753.0	-4152541.0	-4151635.0	-4964241.0	-4958311.0	-4957890.0	-4955189.0	-6.58769671	-0.709254886	21.5617042	1711473690.7583818	6	40.0	26-03-24 18:21:30.758437
6.0	0.03	250	250	-3765490.0	-3771400.0	-3774865.0	-3774146.0	-4512875.0	-4507399.0	-4507041.0	-4504553.0	-5.98887483	-0.644769822	21.4989386	1711473698.7764196	6	40.0	26-03-24 18:21:38.776476
6.6	0.033	250	250	-3388393.0	-3393548.0	-3396681.0	-3396159.0	-4061073.0	-4056020.0	-4055723.0	-4053443.0	-5.38933229	-0.580233237	21.5161872	1711473706.8035293	6	40.0	26-03-24 18:21:46.803587
7.2	0.036	250	250	-3011876.0	-3016299.0	-3019128.0	-3018778.0	-3609945.0	-3605332.0	-3605129.0	-3603013.0	-4.79068051	-0.515783839	21.4869604	1711473714.828112	6	40.0	26-03-24 18:21:54.828171
7.8	0.039	250	250	-2634485.0	-2638146.0	-2640653.0	-2640485.0	-3157760.0	-3153573.0	-3153433.0	-3151511.0	-4.1906363	-0.451185357	21.5248115	1711473722.642927	6	40.0	26-03-24 18:22:02.642980
8.4	0.042	250	250	-2257933.0	-2260857.0	-2263024.0	-2263051.0	-2706605.0	-2702862.0	-2702785.0	-2701069.0	-3.59199273	-0.386741941	21.5405268	1711473730.7150884	6	40.0	26-03-24 18:22:10.715143
8.999	0.045	250	250	-1881533.0	-1883712.0	-1885570.0	-1885756.0	-2255552.0	-2252227.0	-2252227.0	-2250697.0	-2.99345109	-0.322302669	21.5709034	1711473738.794956	6	40.0	26-03-24 18:22:18.795015
9.599	0.048	250	250	-1504632.0	-1506060.0	-1507603.0	-1507980.0	-1803998.0	-1801107.0	-1801174.0	-1799828.0	-2.39427856	-0.257800821	21.555763	1711473746.8737724	6	40.0	26-03-24 18:22:26.873829
10.2	0.051	250	250	-1127564.0	-1128247.0	-1129470.0	-1130036.0	-1352158.0	-1349710.0	-1349879.0	-1348724.0	-1.79477232	-0.193258627	21.608467	1711473754.699534	6	40.0	26-03-24 18:22:34.699583
10.801	0.054	250	250	-750335.4	-750273.4	-751168.6	-751920.1	-900113.3	-898073.4	-898322.9	-897351.3	-1.19498918	-0.128673675	21.6559963	1711473762.7149184	6	40.0	26-03-24 18:22:42.714975
11.4	0.057	250	250	-373652.1	-372841.5	-373423.9	-374353.8	-448719.9	-447130.0	-447440.8	-446658.0	-0.59605148	-0.0641892084	21.6687411	1711473770.7376015	6	40.0	26-03-24 18:22:50.737664
12.0	0.061	250	250	3260.68	4813.4	4552.476	3439.092	2971.668	4124.464	3709.912	4346.852	0.00324647267	0.000337488662	21.6986386	1711473778.7614868	6	40.0	26-03-24 18:22:58.761547
12.599	0.064	250	250	379896.1	382188.6	382251.6	380956.3	454349.6	455067.3	454602.5	455011.7	0.602068053	0.0648159322	21.7078378	1711473786.5780542	6	40.0	26-03-24 18:23:06.578112
13.2	0.067	250	250	756906.7	759935.7	760328.0	758850.8	906171.4	906458.0	905901.6	906139.7	1.20143073	0.129368069	21.7529716	1711473794.6068413	6	40.0	26-03-24 18:23:14.606900
13.799	0.07	250	250	1133420.0	1137203.0	1137905.0	1136254.0	1357434.0	1357276.0	1356658.0	1356713.0	1.80011614	0.193824916	21.7745323	1711473802.6492865	6	40.0	26-03-24 18:23:22.649343
14.399	0.073	250	250	1510319.0	1514833.0	1515866.0	1514030.0	1809155.0	1808571.0	1807871.0	1807730.0	2.39930595	0.2583438	21.8048131	1711473810.4507048	6	40.0	26-03-24 18:23:30.450757
14.999	0.076	250	250	1886780.0	1892031.0	1893387.0	1891369.0	2260358.0	2259328.0	2258550.0	2258221.0	2.99790417	0.322814786	21.8360521	1711473818.5280578	6	40.0	26-03-24 18:23:38.528117
15.599	0.079	250	250	2264186.0	2270180.0	2271854.0	2269657.0	2712712.0	2711262.0	2710410.0	2709873.0	3.59784694	0.387419152	21.8550255	1711473826.364719	6	40.0	26-03-24 18:23:46.364773
16.2	0.082	250	250	2641060.0	2647782.0	2649787.0	2647408.0	3164420.0	3162538.0	3161598.0	3160891.0	4.19704903	0.451944222	21.9115625	1711473834.3936956	6	40.0	26-03-24 18:23:54.393747
16.8	0.085	250	250	3017527.0	3025012.0	3027340.0	3024768.0	3615598.0	3613267.0	3612268.0	3611368.0	4.79557351	0.516406894	21.9515216	1711473842.4486625	6	40.0	26-03-24 18:24:02.448719
17.4	0.088	250	250	3394369.0	3402600.0	3405237.0	3402483.0	4067321.0	4064558.0	4063488.0	4062377.0	5.39476822	0.580927847	21.9717408	1711473850.5018015	6	40.0	26-03-24 18:24:10.501856
18.0	0.091	250	250	3771176.0	3780142.0	3783085.0	3780160.0	4518819.0	4515641.0	4514475.0	4513188.0	5.99378736	0.645419305	21.9746155	1711473858.5224712	6	40.0	26-03-24 18:24:18.522520
18.6	0.095	250	250	4147986.0	4157723.0	4160978.0	4157868.0	4970516.0	4966877.0	4965646.0	4964182.0	6.59288919	0.709944322	21.9526715	1711473866.581318	6	40.0	26-03-24 18:24:26.581374
19.199	0.098	250	250	4524360.0	4534824.0	4538407.0	4535107.0	5421613.0	5417579.0	5416272.0	5414599.0	7.19129024	0.77439605	21.9070587	1711473874.6280866	6	40.0	26-03-24 18:24:34.628141
19.8	0.101	250	250	4901405.0	4912604.0	4916533.0	4913039.0	5873542.0	5869092.0	5867696.0	5865865.0	7.79073592	0.838952514	21.9042797	1711473882.4588997	6	40.0	26-03-24 18:24:42.458995
20.4	0.104	250	250	5278237.0	5290191.0	5294463.0	5290773.0	6325041.0	6320157.0	6318668.0	6316639.0	8.38987514	0.90343271	21.8585711	1711473890.4686768	6	40.0	26-03-24 18:24:50.468758
21.0	0.107	250	250	5654772.0	5667459.0	5672046.0	5668199.0	6776200.0	6770854.0	6769324.0	6767068.0	8.98837816	0.967876491	21.8299193	1711473898.4925861	6	40.0	26-03-24 18:24:58.492640
21.6	0.11	250	250	6031137.0	6044558.0	6049488.0	6045445.0	7227355.0	7221625.0	7220031.0	7217628.0	9.58681961	1.03233634	21.8023216	1711473906.5315897	6	40.0	26-03-24 18:25:06.531642
22.199	0.113	250	250	6407027.0	6421216.0	6426441.0	6422217.0	7677854.0	7671682.0	7670044.0	7667408.0	10.1844923	1.09669326	21.739556	1711473914.333226	6	40.0	26-03-24 18:25:14.333282
22.799	0.117	250	250	6783320.0	6798278.0	6803794.0	6799405.0	8128519.0	8121931.0	8120172.0	8117383.0	10.7826713	1.1610529	21.7630332	1711473922.1941779	6	40.0	26-03-24 18:25:22.194235
23.399	0.12	250	250	6855484.0	7485615.0	6876926.0	7487251.0	8388607.0	8388607.0	8388607.0	8388607.0	11.3799395	9.9e+37	21.7523008	1711473930.196531	6	40.0	26-03-24 18:25:30.196595
24.0	0.123	250	250	6847075.0	7485860.0	6868616.0	7487466.0	8388607.0	8388607.0	8388607.0	8388607.0	11.965352	9.9e+37	21.7610209	1711473938.2418015	6	40.0	26-03-24 18:25:38.241864
