# 
Scope_Frequency	base_freq	A2	f2	scope_rms	scope_dBm	scope_pkpk	scope_thd	Pmax	lin_Pmax	base_P	base_dB	base_V	thd	lin_thd	Delay	a	
10000000.0	10000000.0	0.01	10000000.0	0.00809484289868028	-28.8255315520438	0.02289567322518638	0.03926852613361898	-29.799999999999997	1.0471285480509007e-06	1.0471285480509007e-06	-29.799999999999997	0.0072357741398239505	-9.05847373946804	0.3524327941188197	0.5	10000000.0	29-05-24 15:12:42.898202
10000000.0	10000000.0	0.012589254117941673	10000000.0	0.007861744860760531	-29.079321134527927	0.022236372412009046	0.021973771747942593	-29.799999999999997	1.0471285480509007e-06	1.0471285480509007e-06	-29.799999999999997	0.0072357741398239505	-8.966886019926154	0.356168657247878	0.5	10000000.0	29-05-24 15:12:52.506849
10000000.0	10000000.0	0.015848931924611138	10000000.0	0.007917002063961563	-29.018484880155185	0.022392663384380458	0.040261827512052116	-29.799999999999997	1.0471285480509007e-06	1.0471285480509007e-06	-29.799999999999997	0.0072357741398239505	-9.06827048714028	0.3520355119868822	0.5	10000000.0	29-05-24 15:13:01.977564
10000000.0	10000000.0	0.019952623149688795	10000000.0	0.008230676227208786	-28.680989682539813	0.023279867896040966	0.026609299115818025	-29.799999999999997	1.0471285480509007e-06	1.0471285480509007e-06	-29.799999999999997	0.0072357741398239505	-9.299399139125198	0.34279149889883925	0.5	10000000.0	29-05-24 15:13:12.966813
10000000.0	10000000.0	0.0251188643150958	10000000.0	0.008069617874534323	-28.85264064733355	0.02282432608266958	0.01939469534970745	-29.799999999999997	1.0471285480509007e-06	1.0471285480509007e-06	-29.799999999999997	0.0072357741398239505	-9.19069585943493	0.3471084666030944	0.5	10000000.0	29-05-24 15:13:25.409063
10000000.0	10000000.0	0.0316227766016838	10000000.0	0.007677464644502587	-29.285343540361964	0.021715149249790983	0.03411917039257676	-29.799999999999997	1.0471285480509007e-06	1.0471285480509007e-06	-29.799999999999997	0.0072357741398239505	-9.146242371635537	0.34888948560248545	0.5	10000000.0	29-05-24 15:13:34.952464
10000000.0	10000000.0	0.03981071705534972	10000000.0	0.007721338424913064	-29.23584828490388	0.021839243040369136	0.025546547147201667	-29.799999999999997	1.0471285480509007e-06	1.0471285480509007e-06	-29.799999999999997	0.0072357741398239505	-9.084774482529456	0.3513672469684691	0.5	10000000.0	29-05-24 15:13:44.487645
10000000.0	10000000.0	0.05011872336272722	10000000.0	0.008029750960636092	-28.895658522839412	0.0227115654220199	0.025304219172575217	-29.799999999999997	1.0471285480509007e-06	1.0471285480509007e-06	-29.799999999999997	0.0072357741398239505	-9.381891109893157	0.3395513367212277	0.5	10000000.0	29-05-24 15:13:54.026267
10000000.0	10000000.0	0.06309573444801933	10000000.0	0.009191567635948078	-27.721908297506282	0.025997679220454758	0.025821755217779147	-28.599999999999994	1.3803842646028865e-06	1.3803842646028865e-06	-28.599999999999994	0.008307780282972362	-10.504403367656977	0.2983869543548546	0.5	10000000.0	29-05-24 15:14:05.017393
10000000.0	10000000.0	0.07943282347242817	10000000.0	0.0116173869012005	-25.687530979711333	0.03285893223002658	0.021529233798888242	-25.799999999999997	2.630267991895384e-06	2.630267991895384e-06	-25.799999999999997	0.011467929176393147	-13.365647128268701	0.2146434516699615	0.5	10000000.0	29-05-24 15:14:14.492469
10000000.0	10000000.0	0.1	10000000.0	0.01666032658075582	-22.556029836842747	0.04712251960813972	0.024114632133483804	-22.599999999999994	5.495408738576254e-06	5.495408738576254e-06	-22.599999999999994	0.01657620091965625	-16.63235178306682	0.14736094938739563	0.5	10000000.0	29-05-24 15:14:24.027223
10000000.0	10000000.0	0.12589254117941676	10000000.0	0.024046792973418392	-19.368556755000444	0.06801460150917267	0.022504681265303687	-19.799999999999997	1.0471285480509e-05	1.0471285480509e-05	-19.799999999999997	0.022881526916389342	-19.25988643501096	0.10889443308091215	0.5	10000000.0	29-05-24 15:14:33.564427
10000000.0	10000000.0	0.15848931924611134	10000000.0	0.03258726009712906	-16.72874310390708	0.09217069037987902	0.0178654980819548	-16.599999999999994	2.1877616239495553e-05	2.1877616239495553e-05	-16.599999999999994	0.033073869020342594	-22.67099454688308	0.07352758005163118	0.5	10000000.0	29-05-24 15:14:43.103499
10000000.0	10000000.0	0.19952623149688797	10000000.0	0.04469259618909808	-13.98498837290971	0.12640975133657323	0.01920966725489613	-13.799999999999997	4.168693834703357e-05	4.168693834703357e-05	-13.799999999999997	0.04565464836521774	-24.925904546249637	0.0567158927630471	0.5	10000000.0	29-05-24 15:14:52.573761
10000000.0	10000000.0	0.25118864315095796	10000000.0	0.06036612969299085	-11.373833394556158	0.17074119863960174	0.017881382895516818	-11.399999999999991	7.244359600749914e-05	7.244359600749914e-05	-11.399999999999991	0.06018454785387157	-27.630712474161008	0.04153979761527775	0.5	10000000.0	29-05-24 15:15:03.356466
10000000.0	10000000.0	0.31622776601683794	10000000.0	0.08247229694077875	-8.663538237507066	0.23326688170742085	0.015098036409146217	-8.999999999999986	0.00012589254117941715	0.00012589254117941715	-8.999999999999986	0.07933868576533681	-29.475873634034315	0.033589714947156825	0.5	10000000.0	29-05-24 15:15:19.735379
10000000.0	10000000.0	0.39810717055349737	10000000.0	0.10954569399815403	-6.197793822056381	0.3098420123035248	0.017452981408468442	-6.199999999999989	0.00023988329190194967	0.00023988329190194967	-6.199999999999989	0.10951787340474377	-31.68832194975934	0.02603657790397952	0.5	10000000.0	29-05-24 15:15:29.343512
