# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC	temp	Delay	a	
0.099	0.0	250	250	-7445404.0	-7458800.0	-7465710.0	-7463580.0	-7447845.0	-7441980.0	-7440888.0	-7438117.0	-11.8889611	28.3028324	6	8.0	11-03-24 19:31:51.130736
0.601	0.002	250	250	-7159990.0	-7172519.0	-7179021.0	-7176584.0	-7179167.0	-7173527.0	-7172471.0	-7169757.0	-11.3861245	28.9442147	6	8.0	11-03-24 19:31:58.508781
1.201	0.005	250	250	-6785094.0	-6796904.0	-6803075.0	-6800808.0	-6803258.0	-6797886.0	-6796875.0	-6794289.0	-10.7897062	29.7468642	6	8.0	11-03-24 19:32:05.873533
1.8	0.008	250	250	-6409006.0	-6420069.0	-6425867.0	-6423851.0	-6426159.0	-6421028.0	-6420072.0	-6417629.0	-10.1915705	30.325636	6	8.0	11-03-24 19:32:13.147951
2.401	0.012	250	250	-6031434.0	-6041761.0	-6047259.0	-6045408.0	-6047660.0	-6042752.0	-6041918.0	-6039569.0	-9.59134401	31.0741988	6	8.0	11-03-24 19:32:20.625447
3.001	0.015	250	250	-5654534.0	-5664112.0	-5669307.0	-5667627.0	-5669792.0	-5665089.0	-5664337.0	-5662096.0	-8.99204054	31.7630058	6	8.0	11-03-24 19:32:28.086376
3.601	0.018	250	250	-5277724.0	-5286574.0	-5291451.0	-5289928.0	-5292004.0	-5287528.0	-5286863.0	-5284780.0	-8.39301856	32.5192074	6	8.0	11-03-24 19:32:35.604765
4.201	0.021	250	250	-4900555.0	-4908657.0	-4913213.0	-4911869.0	-4913849.0	-4909610.0	-4909014.0	-4907035.0	-7.79337398	33.5303036	6	8.0	11-03-24 19:32:42.834899
4.8	0.024	250	250	-4523724.0	-4531087.0	-4535329.0	-4534169.0	-4536070.0	-4532049.0	-4531542.0	-4529674.0	-7.19424359	34.0623914	6	8.0	11-03-24 19:32:50.326270
5.4	0.027	250	250	-4146379.0	-4153005.0	-4156917.0	-4155936.0	-4157737.0	-4153950.0	-4153538.0	-4151792.0	-6.59428581	34.7237559	6	8.0	11-03-24 19:32:57.578010
6.0	0.03	250	250	-3769515.0	-3775403.0	-3778983.0	-3778189.0	-3779873.0	-3776304.0	-3775968.0	-3774338.0	-5.99506511	35.6772228	6	8.0	11-03-24 19:33:05.254964
6.6	0.033	250	250	-3392119.0	-3397263.0	-3400506.0	-3399909.0	-3401505.0	-3398182.0	-3397925.0	-3396390.0	-5.39512293	36.3943871	6	8.0	11-03-24 19:33:12.423123
7.2	0.036	250	250	-3015242.0	-3019643.0	-3022554.0	-3022129.0	-3023660.0	-3020566.0	-3020377.0	-3018953.0	-4.79592375	37.0097172	6	8.0	11-03-24 19:33:19.816516
7.801	0.039	250	250	-2637579.0	-2641220.0	-2643826.0	-2643588.0	-2644992.0	-2642153.0	-2642049.0	-2640758.0	-4.19550097	37.87873	6	8.0	11-03-24 19:33:27.194646
8.4	0.042	250	250	-2260776.0	-2263683.0	-2265947.0	-2265901.0	-2267212.0	-2264597.0	-2264568.0	-2263396.0	-3.59641259	38.5007603	6	8.0	11-03-24 19:33:34.341634
8.999	0.045	250	250	-1884101.0	-1886258.0	-1888184.0	-1888328.0	-1889517.0	-1887154.0	-1887207.0	-1886137.0	-2.99751467	39.5091122	6	8.0	11-03-24 19:33:41.489328
9.599	0.048	250	250	-1506972.0	-1508389.0	-1509993.0	-1510323.0	-1511420.0	-1509296.0	-1509419.0	-1508460.0	-2.39791567	40.3015163	6	8.0	11-03-24 19:33:48.660205
10.2	0.051	250	250	-1129534.0	-1130207.0	-1131468.0	-1132008.0	-1132988.0	-1131113.0	-1131316.0	-1130457.0	-1.79786242	40.7510126	6	8.0	11-03-24 19:33:56.033139
10.801	0.055	250	250	-751994.2	-751917.7	-752848.6	-753576.9	-754449.7	-752822.4	-753108.6	-752353.1	-1.1976438	41.6230579	6	8.0	11-03-24 19:34:03.521087
11.4	0.058	250	250	-375107.4	-374279.6	-374876.3	-375812.0	-376583.4	-375195.6	-375561.5	-374909.1	-0.598378122	42.1942361	6	8.0	11-03-24 19:34:10.691574
12.0	0.061	250	250	1980.536	3544.296	3278.232	2151.716	1494.16	2634.52	2179.148	2724.16	0.0011805724	42.9639875	6	8.0	11-03-24 19:34:17.872904
12.6	0.064	250	250	378821.0	381131.1	381200.4	379870.2	379329.1	380219.4	379689.9	380139.3	0.600393146	43.502475	6	8.0	11-03-24 19:34:25.034132
13.2	0.067	250	250	755913.4	758954.2	759375.8	757849.2	757427.3	758061.9	757465.7	757796.7	1.19999694	44.1338808	6	8.0	11-03-24 19:34:32.306988
13.799	0.07	250	250	1132490.0	1136303.0	1137058.0	1135327.0	1135020.0	1135392.0	1134729.0	1134952.0	1.7987743	44.8046523	6	8.0	11-03-24 19:34:39.470222
14.399	0.073	250	250	1509656.0	1514206.0	1515294.0	1513357.0	1513157.0	1513274.0	1512535.0	1512633.0	2.39841036	45.6201022	6	8.0	11-03-24 19:34:46.637745
14.999	0.076	250	250	1886388.0	1891694.0	1893126.0	1890986.0	1890906.0	1890767.0	1889959.0	1889964.0	2.99742972	46.2751179	6	8.0	11-03-24 19:34:53.802956
15.6	0.079	250	250	2264093.0	2270138.0	2271928.0	2269562.0	2269589.0	2269205.0	2268307.0	2268213.0	3.59788459	46.6849774	6	8.0	11-03-24 19:35:00.978271
16.2	0.082	250	250	2641324.0	2648130.0	2650250.0	2647672.0	2647809.0	2647172.0	2646207.0	2646004.0	4.19767438	47.1247798	6	8.0	11-03-24 19:35:08.254538
16.8	0.085	250	250	3018215.0	3025752.0	3028226.0	3025434.0	3025684.0	3024786.0	3023750.0	3023444.0	4.79693511	47.600905	6	8.0	11-03-24 19:35:15.818267
17.4	0.088	250	250	3395389.0	3403710.0	3406529.0	3403508.0	3403849.0	3402712.0	3401596.0	3401180.0	5.39664414	47.9856333	6	8.0	11-03-24 19:35:23.322071
18.0	0.092	250	250	3772541.0	3781607.0	3784782.0	3781547.0	3782000.0	3780597.0	3779411.0	3778897.0	5.99627389	48.7432613	6	8.0	11-03-24 19:35:30.585151
18.6	0.095	250	250	4149589.0	4159422.0	4162944.0	4159486.0	4160038.0	4158365.0	4157117.0	4156499.0	6.59578446	49.0971152	6	8.0	11-03-24 19:35:37.764342
19.199	0.098	250	250	4526197.0	4536795.0	4540643.0	4536954.0	4537642.0	4535701.0	4534387.0	4533658.0	7.19461338	49.5983717	6	8.0	11-03-24 19:35:45.145660
19.8	0.101	250	250	4903532.0	4914880.0	4919094.0	4915184.0	4916008.0	4913788.0	4912399.0	4911578.0	7.79453756	50.3317841	6	8.0	11-03-24 19:35:52.539108
20.4	0.104	250	250	5280586.0	5292668.0	5297239.0	5293093.0	5294021.0	5291556.0	5290109.0	5289177.0	8.39407136	50.6866798	6	8.0	11-03-24 19:35:59.770356
21.0	0.107	250	250	5657256.0	5670082.0	5675018.0	5670647.0	5671695.0	5668952.0	5667417.0	5666377.0	8.99297758	51.0610921	6	8.0	11-03-24 19:36:06.944573
21.6	0.11	250	250	6033956.0	6047570.0	6052867.0	6048239.0	6049385.0	6046399.0	6044785.0	6043648.0	9.59193426	51.5821551	6	8.0	11-03-24 19:36:14.218936
22.199	0.113	250	250	6410059.0	6424439.0	6430081.0	6425222.0	6426476.0	6423177.0	6421534.0	6420312.0	10.1899807	51.8228538	6	8.0	11-03-24 19:36:21.492554
22.799	0.117	250	250	6786376.0	6801578.0	6807526.0	6802457.0	6803857.0	6800257.0	6798576.0	6797244.0	10.7884668	52.1179582	6	8.0	11-03-24 19:36:28.967035
23.399	0.12	250	250	6880416.0	7478826.0	6903832.0	7480180.0	7478705.0	6902698.0	7472523.0	7471083.0	11.3861071	52.8322335	6	8.0	11-03-24 19:36:36.759399
23.999	0.123	250	250	6872953.0	7478725.0	6896614.0	7480065.0	7478547.0	6895553.0	7472332.0	7470886.0	11.9665978	53.0506875	6	8.0	11-03-24 19:36:43.986678
