# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC	temp	Delay	a	
0.101	0.0	250	250	-7448541.0	-7461996.0	-7468744.0	-7466856.0	-7457263.0	-7451718.0	-7450492.0	-7447652.0	-11.8893504	13.6671968	6.0	6.0	14-12-23 15:26:12.572880
0.5	0.002	250	250	-7224502.0	-7237104.0	-7243363.0	-7241138.0	-7245254.0	-7239818.0	-7238531.0	-7235683.0	-11.4869385	13.6923262	6.0	6.0	14-12-23 15:26:19.738734
1.0	0.004	250	250	-6912792.0	-6924782.0	-6930774.0	-6928699.0	-6932638.0	-6927381.0	-6926190.0	-6923438.0	-10.9910173	13.8080375	6.0	6.0	14-12-23 15:26:26.910959
1.499	0.007	250	250	-6599583.0	-6610963.0	-6616682.0	-6614750.0	-6618566.0	-6613486.0	-6612378.0	-6609704.0	-10.4930701	13.8285133	6.0	6.0	14-12-23 15:26:34.162593
2.0	0.01	250	250	-6285171.0	-6295925.0	-6301429.0	-6299621.0	-6303281.0	-6298412.0	-6297342.0	-6294777.0	-9.99322428	13.8049432	6.0	6.0	14-12-23 15:26:41.325295
2.499	0.012	250	250	-5971230.0	-5981381.0	-5986605.0	-5984951.0	-5988469.0	-5983754.0	-5982757.0	-5980290.0	-9.49406675	13.8189039	6.0	6.0	14-12-23 15:26:48.500358
3.0	0.015	250	250	-5656578.0	-5666124.0	-5671057.0	-5669566.0	-5672948.0	-5668428.0	-5667552.0	-5665152.0	-8.99392895	13.8310033	6.0	6.0	14-12-23 15:26:55.677834
3.5	0.017	250	250	-5342679.0	-5351630.0	-5356309.0	-5354940.0	-5358159.0	-5353837.0	-5352986.0	-5350754.0	-8.49497794	13.7674123	6.0	6.0	14-12-23 15:27:02.850386
4.0	0.02	250	250	-5028265.0	-5036582.0	-5041017.0	-5039778.0	-5042827.0	-5038709.0	-5037951.0	-5035773.0	-7.99512968	13.8142503	6.0	6.0	14-12-23 15:27:10.004184
4.5	0.022	250	250	-4713801.0	-4721524.0	-4725682.0	-4724602.0	-4727503.0	-4723559.0	-4722876.0	-4720788.0	-7.49522074	13.8142503	6.0	6.0	14-12-23 15:27:17.181642
5.0	0.025	250	250	-4399262.0	-4406353.0	-4410260.0	-4409327.0	-4412089.0	-4408353.0	-4407736.0	-4405759.0	-6.99523788	13.8040124	6.0	6.0	14-12-23 15:27:24.358908
5.5	0.027	250	250	-4084987.0	-4091472.0	-4095102.0	-4094310.0	-4096908.0	-4093366.0	-4092829.0	-4090948.0	-6.49566609	13.8077353	6.0	6.0	14-12-23 15:27:31.624684
5.999	0.03	250	250	-3771030.0	-3776871.0	-3780251.0	-3779608.0	-3782068.0	-3778700.0	-3778257.0	-3776464.0	-5.99654951	13.8648113	6.0	6.0	14-12-23 15:27:38.896283
6.499	0.032	250	250	-3456646.0	-3461873.0	-3464972.0	-3464493.0	-3466800.0	-3463640.0	-3463252.0	-3461576.0	-5.49676723	13.8471277	6.0	6.0	14-12-23 15:27:46.092637
6.999	0.035	250	250	-3142464.0	-3147075.0	-3149917.0	-3149589.0	-3151749.0	-3148767.0	-3148449.0	-3146874.0	-4.9973383	13.7965667	6.0	6.0	14-12-23 15:27:53.253285
7.499	0.038	250	250	-2827582.0	-2831584.0	-2834164.0	-2833978.0	-2835987.0	-2833202.0	-2832958.0	-2831491.0	-4.49680806	13.7714373	6.0	6.0	14-12-23 15:28:00.528557
7.999	0.04	250	250	-2513614.0	-2516986.0	-2519320.0	-2519270.0	-2521146.0	-2518544.0	-2518373.0	-2517003.0	-3.99772754	13.7537536	6.0	6.0	14-12-23 15:28:07.702683
8.499	0.043	250	250	-2199201.0	-2201960.0	-2204049.0	-2204122.0	-2205858.0	-2203441.0	-2203339.0	-2202064.0	-3.49789397	13.7602687	6.0	6.0	14-12-23 15:28:14.876904
8.999	0.045	250	250	-1885251.0	-1887407.0	-1889231.0	-1889448.0	-1891030.0	-1888809.0	-1888773.0	-1887607.0	-2.99884464	13.8182754	6.0	6.0	14-12-23 15:28:22.208566
9.499	0.048	250	250	-1570511.0	-1572050.0	-1573605.0	-1573973.0	-1575401.0	-1573366.0	-1573413.0	-1572347.0	-2.49853465	13.7509615	6.0	6.0	14-12-23 15:28:29.428859
9.999	0.05	250	250	-1255953.0	-1256876.0	-1258175.0	-1258696.0	-1259972.0	-1258121.0	-1258247.0	-1257281.0	-1.99848763	13.7537536	6.0	6.0	14-12-23 15:28:36.735443
10.499	0.053	250	250	-941683.3	-941986.8	-943024.6	-943691.5	-944829.4	-943158.6	-943354.2	-942489.4	-1.49889362	13.7528229	6.0	6.0	14-12-23 15:28:44.019793
10.999	0.056	250	250	-627224.8	-626912.2	-627689.8	-628505.3	-629493.6	-628013.7	-628283.3	-627516.6	-0.999090733	13.7556151	6.0	6.0	14-12-23 15:28:51.291730
11.499	0.058	250	250	-313176.7	-312244.4	-312762.0	-313722.6	-314563.0	-313269.3	-313622.1	-312938.9	-0.499792937	13.7491	6.0	6.0	14-12-23 15:28:58.464243
11.999	0.061	250	250	1162.676	2704.332	2445.376	1346.8	653.34	1757.68	1328.428	1911.064	-0.00011710321	13.8182754	6.0	6.0	14-12-23 15:29:05.636566
12.498	0.063	250	250	314982.3	317136.1	317134.5	315904.3	315357.3	316267.9	315769.0	316245.7	0.498760554	13.8219983	6.0	6.0	14-12-23 15:29:12.797660
12.999	0.066	250	250	629656.1	632428.6	632681.1	631312.8	630911.6	631634.0	631060.3	631443.9	0.999040959	13.7770216	6.0	6.0	14-12-23 15:29:20.074018
13.498	0.068	250	250	943568.1	946949.5	947462.0	945951.3	945690.9	946223.0	945575.4	945864.6	1.49796692	13.7928438	6.0	6.0	14-12-23 15:29:27.348644
13.999	0.071	250	250	1258191.0	1262178.0	1262957.0	1261309.0	1261200.0	1261535.0	1260819.0	1261004.0	1.99815411	13.8375183	6.0	6.0	14-12-23 15:29:34.624704
14.499	0.073	250	250	1572486.0	1577093.0	1578126.0	1576331.0	1576373.0	1576521.0	1575736.0	1575814.0	2.49776877	13.8496177	6.0	6.0	14-12-23 15:29:42.001773
14.998	0.076	250	250	1886422.0	1891642.0	1892951.0	1891000.0	1891185.0	1891159.0	1890295.0	1890264.0	2.99677061	13.8700935	6.0	6.0	14-12-23 15:29:49.219281
15.499	0.079	250	250	2201502.0	2207342.0	2208901.0	2206817.0	2207153.0	2206927.0	2205982.0	2205861.0	3.49762157	13.9091836	6.0	6.0	14-12-23 15:29:56.425530
15.998	0.081	250	250	2515301.0	2521739.0	2523566.0	2521327.0	2521817.0	2521406.0	2520400.0	2520175.0	3.99640914	13.9951119	6.0	6.0	14-12-23 15:30:03.601340
16.499	0.084	250	250	2830202.0	2837267.0	2839362.0	2836975.0	2837602.0	2837007.0	2835913.0	2835610.0	4.49699202	13.9464124	6.0	6.0	14-12-23 15:30:10.874072
16.998	0.086	250	250	3144148.0	3151815.0	3154170.0	3151637.0	3152429.0	3151640.0	3150470.0	3150050.0	4.99594315	14.037925	6.0	6.0	14-12-23 15:30:18.247339
17.499	0.089	250	250	3458699.0	3466996.0	3469598.0	3466936.0	3467858.0	3466882.0	3465664.0	3465130.0	5.49603811	13.9864333	6.0	6.0	14-12-23 15:30:25.416377
