# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp	Delay	a	
0.101	0.0	250	250	-7440447.0	-7453913.0	-7460982.0	-7458853.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.8757207	9.9e+37	28.7879024	6	71.0	25-03-24 20:14:16.796975
0.601	0.002	250	250	-7153282.0	-7165827.0	-7172306.0	-7169882.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3761276	9.9e+37	29.3223877	6	71.0	25-03-24 20:14:24.808142
1.201	0.005	250	250	-6778410.0	-6790206.0	-6796374.0	-6794128.0	-8123637.0	-8114515.0	-8113618.0	-8109773.0	-10.7797654	-1.16066234	29.7370746	6	71.0	25-03-24 20:14:32.682290
1.8	0.008	250	250	-6402446.0	-6413535.0	-6419390.0	-6417290.0	-7673109.0	-7664376.0	-7663628.0	-7659963.0	-10.1819788	-1.09629049	30.3116416	6	71.0	25-03-24 20:14:40.552521
2.401	0.011	250	250	-6025318.0	-6035643.0	-6041187.0	-6039279.0	-7221197.0	-7212958.0	-7212195.0	-7208716.0	-9.58225869	-1.03169868	31.1062627	6	71.0	25-03-24 20:14:48.421432
3.001	0.014	250	250	-5648639.0	-5658226.0	-5663407.0	-5661711.0	-6769608.0	-6761772.0	-6761215.0	-6757926.0	-8.98338445	-0.96720236	31.6825555	6	71.0	25-03-24 20:14:56.454644
3.601	0.018	250	250	-5272152.0	-5281011.0	-5285867.0	-5284349.0	-6318153.0	-6310770.0	-6310150.0	-6307124.0	-8.38476538	-0.902724851	32.2801844	6	71.0	25-03-24 20:15:04.273310
4.201	0.021	250	250	-4895282.0	-4903392.0	-4907959.0	-4906590.0	-5866793.0	-5859860.0	-5859313.0	-5856500.0	-7.78551601	-0.838215152	33.0272386	6	71.0	25-03-24 20:15:12.329193
4.8	0.024	250	250	-4518705.0	-4526094.0	-4530305.0	-4529133.0	-5415470.0	-5408984.0	-5408558.0	-5405899.0	-7.18678689	-0.773758029	33.6090198	6	71.0	25-03-24 20:15:20.150262
5.401	0.027	250	250	-4141645.0	-4148275.0	-4152182.0	-4151198.0	-4963345.0	-4957249.0	-4956932.0	-4954457.0	-6.5873177	-0.70919449	34.2350061	6	71.0	25-03-24 20:15:28.244338
6.0	0.03	250	250	-3765033.0	-3770940.0	-3774532.0	-3773710.0	-4512236.0	-4506651.0	-4506350.0	-4504103.0	-5.98847239	-0.644744762	35.1467152	6	71.0	25-03-24 20:15:36.262875
6.6	0.033	250	250	-3388041.0	-3393198.0	-3396453.0	-3395818.0	-4060582.0	-4055380.0	-4055191.0	-4053211.0	-5.38903291	-0.580221661	35.8153978	6	71.0	25-03-24 20:15:44.323724
7.2	0.036	250	250	-3011458.0	-3015885.0	-3018790.0	-3018356.0	-3609649.0	-3604856.0	-3604688.0	-3602818.0	-4.79032327	-0.515792301	36.45602	6	71.0	25-03-24 20:15:52.407159
7.801	0.039	250	250	-2634031.0	-2637705.0	-2640286.0	-2640051.0	-3157231.0	-3153009.0	-3152905.0	-3151147.0	-4.19021083	-0.451164284	37.2600856	6	71.0	25-03-24 20:16:00.454081
