# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp	Delay	a	
0.106	0.0	250	250	-7456558.0	-7469547.0	-7475911.0	-7473806.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.8990623	9.9e+37	22.2947319	6	18.0	19-03-24 16:21:28.380718
0.601	0.002	250	250	-7154629.0	-7167137.0	-7173401.0	-7171222.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.377991	9.9e+37	22.3721401	6	18.0	19-03-24 16:21:37.099180
1.201	0.005	250	250	-6779290.0	-6791042.0	-6797008.0	-6795013.0	-8126085.0	-8117192.0	-8116200.0	-8112119.0	-10.7809135	-1.1609858	22.536471	6	18.0	19-03-24 16:21:47.027968
1.8	0.008	250	250	-6403193.0	-6414195.0	-6419877.0	-6418017.0	-7675219.0	-7666815.0	-7665879.0	-7662003.0	-10.1829153	-1.09655346	22.5628961	6	18.0	19-03-24 16:21:56.445992
2.401	0.011	250	250	-6025908.0	-6036184.0	-6041537.0	-6039845.0	-7222866.0	-7214839.0	-7213913.0	-7210348.0	-9.58298863	-1.0319185	22.6559702	6	18.0	19-03-24 16:22:06.995048
3.001	0.014	250	250	-5649333.0	-5658864.0	-5663898.0	-5662392.0	-6771426.0	-6763799.0	-6763022.0	-6759560.0	-8.98421207	-0.967418912	22.7389076	6	18.0	19-03-24 16:22:15.507365
3.601	0.018	250	250	-5272780.0	-5281580.0	-5286285.0	-5284959.0	-6320273.0	-6313095.0	-6312402.0	-6309155.0	-8.38550193	-0.902977453	22.8783572	6	18.0	19-03-24 16:22:25.680551
4.201	0.021	250	250	-4895873.0	-4903953.0	-4908309.0	-4907175.0	-5868164.0	-5861438.0	-5860836.0	-5857790.0	-7.78622323	-0.83841492	22.9222913	6	18.0	19-03-24 16:22:36.790647
4.8	0.024	250	250	-4519268.0	-4526601.0	-4530660.0	-4529693.0	-5417059.0	-5410801.0	-5410237.0	-5407377.0	-7.18744855	-0.773958703	23.0245807	6	18.0	19-03-24 16:22:47.141634
5.401	0.027	250	250	-4142252.0	-4148860.0	-4152593.0	-4151792.0	-4965342.0	-4959486.0	-4959005.0	-4956316.0	-6.58799406	-0.709431606	23.103832	6	18.0	19-03-24 16:22:56.171543
6.0	0.03	250	250	-3765642.0	-3771488.0	-3774915.0	-3774305.0	-4514240.0	-4508795.0	-4508379.0	-4505941.0	-5.98919681	-0.644974502	23.1987492	6	18.0	19-03-24 16:23:06.098391
6.601	0.033	250	250	-3388578.0	-3393666.0	-3396786.0	-3396343.0	-4062441.0	-4057426.0	-4057122.0	-4054850.0	-5.38960262	-0.580433284	23.2936664	6	18.0	19-03-24 16:23:17.957231
7.2	0.036	250	250	-3011990.0	-3016323.0	-3019113.0	-3018859.0	-3611246.0	-3606673.0	-3606442.0	-3604346.0	-4.79087547	-0.515980207	23.3793684	6	18.0	19-03-24 16:23:26.873287
7.801	0.039	250	250	-2634603.0	-2638210.0	-2640693.0	-2640598.0	-3159042.0	-3154910.0	-3154740.0	-3152847.0	-4.19084728	-0.451373258	23.452169	6	18.0	19-03-24 16:23:36.698451
8.4	0.042	250	250	-2258093.0	-2260959.0	-2263130.0	-2263202.0	-2707816.0	-2704083.0	-2704007.0	-2702303.0	-3.592186	-0.386918378	23.5934617	6	18.0	19-03-24 16:23:46.243484
9.0	0.045	250	250	-1881622.0	-1883763.0	-1885608.0	-1885852.0	-2256644.0	-2253340.0	-2253348.0	-2251829.0	-2.99360226	-0.322457882	23.6189652	6	18.0	19-03-24 16:23:56.291093
9.6	0.048	250	250	-1504725.0	-1506125.0	-1507651.0	-1508067.0	-1804996.0	-1802121.0	-1802197.0	-1800879.0	-2.39446493	-0.257953951	23.6945304	6	18.0	19-03-24 16:24:04.655007
10.201	0.051	250	250	-1127684.0	-1128340.0	-1129546.0	-1130147.0	-1353109.0	-1350663.0	-1350808.0	-1349675.0	-1.79497166	-0.19339767	23.8173926	6	18.0	19-03-24 16:24:13.056202
10.801	0.054	250	250	-750463.7	-750376.6	-751267.5	-752046.1	-900922.5	-898912.9	-899142.7	-898192.0	-1.19516762	-0.128791733	23.9086237	6	18.0	19-03-24 16:24:23.501986
11.401	0.057	250	250	-373842.9	-373013.5	-373588.4	-374545.0	-449569.2	-447985.1	-448302.0	-447528.3	-0.596260258	-0.0643133249	23.9166182	6	18.0	19-03-24 16:24:33.009578
12.001	0.061	250	250	3066.492	4627.828	4368.856	3241.12	2125.824	3274.968	2870.924	3470.764	0.00290338989	0.000224335163	23.9894188	6	18.0	19-03-24 16:24:43.467395
12.6	0.064	250	250	379522.4	381823.8	381881.4	380590.8	453323.7	454026.8	453568.9	453973.1	0.601513025	0.0646776387	24.064984	6	18.0	19-03-24 16:24:52.285154
13.201	0.067	250	250	756433.0	759468.4	759847.5	758384.9	905077.9	905347.5	904813.2	905047.8	1.20092665	0.129231247	24.2081197	6	18.0	19-03-24 16:25:02.224418
13.8	0.07	250	250	1132999.0	1136772.0	1137468.0	1135832.0	1356421.0	1356259.0	1355633.0	1355670.0	1.79958746	0.193703856	24.2809203	6	18.0	19-03-24 16:25:13.768497
14.4	0.073	250	250	1510111.0	1514620.0	1515637.0	1513822.0	1808447.0	1807868.0	1807175.0	1807013.0	2.39896907	0.258246321	24.2916794	6	18.0	19-03-24 16:25:24.938720
14.999	0.076	250	250	1886438.0	1891700.0	1893035.0	1891047.0	2259563.0	2258543.0	2257783.0	2257453.0	2.9974948	0.322709837	24.4154631	6	18.0	19-03-24 16:25:34.462214
15.6	0.079	250	250	2263787.0	2269777.0	2271439.0	2269279.0	2711910.0	2710450.0	2709617.0	2709059.0	3.59735292	0.387324228	24.4762839	6	18.0	19-03-24 16:25:44.193232
16.2	0.082	250	250	2640553.0	2647299.0	2649263.0	2646935.0	3163461.0	3161582.0	3160648.0	3159926.0	4.19652595	0.451841759	24.5214387	6	18.0	19-03-24 16:25:53.034077
16.8	0.085	250	250	3017226.0	3024710.0	3026992.0	3024489.0	3614895.0	3612582.0	3611590.0	3610678.0	4.79527323	0.516323747	24.5100812	6	18.0	19-03-24 16:26:02.113456
17.4	0.088	250	250	3394182.0	3402407.0	3405024.0	3402312.0	4066739.0	4063996.0	4062937.0	4061820.0	5.39458397	0.580860361	24.5460207	6	18.0	19-03-24 16:26:11.116708
18.0	0.091	250	250	3771222.0	3780195.0	3783127.0	3780235.0	4518747.0	4515575.0	4514431.0	4513120.0	5.99403439	0.64543575	24.6495308	6	18.0	19-03-24 16:26:21.171486
18.6	0.095	250	250	4148108.0	4157796.0	4161080.0	4158018.0	4970477.0	4966874.0	4965655.0	4964198.0	6.59317984	0.70995304	24.691921	6	18.0	19-03-24 16:26:30.782324
19.2	0.098	250	250	4524392.0	4534813.0	4538392.0	4535171.0	5421426.0	5417373.0	5416071.0	5414420.0	7.19132845	0.774361047	24.7057439	6	18.0	19-03-24 16:26:39.894515
19.8	0.101	250	250	4901432.0	4912608.0	4916537.0	4913114.0	5873342.0	5868876.0	5867509.0	5865663.0	7.79099903	0.838937741	24.7352328	6	18.0	19-03-24 16:26:49.235403
20.4	0.104	250	250	5278182.0	5290120.0	5294356.0	5290756.0	6324959.0	6320038.0	6318631.0	6316574.0	8.38998781	0.903439723	24.6630546	6	18.0	19-03-24 16:26:57.533018
21.0	0.107	250	250	5654784.0	5667467.0	5672000.0	5668252.0	6776346.0	6770979.0	6769482.0	6767260.0	8.98876071	0.967928633	24.6274142	6	18.0	19-03-24 16:27:08.785060
21.6	0.11	250	250	6031594.0	6045006.0	6049898.0	6045919.0	7227463.0	7221688.0	7220103.0	7217710.0	9.587553	1.03234224	24.5555352	6	18.0	19-03-24 16:27:20.345516
22.199	0.113	250	250	6407274.0	6421418.0	6426622.0	6422474.0	7677800.0	7671619.0	7669928.0	7667351.0	10.1849934	1.09668032	24.4827346	6	18.0	19-03-24 16:27:29.769759
22.8	0.117	250	250	6783720.0	6798665.0	6804169.0	6799860.0	8129124.0	8122504.0	8120743.0	8117980.0	10.7834137	1.16114975	24.4790485	6	18.0	19-03-24 16:27:40.826436
23.4	0.12	250	250	6854290.0	7487353.0	6875699.0	7489079.0	8388607.0	8388607.0	8388607.0	8388607.0	11.3806244	9.9e+37	24.4483389	6	18.0	19-03-24 16:27:50.969723
24.0	0.123	250	250	6845856.0	7487542.0	6867433.0	7489286.0	8388607.0	8388607.0	8388607.0	8388607.0	11.9657559	9.9e+37	24.5629074	6	18.0	19-03-24 16:28:00.429138
