# 
A1	f1	A2	f2	Delay	a	
0	4576272.033898305	5.0	1.0	0.5	8.000400020001e-05	10-04-24 19:15:33.418872
0	4576272.033898305	5.0	254238.2711864407	0.5	8.000400020001e-05	10-04-24 19:15:33.940451
0	4576272.033898305	5.0	508475.5423728814	0.5	8.000400020001e-05	10-04-24 19:15:34.461868
0	4576272.033898305	5.0	762712.813559322	0.5	8.000400020001e-05	10-04-24 19:15:34.983580
0	4576272.033898305	5.0	1016950.0847457628	0.5	8.000400020001e-05	10-04-24 19:15:35.504851
0	4576272.033898305	5.0	1271187.3559322034	0.5	8.000400020001e-05	10-04-24 19:15:36.026025
0	4576272.033898305	5.0	1525424.627118644	0.5	8.000400020001e-05	10-04-24 19:15:36.547284
0	4576272.033898305	5.0	1779661.8983050848	0.5	8.000400020001e-05	10-04-24 19:15:37.068686
0	4576272.033898305	5.0	2033899.1694915255	0.5	8.000400020001e-05	10-04-24 19:15:37.590687
0	4576272.033898305	5.0	2288136.4406779665	0.5	8.000400020001e-05	10-04-24 19:15:38.150046
0	4576272.033898305	5.0	2542373.7118644067	0.5	8.000400020001e-05	10-04-24 19:15:38.671519
0	4576272.033898305	5.0	2796610.9830508474	0.5	8.000400020001e-05	10-04-24 19:15:39.193091
0	4576272.033898305	5.0	3050848.254237288	0.5	8.000400020001e-05	10-04-24 19:15:39.714570
0	4576272.033898305	5.0	3305085.525423729	0.5	8.000400020001e-05	10-04-24 19:15:40.237344
0	4576272.033898305	5.0	3559322.7966101696	0.5	8.000400020001e-05	10-04-24 19:15:40.758925
0	4576272.033898305	5.0	3813560.06779661	0.5	8.000400020001e-05	10-04-24 19:15:41.279963
0	4576272.033898305	5.0	4067797.338983051	0.5	8.000400020001e-05	10-04-24 19:15:41.801508
0	4576272.033898305	5.0	4322034.610169492	0.5	8.000400020001e-05	10-04-24 19:15:42.322894
0	4576272.033898305	5.0	4576271.881355933	0.5	8.000400020001e-05	10-04-24 19:15:42.844341
0	4576272.033898305	5.0	4830509.152542372	0.5	8.000400020001e-05	10-04-24 19:15:43.365696
0	4576272.033898305	5.0	5084746.423728813	0.5	8.000400020001e-05	10-04-24 19:15:43.887102
0	4576272.033898305	5.0	5338983.694915255	0.5	8.000400020001e-05	10-04-24 19:15:44.408403
0	4576272.033898305	5.0	5593220.966101695	0.5	8.000400020001e-05	10-04-24 19:15:44.936987
0	4576272.033898305	5.0	5847458.237288136	0.5	8.000400020001e-05	10-04-24 19:15:45.458318
0	4576272.033898305	5.0	6101695.508474576	0.5	8.000400020001e-05	10-04-24 19:15:45.979559
0	4576272.033898305	5.0	6355932.779661017	0.5	8.000400020001e-05	10-04-24 19:15:46.501225
0	4576272.033898305	5.0	6610170.050847458	0.5	8.000400020001e-05	10-04-24 19:15:47.022840
0	4576272.033898305	5.0	6864407.322033898	0.5	8.000400020001e-05	10-04-24 19:15:47.544034
0	4576272.033898305	5.0	7118644.593220339	0.5	8.000400020001e-05	10-04-24 19:15:48.065634
0	4576272.033898305	5.0	7372881.86440678	0.5	8.000400020001e-05	10-04-24 19:15:48.586875
0	4576272.033898305	5.0	7627119.13559322	0.5	8.000400020001e-05	10-04-24 19:15:49.108406
0	4576272.033898305	5.0	7881356.406779662	0.5	8.000400020001e-05	10-04-24 19:15:49.629601
0	4576272.033898305	5.0	8135593.677966102	0.5	8.000400020001e-05	10-04-24 19:15:50.151376
0	4576272.033898305	5.0	8389830.949152542	0.5	8.000400020001e-05	10-04-24 19:15:50.673114
0	4576272.033898305	5.0	8644068.220338983	0.5	8.000400020001e-05	10-04-24 19:15:51.194565
0	4576272.033898305	5.0	8898305.491525423	0.5	8.000400020001e-05	10-04-24 19:15:51.716578
0	4576272.033898305	5.0	9152542.762711866	0.5	8.000400020001e-05	10-04-24 19:15:52.238219
0	4576272.033898305	5.0	9406780.033898305	0.5	8.000400020001e-05	10-04-24 19:15:52.759762
0	4576272.033898305	5.0	9661017.305084744	0.5	8.000400020001e-05	10-04-24 19:15:53.282065
0	4576272.033898305	5.0	9915254.576271188	0.5	8.000400020001e-05	10-04-24 19:15:53.803448
0	4576272.033898305	5.0	10169491.847457627	0.5	8.000400020001e-05	10-04-24 19:15:54.324862
0	4576272.033898305	5.0	10423729.118644068	0.5	8.000400020001e-05	10-04-24 19:15:54.846198
0	4576272.033898305	5.0	10677966.38983051	0.5	8.000400020001e-05	10-04-24 19:15:55.367584
0	4576272.033898305	5.0	10932203.661016949	0.5	8.000400020001e-05	10-04-24 19:15:55.889058
0	4576272.033898305	5.0	11186440.93220339	0.5	8.000400020001e-05	10-04-24 19:15:56.410510
0	4576272.033898305	5.0	11440678.20338983	0.5	8.000400020001e-05	10-04-24 19:15:56.933068
0	4576272.033898305	5.0	11694915.474576272	0.5	8.000400020001e-05	10-04-24 19:15:57.454530
0	4576272.033898305	5.0	11949152.745762711	0.5	8.000400020001e-05	10-04-24 19:15:57.976081
0	4576272.033898305	5.0	12203390.016949153	0.5	8.000400020001e-05	10-04-24 19:15:58.497516
0	4576272.033898305	5.0	12457627.288135594	0.5	8.000400020001e-05	10-04-24 19:15:59.018814
0	4576272.033898305	5.0	12711864.559322033	0.5	8.000400020001e-05	10-04-24 19:15:59.540503
0	4576272.033898305	5.0	12966101.830508474	0.5	8.000400020001e-05	10-04-24 19:16:00.067166
0	4576272.033898305	5.0	13220339.101694915	0.5	8.000400020001e-05	10-04-24 19:16:00.588486
0	4576272.033898305	5.0	13474576.372881357	0.5	8.000400020001e-05	10-04-24 19:16:01.109820
0	4576272.033898305	5.0	13728813.644067796	0.5	8.000400020001e-05	10-04-24 19:16:01.632065
0	4576272.033898305	5.0	13983050.915254237	0.5	8.000400020001e-05	10-04-24 19:16:02.153513
0	4576272.033898305	5.0	14237288.186440678	0.5	8.000400020001e-05	10-04-24 19:16:02.675062
0	4576272.033898305	5.0	14491525.457627118	0.5	8.000400020001e-05	10-04-24 19:16:03.196571
0	4576272.033898305	5.0	14745762.72881356	0.5	8.000400020001e-05	10-04-24 19:16:03.717916
0	4576272.033898305	5.0	15000000.0	0.5	8.000400020001e-05	10-04-24 19:16:04.239370
