# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC1	temp_pt100	time	Delay	a	
0.109	0.0	250	250	-7443140.0	-7456635.0	-7463580.0	-7461451.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	21.8007884	1713959752.5673437	6	43.0	24-04-24 13:55:52.567410
0.6	0.002	250	250	-7153610.0	-7166187.0	-7172528.0	-7170123.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	21.7588169	1713959759.3360403	6	43.0	24-04-24 13:55:59.336107
1.2	0.005	250	250	-6778641.0	-6790495.0	-6796534.0	-6794306.0	-8125283.0	-8116394.0	-8115496.0	-8111418.0	-1.16094997	21.7037173	1713959766.1148012	6	43.0	24-04-24 13:56:06.114860
1.8	0.008	250	250	-6402747.0	-6413852.0	-6419597.0	-6417531.0	-7674832.0	-7666358.0	-7665488.0	-7661643.0	-1.09657717	21.7036215	1713959772.9001968	6	43.0	24-04-24 13:56:12.900256
2.401	0.011	250	250	-6025585.0	-6035949.0	-6041353.0	-6039474.0	-7222452.0	-7214441.0	-7213607.0	-7209959.0	-1.03194311	21.7143539	1713959779.7073033	6	43.0	24-04-24 13:56:19.707352
3.001	0.015	250	250	-5649033.0	-5658661.0	-5663742.0	-5662049.0	-6770688.0	-6763129.0	-6762380.0	-6758885.0	-0.967396395	21.79111	1713959786.5162334	6	43.0	24-04-24 13:56:26.516287
3.6	0.018	250	250	-5272584.0	-5281453.0	-5286229.0	-5284723.0	-6319243.0	-6312074.0	-6311431.0	-6308129.0	-0.902908924	21.7771195	1713959793.3247097	6	43.0	24-04-24 13:56:33.324767
4.2	0.021	250	250	-4895748.0	-4903866.0	-4908317.0	-4907000.0	-5867874.0	-5861156.0	-5860547.0	-5857467.0	-0.838413093	21.7706992	1713959800.132667	6	43.0	24-04-24 13:56:40.132718
4.8	0.024	250	250	-4519188.0	-4526589.0	-4530695.0	-4529571.0	-5416403.0	-5410126.0	-5409575.0	-5406705.0	-0.773917545	21.664429	1713959806.934992	6	43.0	24-04-24 13:56:46.935048
5.4	0.027	250	250	-4142114.0	-4148742.0	-4152565.0	-4151607.0	-4964658.0	-4958809.0	-4958340.0	-4955624.0	-0.709379606	21.7529716	1713959813.7371593	6	43.0	24-04-24 13:56:53.737253
6.0	0.03	250	250	-3765505.0	-3771423.0	-3774888.0	-3774126.0	-4513529.0	-4508089.0	-4507724.0	-4505214.0	-0.644925511	21.7909184	1713959820.520081	6	43.0	24-04-24 13:57:00.520132
6.6	0.033	250	250	-3388455.0	-3393609.0	-3396765.0	-3396187.0	-4061841.0	-4056838.0	-4056546.0	-4054213.0	-0.580394699	21.7780778	1713959827.3034418	6	43.0	24-04-24 13:57:07.303490
7.2	0.036	250	250	-3011899.0	-3016311.0	-3019144.0	-3018760.0	-3610588.0	-3606019.0	-3605771.0	-3603657.0	-0.51592683	21.8159288	1713959834.0882192	6	43.0	24-04-24 13:57:14.088277
7.8	0.039	250	250	-2634501.0	-2638168.0	-2640683.0	-2640485.0	-3158459.0	-3154297.0	-3154139.0	-3152225.0	-0.451330029	21.8121916	1713959840.8730562	6	43.0	24-04-24 13:57:20.873107
8.4	0.042	250	250	-2258046.0	-2260962.0	-2263149.0	-2263129.0	-2707146.0	-2703420.0	-2703355.0	-2701596.0	-0.386855681	21.8043339	1713959847.6540303	6	43.0	24-04-24 13:57:27.654087
8.999	0.045	250	250	-1881608.0	-1883777.0	-1885649.0	-1885828.0	-2256029.0	-2252728.0	-2252727.0	-2251189.0	-0.322408907	21.8249364	1713959854.4356525	6	43.0	24-04-24 13:57:34.435712
9.599	0.048	250	250	-1504716.0	-1506145.0	-1507697.0	-1508060.0	-1804305.0	-1801436.0	-1801516.0	-1800162.0	-0.257877528	21.8428557	1713959861.2199914	6	43.0	24-04-24 13:57:41.220052
10.199	0.051	250	250	-1127647.0	-1128324.0	-1129549.0	-1130103.0	-1352372.0	-1349943.0	-1350095.0	-1348935.0	-0.193314795	21.8740948	1713959868.0033226	6	43.0	24-04-24 13:57:48.003383
10.8	0.054	250	250	-750408.9	-750343.0	-751240.4	-751991.1	-900326.0	-898313.2	-898541.5	-897557.9	-0.128729704	21.8477428	1713959874.7847276	6	43.0	24-04-24 13:57:54.784791
11.4	0.058	250	250	-373718.7	-372912.6	-373489.4	-374424.5	-448876.3	-447294.7	-447602.5	-446823.7	-0.0642331969	21.8371062	1713959881.5819964	6	43.0	24-04-24 13:58:01.582057
12.0	0.061	250	250	3186.34	4731.564	4471.048	3360.0	2841.292	3982.824	3595.892	4201.668	0.000310493549	21.8175578	1713959888.362457	6	43.0	24-04-24 13:58:08.362518
12.599	0.064	250	250	379881.2	382166.6	382226.9	380936.8	454317.1	455027.8	454561.2	454979.0	0.0648040465	21.8805151	1713959895.1466467	6	43.0	24-04-24 13:58:15.146710
13.2	0.067	250	250	756851.6	759875.6	760251.7	758783.0	906134.6	906411.7	905873.8	906098.3	0.129356704	21.8855938	1713959901.9316695	6	43.0	24-04-24 13:58:21.931734
13.799	0.07	250	250	1133337.0	1137100.0	1137800.0	1136142.0	1357358.0	1357181.0	1356583.0	1356608.0	0.193815426	21.8379686	1713959908.720903	6	43.0	24-04-24 13:58:28.720957
14.399	0.073	250	250	1510285.0	1514789.0	1515818.0	1513965.0	1809083.0	1808485.0	1807803.0	1807644.0	0.258348409	21.9311108	1713959915.5032284	6	43.0	24-04-24 13:58:35.503288
14.999	0.076	250	250	1886818.0	1892060.0	1893421.0	1891376.0	2260359.0	2259323.0	2258586.0	2258213.0	0.322817832	21.8957513	1713959922.2875593	6	43.0	24-04-24 13:58:42.287579
15.599	0.079	250	250	2264140.0	2270135.0	2271815.0	2269583.0	2712680.0	2711199.0	2710376.0	2709838.0	0.387435208	21.9482636	1713959929.0697498	6	43.0	24-04-24 13:58:49.069804
16.2	0.082	250	250	2641103.0	2647832.0	2649848.0	2647421.0	3164472.0	3162564.0	3161697.0	3160938.0	0.451974739	21.9079211	1713959935.8495271	6	43.0	24-04-24 13:58:55.849580
