# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp	Delay	a	
0.099	0.0	250	250	-7440973.0	-7454556.0	-7461514.0	-7459470.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.8764024	9.9e+37	24.6631506	6	94.0	25-03-24 22:19:12.112640
0.601	0.002	250	250	-7153567.0	-7166167.0	-7172496.0	-7170198.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3763651	9.9e+37	24.5836002	6	94.0	25-03-24 22:19:20.177596
1.201	0.005	250	250	-6778682.0	-6790532.0	-6796562.0	-6794412.0	-8123290.0	-8114290.0	-8113350.0	-8109342.0	-10.7799533	-1.1605545	24.578071	6	94.0	25-03-24 22:19:27.986186
1.8	0.008	250	250	-6402712.0	-6413809.0	-6419531.0	-6417553.0	-7671873.0	-7663377.0	-7662483.0	-7658642.0	-10.182101	-1.09608859	24.5181718	6	94.0	25-03-24 22:19:36.056215
2.401	0.011	250	250	-6025543.0	-6035935.0	-6041304.0	-6039491.0	-7220416.0	-7212308.0	-7211535.0	-7207901.0	-9.58235831	-1.03159126	24.518471	6	94.0	25-03-24 22:19:44.108054
3.001	0.014	250	250	-5648870.0	-5658482.0	-5663572.0	-5661955.0	-6769528.0	-6761870.0	-6761128.0	-6757701.0	-8.98351826	-0.967165752	24.4352344	6	94.0	25-03-24 22:19:52.130045
3.601	0.018	250	250	-5272393.0	-5281281.0	-5286021.0	-5284613.0	-6318761.0	-6311516.0	-6310887.0	-6307617.0	-8.38488198	-0.902759094	24.3974518	6	94.0	25-03-24 22:20:00.189292
4.201	0.021	250	250	-4895519.0	-4903654.0	-4908062.0	-4906823.0	-5867050.0	-5860244.0	-5859710.0	-5856619.0	-7.78568802	-0.838243143	24.3068431	6	94.0	25-03-24 22:20:08.202506
4.8	0.024	250	250	-4518948.0	-4526346.0	-4530433.0	-4529393.0	-5415538.0	-5409152.0	-5408679.0	-5405790.0	-7.18687302	-0.773734681	24.367963	6	94.0	25-03-24 22:20:16.224201
5.4	0.027	250	250	-4141917.0	-4148577.0	-4152323.0	-4151465.0	-4963858.0	-4957886.0	-4957490.0	-4954798.0	-6.58742361	-0.709202347	24.413417	6	94.0	25-03-24 22:20:24.322801
6.0	0.03	250	250	-3765360.0	-3771245.0	-3774682.0	-3774017.0	-4512779.0	-4507264.0	-4506931.0	-4504421.0	-5.9886617	-0.64476695	24.2902556	6	94.0	25-03-24 22:20:32.408483
