# 
hvpsu1	hvpsu2	hvpsu3	hvpsu4	VDC	IDC	Delay	a	b	
0.0	8.700000000000003	0.0	8.700000000000003	2.22843383	-0.0011755596141157653	2.0	0.0	8.700000000000003	18-06-24 16:01:15.338495
0.0	9.0	0.0	9.0	2.52612053	-0.0011760003159052284	2.0	0.0	9.0	18-06-24 16:01:19.616230
0.0	9.3	0.0	9.3	2.83236911	-0.001176481501549535	2.0	0.0	9.3	18-06-24 16:01:25.573659
0.0	9.599999999999998	0.0	9.599999999999998	3.13121479	-0.001176968811356593	2.0	0.0	9.599999999999998	18-06-24 16:01:29.763330
0.0	9.899999999999999	0.0	9.899999999999999	3.42687158	-0.0011773947235829251	2.0	0.0	9.899999999999999	18-06-24 16:01:33.973362
0.0	10.2	0.0	10.2	3.73339031	-0.0011778245186444068	2.0	0.0	10.2	18-06-24 16:01:38.228594
0.0	10.5	0.0	10.5	4.03176469	-0.0011781942597220835	2.0	0.0	10.5	18-06-24 16:01:42.563427
0.0	10.8	0.0	10.8	4.33029417	-0.0011786147915625314	2.0	0.0	10.8	18-06-24 16:01:46.774079
0.0	11.100000000000001	0.0	11.100000000000001	4.63628909	-0.0011790353254023795	2.0	0.0	11.100000000000001	18-06-24 16:01:51.052852
0.0	11.399999999999999	0.0	11.399999999999999	4.93463843	-0.0011794307607717685	2.0	0.0	11.399999999999999	18-06-24 16:01:55.328279
0.0	11.7	0.0	11.7	5.23322596	-0.0011798045346396082	2.0	0.0	11.7	18-06-24 16:01:59.471080
0.0	12.0	0.0	12.0	5.5371447	-0.0011802400079976008	2.0	0.0	12.0	18-06-24 16:02:03.863939
0.0	12.3	0.0	12.3	5.83555589	-0.0011806013815855243	2.0	0.0	12.3	18-06-24 16:02:08.489480
0.0	12.600000000000001	0.0	12.600000000000001	6.13392669	-0.001181008321503549	2.0	0.0	12.600000000000001	18-06-24 16:02:12.766957
0.0	12.900000000000002	0.0	12.900000000000002	6.43964892	-0.001181434531640508	2.0	0.0	12.900000000000002	18-06-24 16:02:16.984372
0.0	13.2	0.0	13.2	6.73824465	-0.001181785598320504	2.0	0.0	13.2	18-06-24 16:02:21.189209
0.0	13.5	0.0	13.5	7.0363768	-0.0011821932840147956	2.0	0.0	13.5	18-06-24 16:02:25.444022
0.0	13.799999999999997	0.0	13.799999999999997	7.34023276	-0.0011825728841347596	2.0	0.0	13.799999999999997	18-06-24 16:02:29.668463
0.0	14.099999999999998	0.0	14.099999999999998	7.63824836	-0.0011829465080475858	2.0	0.0	14.099999999999998	18-06-24 16:02:33.875099
0.0	14.399999999999999	0.0	14.399999999999999	7.93590667	-0.0011833890012996101	2.0	0.0	14.399999999999999	18-06-24 16:02:38.605338
0.0	14.7	0.0	14.7	8.24225738	-0.001183722291312606	2.0	0.0	14.7	18-06-24 16:02:42.895528
0.0	15.0	0.0	15.0	8.54008095	-0.0011841029371188643	2.0	0.0	15.0	18-06-24 16:02:47.076834
