# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp	time	Delay	a	
6.0	0.03	250	250	-3765683.0	-3771503.0	-3774920.0	-3774278.0	-4513614.0	-4508322.0	-4507875.0	-4505246.0	-5.98905159	-0.644883521	18.554473	1711459769.6969824	6	32.0	26-03-24 14:29:29.697034
6.6	0.033	250	250	-3388604.0	-3393675.0	-3396769.0	-3396307.0	-4061764.0	-4056901.0	-4056513.0	-4054100.0	-5.38956917	-0.580349051	18.4797133	1711459777.7239025	6	32.0	26-03-24 14:29:37.723957
7.2	0.036	250	250	-3012063.0	-3016394.0	-3019165.0	-3018894.0	-3610593.0	-3606119.0	-3605829.0	-3603634.0	-4.79085501	-0.515900881	18.461099	1711459785.7634819	6	32.0	26-03-24 14:29:45.763537
7.8	0.039	250	250	-2634638.0	-2638245.0	-2640710.0	-2640597.0	-3158461.0	-3154410.0	-3154190.0	-3152166.0	-4.19081704	-0.451305005	18.4911841	1711459793.5795438	6	32.0	26-03-24 14:29:53.579592
8.4	0.042	250	250	-2258161.0	-2261041.0	-2263186.0	-2263249.0	-2707421.0	-2703777.0	-2703633.0	-2701844.0	-3.59226307	-0.386856404	18.414563	1711459801.6095517	6	32.0	26-03-24 14:30:01.609608
8.999	0.045	250	250	-1881719.0	-1883860.0	-1885678.0	-1885920.0	-2256211.0	-2252992.0	-2252961.0	-2251361.0	-2.99374614	-0.322405429	18.4350388	1711459809.6498232	6	32.0	26-03-24 14:30:09.649880
9.599	0.048	250	250	-1504770.0	-1506171.0	-1507681.0	-1508094.0	-1804440.0	-1801605.0	-1801664.0	-1800220.0	-2.39447404	-0.257870376	18.4489996	1711459817.7006292	6	32.0	26-03-24 14:30:17.700684
10.199	0.051	250	250	-1127717.0	-1128385.0	-1129578.0	-1130168.0	-1352564.0	-1350173.0	-1350302.0	-1349092.0	-1.79500789	-0.193320725	18.5228285	1711459825.8102157	6	32.0	26-03-24 14:30:25.810275
10.8	0.055	250	250	-750538.0	-750468.1	-751340.3	-752111.6	-900467.9	-898498.9	-898720.5	-897700.1	-1.19528821	-0.128728576	18.5889096	1711459833.6567113	6	32.0	26-03-24 14:30:33.656766
11.4	0.058	250	250	-373813.3	-373006.9	-373565.9	-374506.4	-448964.7	-447396.9	-447717.9	-446892.4	-0.596355231	-0.064233354	18.6345148	1711459841.4585183	6	32.0	26-03-24 14:30:41.458579
12.0	0.061	250	250	3097.872	4648.64	4394.828	3287.224	2782.444	3923.944	3532.348	4144.548	0.00294755517	0.00030787334	18.686635	1711459849.5162888	6	32.0	26-03-24 14:30:49.516348
12.599	0.064	250	250	379744.5	382027.0	382083.2	380811.2	454224.7	454953.3	454470.9	454879.3	0.601823079	0.0648006215	18.7322402	1711459857.3177564	6	32.0	26-03-24 14:30:57.317818
13.2	0.067	250	250	756745.6	759765.3	760138.4	758697.1	906120.6	906422.2	905852.8	906084.2	1.20121551	0.12935944	18.7955291	1711459865.162754	6	32.0	26-03-24 14:31:05.162813
13.799	0.07	250	250	1133181.0	1136939.0	1137620.0	1136005.0	1357315.0	1357197.0	1356558.0	1356571.0	1.79970076	0.193813471	18.8197278	1711459872.965252	6	32.0	26-03-24 14:31:12.965300
14.399	0.073	250	250	1510062.0	1514556.0	1515558.0	1513767.0	1809097.0	1808561.0	1807841.0	1807659.0	2.39890139	0.258351902	18.8541644	1711459880.8079734	6	32.0	26-03-24 14:31:20.808021
14.999	0.076	250	250	1886604.0	1891839.0	1893138.0	1891190.0	2260503.0	2259539.0	2258722.0	2258349.0	2.9975996	0.322835586	18.8482779	1711459888.6096098	6	32.0	26-03-24 14:31:28.609659
15.599	0.079	250	250	2264031.0	2270003.0	2271621.0	2269488.0	2712884.0	2711498.0	2710600.0	2710023.0	3.59756674	0.38745113	18.8957446	1711459896.4125903	6	32.0	26-03-24 14:31:36.412645
16.2	0.082	250	250	2640850.0	2647550.0	2649476.0	2647180.0	3164615.0	3162832.0	3161854.0	3161102.0	4.19668344	0.451990945	18.9965643	1711459904.5043926	6	32.0	26-03-24 14:31:44.504446
16.8	0.085	250	250	3017369.0	3024809.0	3027065.0	3024570.0	3615971.0	3613774.0	3612698.0	3611735.0	4.79526923	0.516467969	19.0161094	1711459912.5652616	6	32.0	26-03-24 14:31:52.565316
17.4	0.088	250	250	3394193.0	3402350.0	3404934.0	3402267.0	4067747.0	4065123.0	4063966.0	4062799.0	5.39439701	0.581003381	19.0189016	1711459920.3665664	6	32.0	26-03-24 14:32:00.366615
18.0	0.092	250	250	3770993.0	3779913.0	3782806.0	3779964.0	4519305.0	4516259.0	4515026.0	4513677.0	5.99345537	0.645520112	18.9162204	1711459928.3900418	6	32.0	26-03-24 14:32:08.390102
18.6	0.095	250	250	4147754.0	4157423.0	4160593.0	4157604.0	4970964.0	4967515.0	4966183.0	4964651.0	6.59248371	0.710038954	18.9509591	1711459936.2051787	6	32.0	26-03-24 14:32:16.205234
19.199	0.098	250	250	4524212.0	4534583.0	4538094.0	4534926.0	5422259.0	5418369.0	5416969.0	5415205.0	7.19091148	0.774498774	18.9658506	1711459944.2347515	6	32.0	26-03-24 14:32:24.234800
19.8	0.101	250	250	4901262.0	4912378.0	4916208.0	4912842.0	5874190.0	5869867.0	5868385.0	5866451.0	7.79034643	0.839060589	18.8659616	1711459952.273682	6	32.0	26-03-24 14:32:32.273779
20.4	0.104	250	250	5278016.0	5289870.0	5294015.0	5290488.0	6325892.0	6321142.0	6319593.0	6317436.0	8.38937721	0.903575498	18.9239683	1711459960.0768042	6	32.0	26-03-24 14:32:40.076853
21.0	0.107	250	250	5654521.0	5667140.0	5671548.0	5667876.0	6777103.0	6771947.0	6770315.0	6767997.0	8.98794889	0.968043404	18.8820859	1711459967.9237173	6	32.0	26-03-24 14:32:47.923774
21.6	0.11	250	250	6030913.0	6044271.0	6049063.0	6045144.0	7228358.0	7222776.0	7221023.0	7218524.0	9.58635627	1.03250226	18.8324557	1711459975.940279	6	32.0	26-03-24 14:32:55.940335
22.199	0.113	250	250	6406850.0	6420911.0	6426065.0	6421965.0	7678797.0	7672837.0	7671041.0	7668301.0	10.184047	1.09685743	18.8566544	1711459983.9627118	6	32.0	26-03-24 14:33:03.962760
22.799	0.117	250	250	6783131.0	6797988.0	6803396.0	6799143.0	8129794.0	8123419.0	8121542.0	8118616.0	10.7823517	1.1612643	18.9286219	1711459992.0496778	6	32.0	26-03-24 14:33:12.049732
23.399	0.12	250	250	6845598.0	7487062.0	6866805.0	7488733.0	8388607.0	8388607.0	8388607.0	8388607.0	11.3795043	9.9e+37	18.9134282	1711460000.0853038	6	32.0	26-03-24 14:33:20.085370
23.999	0.123	250	250	6836993.0	7487287.0	6858369.0	7488966.0	8388607.0	8388607.0	8388607.0	8388607.0	11.9647099	9.9e+37	19.0095944	1711460008.1285374	6	32.0	26-03-24 14:33:28.128602
