# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	hvpsu1	hvpsu2	hvpsu3	hvpsu4	VDChvpsu1	VDChvpsu2	VDChvpsu3	VDChvpsu4	temp_pt100	time	VDC10	ch1a	ch2a	ch3a	ch4a	VDC1	ch1b	ch2b	ch3b	ch4b	Delay	a	b	
0.022	0.0	250	250	0	0	0	0	214.944823	219.783565	214.772946	214.84395	21.3202244	1717741019.0966022	-11.961993	-7455353.0	-7468371.0	-7474881.0	-7472499.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	3601.0356403564033	0.0	07-06-24 08:17:05.774149
0.6	0.002	250	250	1638	1638	1638	1638	214.522831	219.418998	214.399127	214.497824	21.6042506	1717741058.6973982	-11.3816423	-7157286.0	-7169864.0	-7176267.0	-7173809.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	3601.0356403564033	0.025	07-06-24 08:17:45.373410
1.2	0.005	250	250	3276	3276	3276	3276	214.327964	219.25285	214.228556	214.335315	21.5562422	1717741098.289384	-10.7827054	-6780600.0	-6792424.0	-6798493.0	-6796217.0	-1.16080423	-8123981.0	-8115171.0	-8114159.0	-8110173.0	20	3601.0356403564033	0.05	07-06-24 08:18:24.977790
1.8	0.008	250	250	4915	4915	4915	4915	212.610131	212.439441	212.430099	212.425411	21.1482179	1717741137.903648	-10.184078	-6404115.0	-6415193.0	-6420949.0	-6418878.0	-1.09646782	-7673760.0	-7665338.0	-7664380.0	-7660634.0	20	3601.0356403564033	0.075	07-06-24 08:19:04.592211
2.401	0.011	250	250	6553	6553	6553	6553	200.106648	199.945197	199.937334	199.932658	20.8187704	1717741177.52377	-9.58388667	-6026594.0	-6036933.0	-6042330.0	-6040492.0	-1.03197755	-7222343.0	-7214349.0	-7213464.0	-7209845.0	20	3601.0356403564033	0.1	07-06-24 08:19:44.212800
3.001	0.015	250	250	8191	8191	8191	8191	187.600804	187.448335	187.443173	187.439113	20.7083797	1717741217.1377983	-8.98476249	-5649830.0	-5659424.0	-5664500.0	-5662836.0	-0.967567533	-6771495.0	-6763929.0	-6763149.0	-6759723.0	20	3601.0356403564033	0.125	07-06-24 08:20:23.817985
3.6	0.018	250	250	9830	9830	9830	9830	175.091416	174.948065	174.945626	174.941706	20.3826694	1717741256.75411	-8.38600907	-5273220.0	-5282084.0	-5286823.0	-5285334.0	-0.903003043	-6319614.0	-6312444.0	-6311772.0	-6308543.0	20	3601.0356403564033	0.15	07-06-24 08:21:03.443074
4.2	0.021	250	250	11468	11468	11468	11468	162.587719	162.453121	162.454046	162.449957	19.9804551	1717741296.3693547	-7.7865876	-4896238.0	-4904322.0	-4908747.0	-4907444.0	-0.838642373	-5869092.0	-5862384.0	-5861751.0	-5858720.0	20	3601.0356403564033	0.175	07-06-24 08:21:43.058826
4.8	0.024	250	250	13107	13107	13107	13107	150.075998	149.949687	149.952422	149.948637	19.6602392	1717741335.9833782	-7.18773271	-4519572.0	-4526959.0	-4531039.0	-4529936.0	-0.774180386	-5417935.0	-5411591.0	-5411021.0	-5408164.0	20	3601.0356403564033	0.2	07-06-24 08:22:22.679488
5.4	0.027	250	250	14745	14745	14745	14745	137.573199	137.455835	137.459085	137.455057	19.8536871	1717741375.6065726	-6.58815978	-4142496.0	-4149100.0	-4152894.0	-4151968.0	-0.70957902	-4965679.0	-4959810.0	-4959346.0	-4956636.0	20	3601.0356403564033	0.225	07-06-24 08:23:02.295500
