# keith - ch2, keys - ch1
Keithley V	Keysight V	hvpsu1	hvpsu2	hvpsu3	hvpsu4	Delay	a	b	
-172.367715	-182.025003	57381.5	55381.5	57381.5	55381.5	2.0	57381.5	-2000.0	19-12-23 19:43:43.705165
-173.921752	-183.557621	57381.5	55581.5	57381.5	55581.5	2.0	57381.5	-1800.0	19-12-23 19:43:46.832172
-175.480223	-185.094904	57381.5	55781.5	57381.5	55781.5	2.0	57381.5	-1600.0	19-12-23 19:43:50.108952
-177.037414	-186.631438	57381.5	55981.5	57381.5	55981.5	2.0	57381.5	-1400.0	19-12-23 19:43:53.386167
-178.584651	-187.871676	57381.5	56181.5	57381.5	56181.5	2.0	57381.5	-1200.0	19-12-23 19:43:56.558668
-180.109683	-187.871855	57381.5	56381.5	57381.5	56381.5	2.0	57381.5	-1000.0	19-12-23 19:43:59.836977
-181.63417	-187.871746	57381.5	56581.5	57381.5	56581.5	2.0	57381.5	-800.0	19-12-23 19:44:03.113908
-183.161479	-187.871326	57381.5	56781.5	57381.5	56781.5	2.0	57381.5	-600.0	19-12-23 19:44:06.390699
-184.686102	-187.871651	57381.5	56981.5	57381.5	56981.5	2.0	57381.5	-400.0	19-12-23 19:44:09.667524
-186.211077	-187.871531	57381.5	57181.5	57381.5	57181.5	2.0	57381.5	-200.0	19-12-23 19:44:12.787924
-187.737458	-187.87164	57381.5	57381.5	57381.5	57381.5	2.0	57381.5	0.0	19-12-23 19:44:15.912781
-189.265371	-187.871469	57381.5	57581.5	57381.5	57581.5	2.0	57381.5	200.0	19-12-23 19:44:19.190629
-190.790654	-187.871733	57381.5	57781.5	57381.5	57781.5	2.0	57381.5	400.0	19-12-23 19:44:22.363864
-192.315634	-187.871615	57381.5	57981.5	57381.5	57981.5	2.0	57381.5	600.0	19-12-23 19:44:25.669075
-193.839619	-187.871261	57381.5	58181.5	57381.5	58181.5	2.0	57381.5	800.0	19-12-23 19:44:28.816503
-195.364042	-187.871283	57381.5	58381.5	57381.5	58381.5	2.0	57381.5	1000.0	19-12-23 19:44:32.116202
-196.892922	-187.87158	57381.5	58581.5	57381.5	58581.5	2.0	57381.5	1200.0	19-12-23 19:44:35.228257
-197.283771	-187.844309	57381.5	58781.5	57381.5	58781.5	2.0	57381.5	1400.0	19-12-23 19:44:38.544445
-197.248921	-187.812168	57381.5	58981.5	57381.5	58981.5	2.0	57381.5	1600.0	19-12-23 19:44:41.821022
-197.215167	-187.780789	57381.5	59181.5	57381.5	59181.5	2.0	57381.5	1800.0	19-12-23 19:44:45.097454
-197.183365	-187.750681	57381.5	59381.5	57381.5	59381.5	2.0	57381.5	2000.0	19-12-23 19:44:48.374890
