# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC1	temp_pt100	time	Delay	a	
0.08	0.0	250	250	-7450691.0	-7463875.0	-7470702.0	-7468418.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	22.4701283	1714042171.386555	6	260.0	25-04-24 12:49:31.386615
0.6	0.002	250	250	-7153969.0	-7166540.0	-7172981.0	-7170461.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	22.4867061	1714042178.1574907	6	260.0	25-04-24 12:49:38.157553
1.2	0.005	250	250	-6778924.0	-6790743.0	-6796858.0	-6794556.0	-8124130.0	-8115175.0	-8114230.0	-8110281.0	-1.16076204	22.3875269	1714042184.9624505	6	260.0	25-04-24 12:49:44.962507
1.8	0.008	250	250	-6403036.0	-6414079.0	-6419889.0	-6417786.0	-7673493.0	-7664984.0	-7664095.0	-7660330.0	-1.09635857	22.3605041	1714042191.7427254	6	260.0	25-04-24 12:49:51.742775
2.4	0.011	250	250	-6025836.0	-6036186.0	-6041680.0	-6039731.0	-7221003.0	-7212903.0	-7212100.0	-7208539.0	-1.03172673	22.274453	1714042198.526317	6	260.0	25-04-24 12:49:58.526369
3.0	0.015	250	250	-5649232.0	-5658814.0	-5663993.0	-5662245.0	-6769743.0	-6762102.0	-6761351.0	-6757991.0	-0.967256199	22.2983135	1714042205.307876	6	260.0	25-04-24 12:50:05.307930
3.6	0.018	250	250	-5272750.0	-5281569.0	-5286415.0	-5284840.0	-6318375.0	-6311172.0	-6310521.0	-6307297.0	-0.902763854	22.2012424	1714042212.0902722	6	260.0	25-04-24 12:50:12.090325
4.2	0.021	250	250	-4895879.0	-4903973.0	-4908495.0	-4907090.0	-5866651.0	-5859885.0	-5859278.0	-5856253.0	-0.838234946	22.1649246	1714042218.8745604	6	260.0	25-04-24 12:50:18.874634
4.8	0.024	250	250	-4519330.0	-4526677.0	-4530854.0	-4529670.0	-5415711.0	-5409378.0	-5408858.0	-5406021.0	-0.773811784	22.0764779	1714042225.6575255	6	260.0	25-04-24 12:50:25.657580
5.4	0.027	250	250	-4142260.0	-4148898.0	-4152708.0	-4151739.0	-4963987.0	-4958087.0	-4957650.0	-4955006.0	-0.709277453	21.9767237	1714042232.4419708	6	260.0	25-04-24 12:50:32.442022
6.0	0.03	250	250	-3765691.0	-3771568.0	-3775082.0	-3774277.0	-4512963.0	-4507493.0	-4507120.0	-4504665.0	-0.644836419	21.9187494	1714042239.2252784	6	260.0	25-04-24 12:50:39.225330
6.6	0.033	250	250	-3388659.0	-3393796.0	-3396965.0	-3396370.0	-4061301.0	-4056273.0	-4055970.0	-4053720.0	-0.580302347	21.8966137	1714042246.0106232	6	260.0	25-04-24 12:50:46.010678
7.199	0.036	250	250	-3012090.0	-3016505.0	-3019359.0	-3018942.0	-3610133.0	-3605521.0	-3605292.0	-3603218.0	-0.51585019	21.7592002	1714042252.7940989	6	260.0	25-04-24 12:50:52.794151
7.8	0.039	250	250	-2634748.0	-2638407.0	-2640932.0	-2640696.0	-3157986.0	-3153817.0	-3153673.0	-3151762.0	-0.451261005	21.6672079	1714042259.5768123	6	260.0	25-04-24 12:50:59.576866
8.399	0.042	250	250	-2258272.0	-2261191.0	-2263388.0	-2263349.0	-2706873.0	-2703154.0	-2703082.0	-2701336.0	-0.386813273	21.6289736	1714042266.3822513	6	260.0	25-04-24 12:51:06.382331
8.999	0.045	250	250	-1881868.0	-1884034.0	-1885910.0	-1886068.0	-2255743.0	-2252432.0	-2252440.0	-2250915.0	-0.322362219	21.5669746	1714042273.1888242	6	260.0	25-04-24 12:51:13.188877
9.599	0.048	250	250	-1504942.0	-1506367.0	-1507906.0	-1508259.0	-1804102.0	-1801219.0	-1801287.0	-1799973.0	-0.257834912	21.4715326	1714042279.9926054	6	260.0	25-04-24 12:51:19.992657
10.199	0.051	250	250	-1127858.0	-1128546.0	-1129762.0	-1130305.0	-1352385.0	-1349931.0	-1350067.0	-1348950.0	-0.193307366	21.4633874	1714042286.7753038	6	260.0	25-04-24 12:51:26.775358
10.8	0.055	250	250	-750652.0	-750591.1	-751490.3	-752225.9	-900408.7	-898384.1	-898612.4	-897673.0	-0.128737881	21.3476304	1714042293.5558047	6	260.0	25-04-24 12:51:33.555857
11.399	0.058	250	250	-373973.4	-373167.5	-373746.0	-374670.6	-449057.2	-447490.8	-447798.5	-447010.0	-0.0642525687	21.3116959	1714042300.3382576	6	260.0	25-04-24 12:51:40.338317
11.999	0.061	250	250	2909.352	4451.788	4200.072	3088.156	2532.772	3677.48	3287.148	3909.508	0.000266464523	21.2041799	1714042307.1259015	6	260.0	25-04-24 12:51:47.125959
12.599	0.064	250	250	379632.3	381904.0	381981.0	380692.8	453906.4	454622.2	454159.4	454588.1	0.0647534014	21.2537216	1714042313.9103029	6	260.0	25-04-24 12:51:53.910360
13.199	0.067	250	250	756666.9	759674.0	760075.2	758600.2	905713.9	905997.9	905464.4	905703.1	0.129296835	21.2464389	1714042320.6922107	6	260.0	25-04-24 12:52:00.692312
13.799	0.07	250	250	1133136.0	1136893.0	1137605.0	1135945.0	1356870.0	1356702.0	1356106.0	1356139.0	0.193754149	21.2196078	1714042327.4724452	6	260.0	25-04-24 12:52:07.472499
14.399	0.073	250	250	1510026.0	1514517.0	1515563.0	1513717.0	1808528.0	1807925.0	1807239.0	1807127.0	0.258273099	21.2071505	1714042334.2640057	6	260.0	25-04-24 12:52:14.264059
14.998	0.076	250	250	1886640.0	1891878.0	1893244.0	1891204.0	2259849.0	2258833.0	2258074.0	2257746.0	0.322749207	21.2819901	1714042341.0458095	6	260.0	25-04-24 12:52:21.045861
15.599	0.079	250	250	2264007.0	2269985.0	2271682.0	2269445.0	2712145.0	2710692.0	2709843.0	2709345.0	0.387360129	21.15368	1714042347.829077	6	260.0	25-04-24 12:52:27.829129
16.2	0.082	250	250	2640988.0	2647686.0	2649706.0	2647295.0	3163931.0	3162061.0	3161134.0	3160424.0	0.451898654	21.2473971	1714042354.6098673	6	260.0	25-04-24 12:52:34.609919
16.799	0.085	250	250	3017527.0	3024987.0	3027330.0	3024727.0	3615209.0	3612912.0	3611912.0	3611006.0	0.516377238	21.2859189	1714042361.4055872	6	260.0	25-04-24 12:52:41.405670
17.399	0.088	250	250	3394497.0	3402703.0	3405363.0	3402569.0	4067166.0	4064426.0	4063363.0	4062286.0	0.580928437	21.2121334	1714042368.187219	6	260.0	25-04-24 12:52:48.187270
18.0	0.092	250	250	3771338.0	3780271.0	3783273.0	3780275.0	4518675.0	4515521.0	4514365.0	4513086.0	0.645425496	21.2998136	1714042374.967313	6	260.0	25-04-24 12:52:54.967365
18.599	0.095	250	250	4148068.0	4157751.0	4161065.0	4157900.0	4970027.0	4966426.0	4965209.0	4963779.0	0.709907904	21.3173496	1714042381.7487555	6	260.0	25-04-24 12:53:01.748807
19.199	0.098	250	250	4524427.0	4534828.0	4538494.0	4535135.0	5421004.0	5416996.0	5415684.0	5414088.0	0.774332774	21.4107793	1714042388.5410423	6	260.0	25-04-24 12:53:08.541095
19.8	0.101	250	250	4901447.0	4912594.0	4916583.0	4913035.0	5872717.0	5868258.0	5866869.0	5865076.0	0.838858196	21.4570629	1714042395.3241463	6	260.0	25-04-24 12:53:15.324199
20.4	0.104	250	250	5278058.0	5289963.0	5294285.0	5290536.0	6323935.0	6319057.0	6317603.0	6315587.0	0.903318589	21.4448931	1714042402.109535	6	260.0	25-04-24 12:53:22.109587
20.999	0.107	250	250	5654487.0	5667131.0	5671771.0	5667847.0	6774956.0	6769628.0	6768116.0	6765898.0	0.967737982	21.4742157	1714042408.8940818	6	260.0	25-04-24 12:53:28.894133
21.599	0.11	250	250	6030769.0	6044189.0	6049137.0	6045004.0	7225959.0	7220228.0	7218646.0	7216233.0	1.03218079	21.5757905	1714042415.6778212	6	260.0	25-04-24 12:53:35.677875
22.199	0.113	250	250	6406629.0	6420821.0	6426076.0	6421734.0	7676392.0	7670319.0	7668563.0	7665974.0	1.09653191	21.6047298	1714042422.461691	6	260.0	25-04-24 12:53:42.461742
22.799	0.117	250	250	6782799.0	6797732.0	6803276.0	6798779.0	8127033.0	8120507.0	8118725.0	8115927.0	1.16089864	21.6070296	1714042429.2426	6	260.0	25-04-24 12:53:49.242649
23.399	0.12	250	250	6855351.0	7485557.0	6876366.0	7487159.0	8388607.0	8388607.0	8388607.0	8388607.0	9.9e+37	21.6770779	1714042436.014791	6	260.0	25-04-24 12:53:56.014854
23.999	0.123	250	250	6846941.0	7485719.0	6868018.0	7487304.0	8388607.0	8388607.0	8388607.0	8388607.0	9.9e+37	21.7251822	1714042442.8084507	6	260.0	25-04-24 12:54:02.808511
