# 
Kithley V	Keysight V	hvpsu1	hvpsu2	hvpsu3	hvpsu4	Delay	a	
249.954588	249.764333	-250.0	-250.0	-250.0	-250.0	4.0	-250.0	18-12-23 15:13:46.076895
-150.150873	-150.040794	-150.0	-150.0	-150.0	-150.0	4.0	-150.0	18-12-23 15:13:51.261916
-50.0472483	-50.0187116	-50.0	-50.0	-50.0	-50.0	4.0	-50.0	18-12-23 15:13:56.521862
50.0407398	49.9868892	50.0	50.0	50.0	50.0	4.0	50.0	18-12-23 15:14:01.744040
150.136011	150.000589	150.0	150.0	150.0	150.0	4.0	150.0	18-12-23 15:14:06.966718
-248.805889	-248.632331	250.0	250.0	250.0	250.0	4.0	250.0	18-12-23 15:14:12.189039
