# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp	Delay	a	
0.096	0.0	250	250	-7439639.0	-7453182.0	-7460209.0	-7458245.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.8784008	9.9e+37	19.9386441	6	3.0	19-03-24 14:50:05.859007
0.601	0.002	250	250	-7154805.0	-7167383.0	-7173718.0	-7171466.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3784642	9.9e+37	20.0876159	6	3.0	19-03-24 14:50:13.842016
1.201	0.005	250	250	-6779818.0	-6791650.0	-6797622.0	-6795567.0	-8123430.0	-8114482.0	-8113418.0	-8109538.0	-10.7818701	-1.1605921	20.3012462	6	3.0	19-03-24 14:50:21.951437
1.801	0.008	250	250	-6403771.0	-6414831.0	-6420553.0	-6418655.0	-7673082.0	-7664561.0	-7663629.0	-7659903.0	-10.1838842	-1.09626704	20.2579344	6	3.0	19-03-24 14:50:32.327762
2.401	0.011	250	250	-6026544.0	-6036866.0	-6042248.0	-6040523.0	-7221384.0	-7213312.0	-7212442.0	-7208936.0	-9.58405049	-1.03170788	20.1878984	6	3.0	19-03-24 14:50:41.604013
3.001	0.014	250	250	-5649839.0	-5659432.0	-5664490.0	-5662947.0	-6770090.0	-6762417.0	-6761596.0	-6758228.0	-8.98510284	-0.967243818	20.0211022	6	3.0	19-03-24 14:50:53.897045
3.601	0.017	250	250	-5273343.0	-5282183.0	-5286918.0	-5285563.0	-6319067.0	-6311849.0	-6311102.0	-6307912.0	-8.38645547	-0.902788916	20.113091	6	3.0	19-03-24 14:51:03.401219
4.201	0.02	250	250	-4896466.0	-4904572.0	-4908970.0	-4907804.0	-5867676.0	-5860834.0	-5860221.0	-5857231.0	-7.78720822	-0.838313517	20.2336472	6	3.0	19-03-24 14:51:12.104421
4.801	0.023	250	250	-4519792.0	-4527152.0	-4531235.0	-4530245.0	-5416351.0	-5410002.0	-5409433.0	-5406644.0	-7.18833417	-0.773848265	20.3967573	6	3.0	19-03-24 14:51:21.851160
5.401	0.027	250	250	-4142650.0	-4149255.0	-4153034.0	-4152212.0	-4964568.0	-4958618.0	-4958142.0	-4955565.0	-6.58868325	-0.709315376	20.5974863	6	3.0	19-03-24 14:51:31.415863
6.001	0.03	250	250	-3765988.0	-3771846.0	-3775304.0	-3774650.0	-4513432.0	-4507936.0	-4507537.0	-4505110.0	-5.98974622	-0.644857509	20.6490918	6	3.0	19-03-24 14:51:40.354001
6.601	0.033	250	250	-3388892.0	-3394012.0	-3397136.0	-3396675.0	-4061664.0	-4056582.0	-4056258.0	-4054030.0	-5.3901783	-0.580320473	20.3385374	6	3.0	19-03-24 14:51:49.808414
7.2	0.036	250	250	-3012335.0	-3016728.0	-3019521.0	-3019236.0	-3610738.0	-3606096.0	-3605847.0	-3603774.0	-4.79141314	-0.515892949	20.3024341	6	3.0	19-03-24 14:51:59.822468
7.802	0.039	250	250	-2634894.0	-2638537.0	-2641017.0	-2640896.0	-3158531.0	-3154333.0	-3154170.0	-3152318.0	-4.19139776	-0.451308359	20.2902904	6	3.0	19-03-24 14:52:07.818818
8.401	0.042	250	250	-2258354.0	-2261239.0	-2263410.0	-2263471.0	-2707467.0	-2703707.0	-2703620.0	-2701936.0	-3.59260317	-0.386861377	20.2600439	6	3.0	19-03-24 14:52:17.349483
9.0	0.045	250	250	-1881920.0	-1884064.0	-1885905.0	-1886159.0	-2256491.0	-2253164.0	-2253141.0	-2251634.0	-2.99418345	-0.32243361	20.450636	6	3.0	19-03-24 14:52:25.943559
9.601	0.048	250	250	-1504875.0	-1506272.0	-1507795.0	-1508222.0	-1804776.0	-1801872.0	-1801936.0	-1800616.0	-2.39469008	-0.25791321	20.6054524	6	3.0	19-03-24 14:52:34.236852
10.201	0.051	250	250	-1127856.0	-1128509.0	-1129716.0	-1130319.0	-1353075.0	-1350594.0	-1350744.0	-1349594.0	-1.79527266	-0.193374573	20.7713272	6	3.0	19-03-24 14:52:43.043457
10.801	0.054	250	250	-750471.2	-750389.2	-751279.0	-752063.1	-900912.5	-898875.4	-899100.9	-898146.0	-1.19530074	-0.128808906	20.9987804	6	3.0	19-03-24 14:52:51.746498
11.401	0.057	250	250	-373805.0	-372966.3	-373553.4	-374500.4	-449578.7	-447986.0	-448283.1	-447500.9	-0.596361416	-0.0643173779	21.108442	6	3.0	19-03-24 14:53:00.200296
12.001	0.06	250	250	3173.62	4739.772	4480.844	3356.444	2105.04	3263.924	2885.18	3481.532	0.00313810648	0.000219106039	21.1913794	6	3.0	19-03-24 14:53:09.462680
12.601	0.063	250	250	379836.9	382135.8	382200.6	380908.4	453446.2	454170.2	453703.5	454114.1	0.601973273	0.0646907624	21.2346911	6	3.0	19-03-24 14:53:18.487299
13.201	0.066	250	250	756776.7	759820.1	760201.6	758734.8	905124.0	905398.4	904861.4	905083.6	1.20132486	0.129219468	21.2529579	6	3.0	19-03-24 14:53:26.565359
13.801	0.07	250	250	1133266.0	1137051.0	1137743.0	1136105.0	1356262.0	1356110.0	1355495.0	1355530.0	1.79984025	0.193653331	21.2289982	6	3.0	19-03-24 14:53:34.960282
14.4	0.073	250	250	1509922.0	1514443.0	1515455.0	1513648.0	1807653.0	1807054.0	1806370.0	1806241.0	2.39882733	0.258151424	21.1919733	6	3.0	19-03-24 14:53:43.151989
15.0	0.076	250	250	1886469.0	1891720.0	1893055.0	1891079.0	2258897.0	2257881.0	2257103.0	2256785.0	2.99747112	0.322606759	21.1551123	6	3.0	19-03-24 14:53:51.874150
15.601	0.079	250	250	2263797.0	2269793.0	2271463.0	2269297.0	2711103.0	2709643.0	2708805.0	2708300.0	3.59747152	0.387208976	21.1256234	6	3.0	19-03-24 14:54:00.152655
16.201	0.082	250	250	2640730.0	2647461.0	2649470.0	2647123.0	3162745.0	3160881.0	3159964.0	3159285.0	4.1967962	0.451740693	21.0775403	6	3.0	19-03-24 14:54:08.857329
16.801	0.085	250	250	3017262.0	3024751.0	3027058.0	3024543.0	3613969.0	3611654.0	3610650.0	3609787.0	4.79543182	0.516198664	21.0701681	6	3.0	19-03-24 14:54:17.250190
17.401	0.088	250	250	3394273.0	3402495.0	3405120.0	3402446.0	4065701.0	4062925.0	4061854.0	4060801.0	5.39477761	0.580726784	21.1374395	6	3.0	19-03-24 14:54:25.343501
18.001	0.091	250	250	3771219.0	3780166.0	3783138.0	3780263.0	4517221.0	4514035.0	4512870.0	4511646.0	5.99401528	0.645205025	21.2388074	6	3.0	19-03-24 14:54:33.955689
18.601	0.094	250	250	4148056.0	4157761.0	4161069.0	4158012.0	4968874.0	4965239.0	4963987.0	4962588.0	6.59320819	0.709726407	21.4155767	6	3.0	19-03-24 14:54:42.240319
19.2	0.097	250	250	4524537.0	4534970.0	4538573.0	4535356.0	5419834.0	5415743.0	5414442.0	5412853.0	7.19169498	0.774101152	21.5289244	6	3.0	19-03-24 14:54:50.841615
19.801	0.101	250	250	4901507.0	4912679.0	4916590.0	4913228.0	5871641.0	5867166.0	5865749.0	5864008.0	7.79134687	0.838724987	21.6927923	6	3.0	19-03-24 14:54:59.340946
20.401	0.104	250	250	5278499.0	5290433.0	5294692.0	5291111.0	6323134.0	6318231.0	6316777.0	6314804.0	8.3905072	0.903195981	21.8612678	6	3.0	19-03-24 14:55:08.454488
21.001	0.107	250	250	5654933.0	5667604.0	5672182.0	5668413.0	6774333.0	6769000.0	6767455.0	6765309.0	8.98903096	0.967640271	21.9506559	6	3.0	19-03-24 14:55:17.158457
21.601	0.11	250	250	6031450.0	6044862.0	6049772.0	6045809.0	7225333.0	7219526.0	7217911.0	7215582.0	9.58749408	1.0320366	22.006869	6	3.0	19-03-24 14:55:25.427996
22.2	0.113	250	250	6407176.0	6421335.0	6426565.0	6422418.0	7675226.0	7669014.0	7667304.0	7664822.0	10.184918	1.09632522	22.0123981	6	3.0	19-03-24 14:55:33.747786
22.8	0.116	250	250	6783238.0	6798164.0	6803680.0	6799379.0	8125710.0	8119105.0	8117323.0	8114658.0	10.782967	1.16069057	21.9451267	6	3.0	19-03-24 14:55:42.042488
23.4	0.119	250	250	6855404.0	7487051.0	6876603.0	7488830.0	8388607.0	8388607.0	8388607.0	8388607.0	11.3799049	9.9e+37	21.9650727	6	3.0	19-03-24 14:55:50.028661
24.001	0.123	250	250	6846984.0	7487201.0	6868274.0	7489014.0	8388607.0	8388607.0	8388607.0	8388607.0	11.9653632	9.9e+37	21.7632584	6	3.0	19-03-24 14:55:59.041414
