# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC	temp	Delay	a	
0.099	0.0	250	250	-7448579.0	-7461871.0	-7468709.0	-7466543.0	-7448702.0	-7442884.0	-7441749.0	-7438986.0	-11.9003169	23.5809075	6	21.0	11-03-24 20:37:36.216570
0.601	0.002	250	250	-7160462.0	-7172983.0	-7179455.0	-7177084.0	-7179593.0	-7174016.0	-7172910.0	-7170206.0	-11.3866529	23.5446688	6	21.0	11-03-24 20:37:43.502374
1.201	0.005	250	250	-6785259.0	-6797036.0	-6803130.0	-6800970.0	-6803365.0	-6798046.0	-6797034.0	-6794417.0	-10.7897692	23.6647664	6	21.0	11-03-24 20:37:51.360788
1.8	0.008	250	250	-6409085.0	-6420128.0	-6425943.0	-6423904.0	-6426186.0	-6421110.0	-6420174.0	-6417680.0	-10.1915548	23.7099212	6	21.0	11-03-24 20:37:58.837179
2.401	0.012	250	250	-6031585.0	-6041876.0	-6047383.0	-6045522.0	-6047746.0	-6042866.0	-6042010.0	-6039620.0	-9.59140212	23.790094	6	21.0	11-03-24 20:38:06.413710
3.001	0.015	250	250	-5654708.0	-5664284.0	-5669438.0	-5667772.0	-5669887.0	-5665291.0	-5664484.0	-5662220.0	-8.99223561	23.7925594	6	21.0	11-03-24 20:38:13.907158
3.6	0.018	250	250	-5277884.0	-5286709.0	-5291567.0	-5290091.0	-5292086.0	-5287707.0	-5286989.0	-5284844.0	-8.39311548	23.8017746	6	21.0	11-03-24 20:38:21.173197
4.201	0.021	250	250	-4900707.0	-4908790.0	-4913282.0	-4912005.0	-4913895.0	-4909764.0	-4909117.0	-4907075.0	-7.79338865	23.8091468	6	21.0	11-03-24 20:38:28.843491
4.8	0.024	250	250	-4523886.0	-4531225.0	-4535375.0	-4534292.0	-4536106.0	-4532191.0	-4531636.0	-4529721.0	-7.19428365	23.8573654	6	21.0	11-03-24 20:38:36.226375
5.4	0.027	250	250	-4146515.0	-4153120.0	-4156948.0	-4156048.0	-4157778.0	-4154086.0	-4153628.0	-4151821.0	-6.59430762	23.7993092	6	21.0	11-03-24 20:38:43.599096
6.0	0.03	250	250	-3769590.0	-3775469.0	-3778967.0	-3778238.0	-3779874.0	-3776418.0	-3776043.0	-3774348.0	-5.99503296	23.7993092	6	21.0	11-03-24 20:38:51.269909
6.6	0.033	250	250	-3392206.0	-3397334.0	-3400516.0	-3399963.0	-3401487.0	-3398280.0	-3397972.0	-3396401.0	-5.39507756	23.6626242	6	21.0	11-03-24 20:38:58.545877
7.2	0.036	250	250	-3015428.0	-3019794.0	-3022673.0	-3022303.0	-3023734.0	-3020736.0	-3020526.0	-3019054.0	-4.79605588	23.6979413	6	21.0	11-03-24 20:39:06.110311
7.801	0.039	250	250	-2637715.0	-2641341.0	-2643883.0	-2643716.0	-2645058.0	-2642303.0	-2642154.0	-2640801.0	-4.19555172	23.7053135	6	21.0	11-03-24 20:39:13.381742
8.4	0.042	250	250	-2260976.0	-2263878.0	-2266086.0	-2266090.0	-2267349.0	-2264818.0	-2264749.0	-2263518.0	-3.59660117	23.7154503	6	21.0	11-03-24 20:39:20.656099
8.999	0.045	250	250	-1884194.0	-1886355.0	-1888239.0	-1888424.0	-1889571.0	-1887285.0	-1887297.0	-1886179.0	-2.99758101	23.7762711	6	21.0	11-03-24 20:39:28.434948
9.599	0.048	250	250	-1507033.0	-1508451.0	-1510012.0	-1510385.0	-1511445.0	-1509389.0	-1509476.0	-1508468.0	-2.39793929	23.7317386	6	21.0	11-03-24 20:39:35.710152
10.2	0.051	250	250	-1129660.0	-1130335.0	-1131567.0	-1132129.0	-1133088.0	-1131258.0	-1131438.0	-1130552.0	-1.79796891	23.7947016	6	21.0	11-03-24 20:39:42.979278
10.801	0.055	250	250	-752156.8	-752098.7	-752998.7	-753745.4	-754609.6	-753016.0	-753285.3	-752496.2	-1.19777902	23.8260335	6	21.0	11-03-24 20:39:50.864519
11.4	0.058	250	250	-375215.3	-374410.6	-374989.3	-375921.7	-376685.3	-375325.0	-375685.4	-374997.9	-0.598480222	23.8287981	6	21.0	11-03-24 20:39:58.132531
12.0	0.061	250	250	1884.908	3426.468	3171.58	2052.644	1387.524	2516.364	2073.676	2655.112	0.00104576812	23.8066814	6	21.0	11-03-24 20:40:05.810377
12.6	0.064	250	250	378667.0	380942.7	381012.2	379726.6	379150.7	380036.7	379520.2	379986.1	0.600230781	23.7698204	6	21.0	11-03-24 20:40:13.618091
13.2	0.067	250	250	755897.7	758913.0	759310.7	757839.7	757360.0	758008.6	757413.7	757757.1	1.19992918	23.6985637	6	21.0	11-03-24 20:40:20.971317
13.799	0.07	250	250	1132499.0	1136256.0	1136964.0	1135319.0	1134929.0	1135352.0	1134678.0	1134901.0	1.79874683	23.6635457	6	21.0	11-03-24 20:40:28.962060
14.399	0.073	250	250	1509689.0	1514174.0	1515218.0	1513381.0	1513099.0	1513288.0	1512524.0	1512649.0	2.398329	23.7080781	6	21.0	11-03-24 20:40:36.841146
14.999	0.076	250	250	1886526.0	1891753.0	1893124.0	1891108.0	1890915.0	1890867.0	1890030.0	1890033.0	2.99746286	23.6460367	6	21.0	11-03-24 20:40:44.416074
15.599	0.079	250	250	2264173.0	2270134.0	2271823.0	2269637.0	2269532.0	2269248.0	2268333.0	2268213.0	3.59779153	23.6749032	6	21.0	11-03-24 20:40:51.586471
16.2	0.082	250	250	2641422.0	2648131.0	2650151.0	2647771.0	2647768.0	2647248.0	2646263.0	2646024.0	4.19756998	23.6592372	6	21.0	11-03-24 20:40:58.854576
16.8	0.085	250	250	3018322.0	3025766.0	3028118.0	3025554.0	3025631.0	3024870.0	3023808.0	3023463.0	4.79672137	23.5760007	6	21.0	11-03-24 20:41:06.027908
17.4	0.088	250	250	3395460.0	3403662.0	3406347.0	3403582.0	3403774.0	3402791.0	3401637.0	3401182.0	5.39640251	23.5947304	6	21.0	11-03-24 20:41:13.296094
18.0	0.092	250	250	3772756.0	3781707.0	3784697.0	3781760.0	3782030.0	3780820.0	3779582.0	3779007.0	5.99614153	23.6048672	6	21.0	11-03-24 20:41:20.982664
18.6	0.095	250	250	4149928.0	4159627.0	4162925.0	4159809.0	4160169.0	4158737.0	4157407.0	4156710.0	6.59573658	23.5133369	6	21.0	11-03-24 20:41:28.549824
19.199	0.098	250	250	4526619.0	4537052.0	4540683.0	4537378.0	4537878.0	4536216.0	4534796.0	4533975.0	7.19468666	23.5059647	6	21.0	11-03-24 20:41:36.133226
19.8	0.101	250	250	4903988.0	4915162.0	4919122.0	4915628.0	4916201.0	4914288.0	4912793.0	4911874.0	7.79461165	23.4976709	6	21.0	11-03-24 20:41:43.706112
20.4	0.104	250	250	5281101.0	5293008.0	5297319.0	5293637.0	5294301.0	5292153.0	5290598.0	5289561.0	8.39413136	23.3760295	6	21.0	11-03-24 20:41:51.285597
21.0	0.107	250	250	5657835.0	5670491.0	5675106.0	5671251.0	5672030.0	5669675.0	5668002.0	5666888.0	8.99300332	23.3345608	6	21.0	11-03-24 20:41:58.452094
21.6	0.11	250	250	6034532.0	6047909.0	6052853.0	6048824.0	6049661.0	6047084.0	6045333.0	6044111.0	9.59183939	23.2221346	6	21.0	11-03-24 20:42:05.721714
22.199	0.113	250	250	6410719.0	6424859.0	6430112.0	6425890.0	6426823.0	6424051.0	6422173.0	6420830.0	10.1898439	23.0919002	6	21.0	11-03-24 20:42:12.994752
22.799	0.117	250	250	6787255.0	6802140.0	6807708.0	6803332.0	6804348.0	6801291.0	6799431.0	6797914.0	10.7884563	23.0313786	6	21.0	11-03-24 20:42:20.364342
23.399	0.12	250	250	6854683.0	7485952.0	6875809.0	7487719.0	7484525.0	6872715.0	7478837.0	7477246.0	11.3860535	22.986523	6	21.0	11-03-24 20:42:28.064644
23.999	0.123	250	250	6846079.0	7486165.0	6867306.0	7487874.0	7484642.0	6864200.0	7478939.0	7477328.0	11.9663639	22.8784052	6	21.0	11-03-24 20:42:35.423419
