# 
focus_V	E+P_V	anode_v	focus_I	E+P_I	anode_I	time	Delay	
0	0	4751.19454	3.720945e-10	4.08724073e-10	-0.030738307666090002	1713171051.5927162	0.1	15-04-24 10:50:51.592763
0	0	4750.66405	3.60771664e-10	2.93012472e-10	-0.03073830351565	1713171052.372305	0.1	15-04-24 10:50:52.372359
0	0	4750.79107	3.04873552e-10	4.04991441e-10	-0.030738265595320002	1713171053.152032	0.1	15-04-24 10:50:53.152076
0	0	4751.03764	2.98339425e-10	2.55686149e-10	-0.03073823937157	1713171053.929284	0.1	15-04-24 10:50:53.929331
0	0	4751.6167	3.59921332e-10	3.9379354399999997e-10	-0.030738277669270002	1713171054.7041292	0.1	15-04-24 10:50:54.704159
0	0	4753.02512	3.51463045e-10	5.05772513e-10	-0.03073834256809	1713171055.4827297	0.1	15-04-24 10:50:55.482773
0	0	4752.27047	2.61148865e-10	7.18532553e-10	-0.03073831087342	1713171056.2590551	0.1	15-04-24 10:50:56.259099
0	0	4754.807129999999	3.43138745e-10	4.0125880800000005e-10	-0.030738309552939998	1713171057.0451274	0.1	15-04-24 10:50:57.045175
0	0	4754.04875	2.33177426e-10	3.8632827900000005e-10	-0.03073830257254	1713171057.8229313	0.1	15-04-24 10:50:57.822986
0	0	4754.2019199999995	2.812883e-10	4.31119867e-10	-0.030738388223560002	1713171058.5969188	0.1	15-04-24 10:50:58.596965
0	0	4754.43355	3.67171805e-10	3.34071427e-10	-0.030738482553459998	1713171059.3712895	0.1	15-04-24 10:50:59.371334
0	0	4753.27542	2.91268796e-10	3.63932485e-10	-0.03073839218563	1713171060.1511617	0.1	15-04-24 10:51:00.151209
0	0	4753.82833	2.8952337799999997e-10	4.49783028e-10	-0.030738351623709997	1713171060.9321887	0.1	15-04-24 10:51:00.932239
0	0	4753.93667	2.86256313e-10	5.729598940000001e-10	-0.030738341624979997	1713171061.7096353	0.1	15-04-24 10:51:01.709681
0	0	4753.88811	2.60343567e-10	5.729598940000001e-10	-0.03073831313764	1713171062.4838505	0.1	15-04-24 10:51:02.483935
0	0	4754.23181	3.22641568e-10	4.12456705e-10	-0.03073829861047	1713171063.2684972	0.1	15-04-24 10:51:03.268547
0	0	4753.02512	2.7533657899999997e-10	2.78081942e-10	-0.030738277669270002	1713171064.0596037	0.1	15-04-24 10:51:04.060492
0	0	4753.144670000001	3.1216938599999996e-10	4.5351566000000006e-10	-0.0307382565397	1713171064.836972	0.1	15-04-24 10:51:04.837025
0	0	4752.51331	2.11427408e-10	2.66884046e-10	-0.03073831294864	1713171065.6150615	0.1	15-04-24 10:51:05.615110
0	0	4752.51331	-4.08974587e-11	-1.6796009000000003e-11	-0.030738288046	1713171066.396	0.1	15-04-24 10:51:06.396048
0	0	4752.34519	5.04791987e-10	7.67056773e-10	-0.03073828540441	1713171067.1700492	0.1	15-04-24 10:51:07.170096
0	0	4752.39002	5.21037806e-10	5.65494629e-10	-0.03073832804155	1713171067.95928	0.1	15-04-24 10:51:07.959326
0	0	4752.62165	3.52001035e-10	4.4231776299999996e-10	-0.030738370112319998	1713171068.7331686	0.1	15-04-24 10:51:08.734114
0	0	4750.40254	3.30295185e-10	3.6766511799999997e-10	-0.03073846198963	1713171069.510122	0.1	15-04-24 10:51:09.510544
0	0	4750.49967	3.53433174e-10	4.60980925e-10	-0.03073841671153	1713171070.2922146	0.1	15-04-24 10:51:10.292259
0	0	4749.946760000001	3.9433863300000004e-10	4.64713557e-10	-0.03080910320041	1713171071.0729616	0.1	15-04-24 10:51:11.073011
0	0	3168.9773	-4.2341251099999995e-10	1.73568238e-10	-0.030957570100831	1713171072.7605386	0.1	15-04-24 10:51:12.760593
0	0	1.45886071	1.0518114e-10	3.3033879500000003e-10	-0.030957558344464002	1713171074.575901	0.1	15-04-24 10:51:14.575948
0	0	0.117389465	2.70593532e-10	5.505641e-10	-0.030957550020904	1713171075.4511163	0.1	15-04-24 10:51:15.451165
0	0	0.0950384523	2.8630231e-10	3.0421036900000003e-10	-0.030957545929684	1713171076.2297952	0.1	15-04-24 10:51:16.229844
0	0	0.07940393729999999	3.4081311199999997e-10	4.83376719e-10	-0.030957541979584	1713171077.007563	0.1	15-04-24 10:51:17.007614
0	0	-0.0135822476	7.811959419999999e-10	3.63932485e-10	-0.030957535607638	1713171077.7814813	0.1	15-04-24 10:51:17.781531
0	0	-0.12138204200000001	2.2255531599999996e-09	6.02820952e-10	-0.030957534478993	1713171078.5588725	0.1	15-04-24 10:51:18.558922
0	0	-0.549334913	-8.86843486e-10	2.1835982600000002e-10	-0.030957533091733002	1713171079.342238	0.1	15-04-24 10:51:19.342286
0	0	-0.5361631139999999	-2.5583679300000002e-09	5.31900939e-10	-0.030957529047573998	1713171080.1285543	0.1	15-04-24 10:51:20.128608
0	0	0.7670987149999999	-4.992706770000001e-10	-2.89278167e-10	-0.030957524203945	1713171080.9075656	0.1	15-04-24 10:51:20.907611
0	0	0.184666388	3.25373272e-10	4.87109351e-10	-0.030957523357477	1713171081.6845846	0.1	15-04-24 10:51:21.684630
0	0	0.0541051278	3.04428228e-10	4.83376719e-10	-0.030957520206784002	1713171082.4620492	0.1	15-04-24 10:51:22.462096
0	0	0.060709684199999996	2.84602374e-10	3.75130382e-10	-0.030957519454375	1713171083.2380557	0.1	15-04-24 10:51:23.238101
0	0	0.0412318397	2.49872978e-10	4.79644086e-10	-0.03095751562177	1713171084.0169842	0.1	15-04-24 10:51:24.017031
0	0	0.055224544099999995	2.33313858e-10	1.84766135e-10	-0.03095750962606	1713171084.7974856	0.1	15-04-24 10:51:24.797541
0	0	5.2034949699999995	2.54482678e-10	6.92404127e-10	-0.030957512682693998	1713171085.5775485	0.1	15-04-24 10:51:25.577612
0	0	8.39379425	2.79052831e-10	2.4075561900000004e-10	-0.030957510143290002	1713171086.3576367	0.1	15-04-24 10:51:26.357686
0	0	8.40323467	2.48440838e-10	5.43098835e-10	-0.03095750962606	1713171087.132643	0.1	15-04-24 10:51:27.132687
0	0	0.08783687379999999	4.25489547e-10	4.90841983e-10	-0.030957513505663	1713171087.9088404	0.1	15-04-24 10:51:27.908888
0	0	-0.192950061	-1.6550499400000001e-09	2.10894561e-10	-0.030957513764278	1713171088.68786	0.1	15-04-24 10:51:28.687908
0	0	-0.6216865229999999	-1.35640983e-10	2.07161929e-10	-0.030957509508502	1713171089.4684632	0.1	15-04-24 10:51:29.468510
0	0	0.15888249799999998	-3.82774718e-10	2.4075561900000004e-10	-0.030957508285797998	1713171090.2530835	0.1	15-04-24 10:51:30.253139
0	0	0.295936373	2.2387102400000002e-10	3.63932485e-10	-0.030957507603949	1713171091.030029	0.1	15-04-24 10:51:31.030075
0	0	-0.0777248045	-2.65383715e-10	4.31119867e-10	-0.030957499609627	1713171091.8074415	0.1	15-04-24 10:51:31.807490
0	0	0.136680741	2.7131061400000003e-11	3.8259564700000003e-10	-0.030957497375899	1713171092.5842242	0.1	15-04-24 10:51:32.584273
0	0	0.324108352	1.67480868e-10	4.64713557e-10	-0.030957499515568	1713171093.3696053	0.1	15-04-24 10:51:33.369649
0	0	-0.050709556600000004	2.3331459500000004e-10	3.9379354399999997e-10	-0.030957497705074	1713171094.1546726	0.1	15-04-24 10:51:34.154723
0	0	0.08668014360000001	2.15726114e-10	4.3858513100000005e-10	-0.030957493872469002	1713171094.941953	0.1	15-04-24 10:51:34.942001
0	0	0.019365906999999998	2.68267783e-10	3.97526176e-10	-0.030957495424348	1713171095.720883	0.1	15-04-24 10:51:35.720935
0	0	0.045373680199999995	-3.88010707e-10	5.46831468e-10	-0.030957494319265	1713171096.508461	0.1	15-04-24 10:51:36.508514
0	0	0.015298694300000002	4.41780764e-10	7.25997818e-10	-0.030957490839334	1713171097.2937167	0.1	15-04-24 10:51:37.293766
0	0	-0.170599048	2.45532687e-10	4.1992197e-10	-0.030957486771676	1713171098.0715775	0.1	15-04-24 10:51:38.071621
0	0	0.0564185882	2.64329538e-10	3.9006091099999996e-10	-0.030957483856098998	1713171098.8482463	0.1	15-04-24 10:51:38.848294
0	0	0.0582469683	2.0892358099999998e-10	3.8259564700000003e-10	-0.030957487876759	1713171099.6284132	0.1	15-04-24 10:51:39.628460
0	0	0.041455723	2.54706963e-10	4.60980925e-10	-0.030957486842173	1713171100.4185555	0.1	15-04-24 10:51:40.418599
0	0	0.047575199000000006	2.7596530000000003e-10	2.85547207e-10	-0.030957486019267	1713171101.1959176	0.1	15-04-24 10:51:41.195966
0	0	0.045784132899999996	2.98208235e-10	5.95355688e-10	-0.030957487171348	1713171101.9735806	0.1	15-04-24 10:51:41.973630
0	0	0.00533588874	3.2698530999999997e-10	5.729598940000001e-10	-0.030957485196298	1713171102.7526865	0.1	15-04-24 10:51:42.752741
0	0	-0.0461945773	2.74398897e-10	4.4605039599999997e-10	-0.030957484961182	1713171103.5350287	0.1	15-04-24 10:51:43.535077
0	0	0.0464557827	3.38845225e-10	3.2287353e-10	-0.030957482680456	1713171104.3152947	0.1	15-04-24 10:51:44.315340
0	0	-0.10414303	3.58894918e-10	3.8632827900000005e-10	-0.030957484326330997	1713171105.092807	0.1	15-04-24 10:51:45.092853
0	0	-0.088620457	2.64328901e-10	3.9006091099999996e-10	-0.030957483903097	1713171105.8744056	0.1	15-04-24 10:51:45.874459
0	0	0.060149976	3.04921129e-10	4.57248293e-10	-0.030957482116102	1713171106.6580753	0.1	15-04-24 10:51:46.658119
0	0	0.038619868200000004	2.7623356800000003e-10	4.0125880800000005e-10	-0.03095748500818	1713171107.4330924	0.1	15-04-24 10:51:47.433140
0	0	0.0424258838	2.87914462e-10	2.85547207e-10	-0.030957483291745	1713171108.2160325	0.1	15-04-24 10:51:48.216077
0	0	0.0444408333	2.90913009e-10	3.9006091099999996e-10	-0.030957483409303	1713171108.9952476	0.1	15-04-24 10:51:48.995294
0	0	0.039366145799999995	3.23359939e-10	3.7139775e-10	-0.03095748369148	1713171109.7720125	0.1	15-04-24 10:51:49.772069
0	0	0.030410815	2.80932781e-10	3.9006091099999996e-10	-0.030957483080128	1713171110.5483766	0.1	15-04-24 10:51:50.548422
0	0	0.0313063481	3.19869097e-10	2.70616678e-10	-0.03095748157531	1713171111.3256183	0.1	15-04-24 10:51:51.325663
0	0	0.0380228462	3.73708624e-10	3.0421036900000003e-10	-0.030957486936232	1713171112.105035	0.1	15-04-24 10:51:52.105084
0	0	0.07630688540000001	1.21338641e-10	-8.39833903e-11	-0.030957483221248	1713171112.881085	0.1	15-04-24 10:51:52.881134
0	0	0.195673982	3.65160627e-10	1.17578754e-10	-0.030957484208773	1713171113.662857	0.1	15-04-24 10:51:53.662901
0	0	0.13496430199999998	4.3721519300000003e-10	9.910147110000001e-10	-0.030957484467388	1713171114.4418688	0.1	15-04-24 10:51:54.441918
0	0	-0.32160831300000003	-1.32060634e-10	1.66102974e-10	-0.030957481928047	1713171115.2206423	0.1	15-04-24 10:51:55.220702
0	0	0.364444654	3.86821751e-10	3.3033879500000003e-10	-0.030957479365144	1713171116.007511	0.1	15-04-24 10:51:56.007559
0	0	-0.0156718248	5.963618000000001e-10	4.83376719e-10	-0.030957484302832	1713171116.7880008	0.1	15-04-24 10:51:56.788052
0	0	-0.298622964	4.46076862e-10	3.75130382e-10	-0.030957481034518	1713171117.5693557	0.1	15-04-24 10:51:57.569375
0	0	0.118882021	2.09952659e-10	4.27387234e-10	-0.030957478753792	1713171118.3526285	0.1	15-04-24 10:51:58.352677
0	0	0.132650842	4.15509608e-10	3.8632827900000005e-10	-0.030957478495177	1713171119.1301935	0.1	15-04-24 10:51:59.130244
0	0	0.022127134	3.7567819399999997e-10	4.4231776299999996e-10	-0.030957479553262002	1713171119.9078703	0.1	15-04-24 10:51:59.907919
0	0	0.0228360977	3.58984804e-10	4.12456705e-10	-0.030957479082967	1713171120.6841278	0.1	15-04-24 10:52:00.684179
0	0	0.024179397300000002	3.26045567e-10	5.31900939e-10	-0.030957477672208	1713171121.4722714	0.1	15-04-24 10:52:01.472320
0	0	0.0263436023	4.0432113899999997e-10	3.41536691e-10	-0.030957479952934002	1713171122.250679	0.1	15-04-24 10:52:02.250728
0	0	0.0291048293	3.30252604e-10	2.59418781e-10	-0.030957480070492	1713171123.024745	0.1	15-04-24 10:52:03.024761
0	0	0.030970523199999996	3.42291538e-10	3.11675633e-10	-0.030957478612734998	1713171123.7980814	0.1	15-04-24 10:52:03.798129
0	0	0.0323884505	3.3611543e-10	4.23654602e-10	-0.0309574768963	1713171124.5777938	0.1	15-04-24 10:52:04.577850
0	0	0.0336571224	3.77737024e-10	4.49783028e-10	-0.030957477883825	1713171125.3546746	0.1	15-04-24 10:52:05.354720
0	0	0.0333212975	3.23092141e-10	2.78081942e-10	-0.030957473087257	1713171126.1342497	0.1	15-04-24 10:52:06.134296
0	0	0.033433239100000005	3.25777405e-10	3.11675633e-10	-0.030957474780129998	1713171126.9112644	0.1	15-04-24 10:52:06.911318
0	0	0.0360452106	3.38979956e-10	4.16189337e-10	-0.030957475156366	1713171127.6965916	0.1	15-04-24 10:52:07.696650
0	0	0.036455663299999996	2.88228456e-10	3.9379354399999997e-10	-0.030957475109305	1713171128.4779596	0.1	15-04-24 10:52:08.478006
0	0	0.0374258241	3.10426643e-10	3.00477736e-10	-0.030957472428844	1713171129.2611918	0.1	15-04-24 10:52:09.261242
0	0	0.0369407437	2.83842523e-10	4.3485249900000003e-10	-0.030957475673659002	1713171130.0432394	0.1	15-04-24 10:52:10.043260
0	0	0.038619868200000004	3.02549992e-10	5.69227262e-10	-0.030957476755243	1713171130.8254578	0.1	15-04-24 10:52:10.825506
0	0	0.0380228462	2.82365751e-10	3.19140898e-10	-0.030957477178476998	1713171131.6251557	0.1	15-04-24 10:52:11.625206
0	0	0.037836276800000006	2.8970547500000003e-10	4.79644086e-10	-0.030957478542175	1713171132.4080052	0.1	15-04-24 10:52:12.408073
0	0	0.038433298799999994	3.22823741e-10	4.94574616e-10	-0.030957477742768	1713171133.1919653	0.1	15-04-24 10:52:13.192021
0	0	0.0389183793	3.33967591e-10	1.7730087e-10	-0.030957477343033	1713171133.969156	0.1	15-04-24 10:52:13.969199
0	0	0.038060160100000004	2.85498592e-10	4.4231776299999996e-10	-0.030957476002833998	1713171134.7538671	0.1	15-04-24 10:52:14.753914
0	0	0.0406348177	3.1673717399999997e-10	3.45269324e-10	-0.030957478236499	1713171135.5294123	0.1	15-04-24 10:52:15.529458
0	0	0.0437318696	2.5506559000000003e-10	3.52734588e-10	-0.030957476943298	1713171136.3059976	0.1	15-04-24 10:52:16.306046
0	0	0.0397019707	2.73459655e-10	4.684461900000001e-10	-0.030957474051283	1713171137.0873215	0.1	15-04-24 10:52:17.087371
0	0	0.0385079266	1.10226666e-09	1.12165684e-09	-0.030957475462042	1713171137.8657105	0.1	15-04-24 10:52:17.865755
0	0	-0.357019184	6.84797482e-10	8.771769529999999e-11	-0.030957477883825	1713171138.6526878	0.1	15-04-24 10:52:18.652736
0	0	0.06787394890000001	6.21470286e-10	3.9006091099999996e-10	-0.030957475038808	1713171139.4319165	0.1	15-04-24 10:52:19.431939
0	0	0.023955514	3.80333455e-10	4.72178822e-10	-0.030957472899139	1713171140.2060251	0.1	15-04-24 10:52:20.206097
0	0	0.126270168	3.4018873799999997e-10	4.31119867e-10	-0.030957472428844	1713171140.9816008	0.1	15-04-24 10:52:20.981649
0	0	0.14686742900000002	2.54170737e-10	4.72178822e-10	-0.030957477131416	1713171141.7602935	0.1	15-04-24 10:52:21.760344
0	0	0.0540678139	2.88855415e-10	4.49783028e-10	-0.030957478589236	1713171142.5551257	0.1	15-04-24 10:52:22.555172
0	0	0.0516424118	3.16289895e-10	4.27387234e-10	-0.030957475015246	1713171143.353587	0.1	15-04-24 10:52:23.353631
0	0	0.048508046000000006	3.02863568e-10	3.00477736e-10	-0.0309574755796	1713171144.1285622	0.1	15-04-24 10:52:24.128608
0	0	0.047276688000000004	2.58735706e-10	6.28949378e-10	-0.030957474968248	1713171144.9038644	0.1	15-04-24 10:52:24.903919
0	0	0.046194585499999996	2.42310833e-10	2.4075561900000004e-10	-0.030957477907324	1713171145.6830595	0.1	15-04-24 10:52:25.683107
0	0	0.0446647165	2.1680081099999997e-10	4.684461900000001e-10	-0.03095747623795	1713171146.457362	0.1	15-04-24 10:52:26.457383
0	0	0.04421695	2.17248356e-10	5.43098835e-10	-0.030957473087257	1713171147.2348738	0.1	15-04-24 10:52:27.234918
0	0	0.0435079863	2.70327033e-10	5.35633571e-10	-0.030957478166002	1713171148.0130985	0.1	15-04-24 10:52:28.013146
0	0	0.0431348475	2.8138137500000004e-10	6.140188489999999e-10	-0.030957478118941	1713171148.7895186	0.1	15-04-24 10:52:28.789565
0	0	0.042202000600000004	2.55960864e-10	4.57248293e-10	-0.030957476049832	1713171149.570468	0.1	15-04-24 10:52:29.570514
0	0	0.0427990226	2.85767308e-10	3.34071427e-10	-0.030957480705343	1713171150.3484387	0.1	15-04-24 10:52:30.348484
0	0	0.042202000600000004	2.69879489e-10	3.11675633e-10	-0.030957481833988	1713171151.1247058	0.1	15-04-24 10:52:31.124754
0	0	0.041306467500000006	2.77756213e-10	2.96745104e-10	-0.030957477813265	1713171151.9067264	0.1	15-04-24 10:52:31.906772
0	0	0.0407094454	2.85498728e-10	4.3858513100000005e-10	-0.030957474498016002	1713171152.6830742	0.1	15-04-24 10:52:32.683120
0	0	0.041455723	2.40296764e-10	2.51953516e-10	-0.030957475226863	1713171153.4592586	0.1	15-04-24 10:52:33.459307
0	0	0.041119898099999996	2.89258099e-10	5.76692526e-10	-0.030957477107917	1713171154.2367835	0.1	15-04-24 10:52:34.236831
0	0	0.041157212	2.62852992e-10	4.49783028e-10	-0.030957475720657	1713171155.014802	0.1	15-04-24 10:52:35.014848
0	0	0.0414930369	2.43832363e-10	4.60980925e-10	-0.03095747696686	1713171155.7963955	0.1	15-04-24 10:52:35.796440
0	0	0.0404855622	2.56050485e-10	5.05772513e-10	-0.030957475720657	1713171156.5756562	0.1	15-04-24 10:52:36.575705
0	0	0.0394780874	2.1984415500000001e-10	4.4231776299999996e-10	-0.030957478730293	1713171157.3526306	0.1	15-04-24 10:52:37.352679
0	0	0.0385079266	2.03598299e-10	4.90841983e-10	-0.030957481669369	1713171158.1347768	0.1	15-04-24 10:52:38.134830
0	0	0.0382840433	2.59407067e-10	3.5646722100000003e-10	-0.03095747960026	1713171158.9131641	0.1	15-04-24 10:52:38.913209
0	0	0.0369780576	2.4692058300000004e-10	2.10894561e-10	-0.030957476943298	1713171159.6896968	0.1	15-04-24 10:52:39.689781
0	0	0.040821387099999995	2.79591518e-10	3.5646722100000003e-10	-0.030957478118941	1713171160.4639893	0.1	15-04-24 10:52:40.464037
0	0	0.0410079564	2.7896495600000003e-10	2.48220884e-10	-0.030957478307059	1713171161.2395136	0.1	15-04-24 10:52:41.239559
0	0	0.00832099901	2.74937057e-10	1.28776651e-10	-0.030957482280721	1713171162.0145013	0.1	15-04-24 10:52:42.014548
0	0	0.0439557528	2.46249466e-10	4.4231776299999996e-10	-0.030957478847851	1713171162.79618	0.1	15-04-24 10:52:42.796224
0	0	0.0411945258	2.71849001e-10	4.57248293e-10	-0.030957482868511	1713171163.5746815	0.1	15-04-24 10:52:43.574725
0	0	0.040821387099999995	2.68447664e-10	3.52734588e-10	-0.030957479459203	1713171164.3498192	0.1	15-04-24 10:52:44.349868
0	0	0.0400377956	2.8442513e-10	8.02524307e-11	-0.03095747960026	1713171165.1271915	0.1	15-04-24 10:52:45.127235
0	0	0.039888540099999995	2.50680285e-10	5.80425158e-10	-0.030957480470227002	1713171165.9034345	0.1	15-04-24 10:52:45.903481
0	0	0.039142262500000004	2.6374858e-10	1.7730087e-10	-0.030957482327719	1713171166.6786208	0.1	15-04-24 10:52:46.678667
0	0	0.0388437515	2.51306847e-10	2.48220884e-10	-0.030957483644482	1713171167.4570782	0.1	15-04-24 10:52:47.457141
0	0	0.010149379	2.518439e-10	5.16970409e-10	-0.030957481081579002	1713171168.23534	0.1	15-04-24 10:52:48.235386
0	0	0.0408587009	2.66120748e-10	4.27387234e-10	-0.030957483526861	1713171169.013053	0.1	15-04-24 10:52:49.013104
0	0	0.036381035500000006	2.62361375e-10	-1.17577081e-10	-0.030957482492337998	1713171169.7930331	0.1	15-04-24 10:52:49.793079
0	0	0.037649707399999996	2.70819964e-10	1.4370718e-10	-0.030957480094054	1713171170.5684934	0.1	15-04-24 10:52:50.568541
0	0	0.0272018215	4.2540180899999995e-10	3.8259564700000003e-10	-0.030957482163163	1713171171.344009	0.1	15-04-24 10:52:51.344065
0	0	-0.13750163799999998	2.92481115e-10	5.46831468e-10	-0.030957480869962	1713171172.137779	0.1	15-04-24 10:52:52.137829
0	0	-0.0350750415	1.15029749e-10	1.54905077e-10	-0.03095748427927	1713171172.9134107	0.1	15-04-24 10:52:52.913459
0	0	-0.0158583942	2.0905910800000003e-10	3.9379354399999997e-10	-0.030957482986069	1713171173.6975856	0.1	15-04-24 10:52:53.697650
0	0	0.13503893	4.13641746e-11	1.17578754e-10	-0.030957482421778	1713171174.4782603	0.1	15-04-24 10:52:54.478310
0	0	0.217353346	2.75564224e-10	4.98307248e-10	-0.030957480423229	1713171175.258385	0.1	15-04-24 10:52:55.258428
0	0	0.020597265	-2.41115893e-11	3.17282109e-11	-0.030957483174187	1713171176.039871	0.1	15-04-24 10:52:56.039916
0	0	0.029888420699999998	2.72744693e-10	3.11675633e-10	-0.030957484138213	1713171176.8145611	0.1	15-04-24 10:52:56.814608
0	0	0.028880945999999998	2.64331169e-10	3.9379354399999997e-10	-0.030957481222636002	1713171177.5943427	0.1	15-04-24 10:52:57.594422
0	0	0.034179516699999996	2.60482285e-10	6.812062299999999e-10	-0.030957481975044998	1713171178.3737237	0.1	15-04-24 10:52:58.373778
0	0	0.038694496	2.4016375900000003e-10	2.96745104e-10	-0.030957480023494	1713171179.156796	0.1	15-04-24 10:52:59.156841
0	0	0.036082524500000004	2.52695008e-10	1.17578754e-10	-0.030957482045605	1713171179.9383657	0.1	15-04-24 10:52:59.938412
0	0	0.08033678420000001	4.42319668e-10	3.41536691e-10	-0.030957478918411	1713171180.71756	0.1	15-04-24 10:53:00.717610
0	0	-0.10182957000000001	6.459200019999999e-11	2.66884046e-10	-0.030957479811877	1713171181.496133	0.1	15-04-24 10:53:01.496187
0	0	0.188173893	3.4032441899999997e-10	4.23654602e-10	-0.030957480893461	1713171182.2733512	0.1	15-04-24 10:53:02.273397
0	0	0.0355601302	2.7122352e-10	4.4605039599999997e-10	-0.030957482633394998	1713171183.0563145	0.1	15-04-24 10:53:03.056360
0	0	0.0476498268	2.7753389999999997e-10	2.78081942e-10	-0.030957480235111	1713171183.8336256	0.1	15-04-24 10:53:03.833676
0	0	0.0360452106	2.58244724e-10	3.45269324e-10	-0.030957479952934002	1713171184.6184304	0.1	15-04-24 10:53:04.618478
0	0	0.0417915479	3.47171853e-10	4.98307248e-10	-0.030957481551811	1713171185.3952727	0.1	15-04-24 10:53:05.395318
0	0	-0.00585827477	2.45445011e-10	2.22092458e-10	-0.030957479341645	1713171186.1745243	0.1	15-04-24 10:53:06.174568
0	0	0.130337381	2.51128829e-10	2.48220884e-10	-0.030957482257222002	1713171186.952406	0.1	15-04-24 10:53:06.952464
0	0	0.0423885699	2.78787092e-10	3.41536691e-10	-0.030957479858875002	1713171187.7292902	0.1	15-04-24 10:53:07.729335
0	0	0.0423139422	2.49920458e-10	5.46831468e-10	-0.030957483409303	1713171188.5082493	0.1	15-04-24 10:53:08.508308
0	0	0.0405601899	2.6061677699999997e-10	3.26606162e-10	-0.030957482562898	1713171189.2857265	0.1	15-04-24 10:53:09.285774
0	0	0.0395154013	2.44326149e-10	3.7139775e-10	-0.030957483573922	1713171190.063051	0.1	15-04-24 10:53:10.063096
0	0	0.0392168903	2.65897627e-10	3.63932485e-10	-0.03095748157531	1713171190.838977	0.1	15-04-24 10:53:10.839022
0	0	0.0382467295	2.5981102e-10	5.617619969999999e-10	-0.030957482351281002	1713171191.613162	0.1	15-04-24 10:53:11.613211
0	0	0.0379482184	2.46742716e-10	5.95355688e-10	-0.030957481692868	1713171192.3927348	0.1	15-04-24 10:53:12.392801
0	0	0.0371273131	2.48398631e-10	5.35633571e-10	-0.030957480564286002	1713171193.172562	0.1	15-04-24 10:53:13.173945
0	0	0.0377243352	2.43341377e-10	5.39366203e-10	-0.030957481598872	1713171193.949345	0.1	15-04-24 10:53:13.949388
0	0	0.0358959551	2.77086088e-10	3.60199853e-10	-0.030957484490887	1713171194.7275949	0.1	15-04-24 10:53:14.727640
