# 
focus_V	E+P_V	anode_v	focus_I	E+P_I	anode_I	time	Delay	
0	0	0.0335078669	2.67200371e-10	3.3033879500000003e-10	1.1558725537999993e-05	1713171430.1142137	0.1	15-04-24 10:57:10.114289
0	0	0.0332093559	2.79328876e-10	5.05772513e-10	1.1554164023e-05	1713171430.8981092	0.1	15-04-24 10:57:10.898159
0	0	0.0141046502	3.06673955e-10	6.90545338e-11	1.1555715901999995e-05	1713171431.6975071	0.1	15-04-24 10:57:11.697567
0	0	0.12276266400000001	6.31950604e-10	2.1462719300000001e-10	1.1556327190999997e-05	1713171432.475411	0.1	15-04-24 10:57:12.475469
0	0	-0.0747770081	2.969622e-10	5.84157791e-10	1.1555574781999998e-05	1713171433.252903	0.1	15-04-24 10:57:13.252950
0	0	0.057948457200000004	2.5005934799999997e-10	5.28168306e-10	1.1558584418000003e-05	1713171434.0288162	0.1	15-04-24 10:57:14.028870
0	0	0.0360452106	2.70019913e-10	5.31900939e-10	1.1557056100999996e-05	1713171434.8117938	0.1	15-04-24 10:57:14.811844
0	0	0.045448308	2.50551649e-10	4.75911454e-10	1.1558819534000003e-05	1713171435.5952792	0.1	15-04-24 10:57:15.595330
0	0	0.0368288021	2.49388028e-10	3.8259564700000003e-10	1.1562017288000006e-05	1713171436.37683	0.1	15-04-24 10:57:16.376884
0	0	0.034179516699999996	2.50954854e-10	3.41536691e-10	1.1561194318999998e-05	1713171437.1650631	0.1	15-04-24 10:57:17.165116
0	0	0.0336571224	2.3444039e-10	5.13237777e-10	1.1561711611999998e-05	1713171437.9445915	0.1	15-04-24 10:57:17.944658
0	0	0.0357840135	2.45942334e-10	3.7139775e-10	1.1560747586000007e-05	1713171438.7250361	0.1	15-04-24 10:57:18.725102
0	0	0.025560010799999998	3.65929534e-10	2.85547207e-10	1.1561570554999994e-05	1713171439.5054324	0.1	15-04-24 10:57:19.505485
0	0	0.0695530734	2.58786917e-10	5.207030420000001e-10	1.1560418411000005e-05	1713171440.2809813	0.1	15-04-24 10:57:20.281062
0	0	0.80918877	-2.55166416e-09	4.4605039599999997e-10	7.781728613e-05	1713171441.0556967	0.1	15-04-24 10:57:21.055744
0	0	4755.67386	4.2858607199999997e-10	5.76692526e-10	0.00023073100898000004	1713171443.8100567	0.1	15-04-24 10:57:23.810141
0	0	4752.591759999999	3.29051758e-10	3.9006091099999996e-10	0.00023083609235000004	1713171444.6120515	0.1	15-04-24 10:57:24.612104
0	0	4751.58307	3.31513263e-10	4.08724073e-10	0.00023083571498000005	1713171445.3893883	0.1	15-04-24 10:57:25.389440
0	0	4750.35397	2.39587221e-10	5.505641e-10	0.00023084703419000001	1713171446.1680546	0.1	15-04-24 10:57:26.168120
0	0	4751.22069	2.60129603e-10	4.4231776299999996e-10	0.00023093343995	1713171446.9452856	0.1	15-04-24 10:57:26.945334
0	0	4752.56187	2.58786997e-10	4.684461900000001e-10	0.00023081420741	1713171447.7227907	0.1	15-04-24 10:57:27.722848
0	0	4750.8919399999995	3.00095536e-10	2.8927983899999997e-10	0.00023096079581000004	1713171448.4985542	0.1	15-04-24 10:57:28.498606
0	0	4752.49463	2.85774049e-10	2.33290355e-10	0.00023088269093000002	1713171449.277993	0.1	15-04-24 10:57:29.278041
0	0	4751.5531900000005	2.9356135700000005e-10	3.9379354399999997e-10	0.00023080817075	1713171450.0590947	0.1	15-04-24 10:57:30.059146
0	0	4751.69515	2.15733027e-10	3.7139775e-10	0.00023088420041	1713171450.8374283	0.1	15-04-24 10:57:30.837480
0	0	4750.1335500000005	2.7082599699999997e-10	4.31119867e-10	0.00023084175164000005	1713171451.617228	0.1	15-04-24 10:57:31.617277
0	0	4750.22695	2.4732984800000003e-10	4.90841983e-10	0.00023080345394000003	1713171452.3956225	0.1	15-04-24 10:57:32.395688
0	0	4750.9853299999995	2.91278913e-10	3.26606162e-10	0.00023076176054000002	1713171453.1711452	0.1	15-04-24 10:57:33.172051
0	0	4752.307830000001	2.4146698900000003e-10	5.84157791e-10	0.00023078119226000002	1713171453.9484184	0.1	15-04-24 10:57:33.948468
0	0	4753.59671	2.4732984800000003e-10	5.31900939e-10	0.00023086250446999998	1713171454.7236338	0.1	15-04-24 10:57:34.723683
0	0	4753.368820000001	2.16896688e-10	2.55686149e-10	0.00023080232183000004	1713171455.5028143	0.1	15-04-24 10:57:35.502941
0	0	4752.3564	3.0125917899999997e-10	4.57248293e-10	0.00023073817775000002	1713171456.2832997	0.1	15-04-24 10:57:36.283354
0	0	4750.38386	2.44286512e-10	3.00477736e-10	0.00023103022244000003	1713171457.058882	0.1	15-04-24 10:57:37.058931
0	0	4880.63883	3.0685351e-10	4.98307248e-10	0.00023459135540000004	1713171457.8378003	0.1	15-04-24 10:57:37.837847
