# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp	Delay	a	
0.096	0.0	250	250	-7441387.0	-7454889.0	-7461873.0	-7459760.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.8778819	9.9e+37	24.7620531	6	213.0	26-03-24 09:05:44.440660
0.6	0.002	250	250	-7153971.0	-7166522.0	-7172882.0	-7170502.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3768552	9.9e+37	24.7740329	6	213.0	26-03-24 09:05:52.519664
1.2	0.005	250	250	-6778974.0	-6790809.0	-6796793.0	-6794613.0	-8125953.0	-8116972.0	-8116083.0	-8112010.0	-10.780311	-1.16094199	24.8044433	6	213.0	26-03-24 09:06:00.611002
1.8	0.008	250	250	-6403036.0	-6414100.0	-6419837.0	-6417785.0	-7675503.0	-7666939.0	-7666092.0	-7662204.0	-10.1824859	-1.09658061	24.8274815	6	213.0	26-03-24 09:06:08.718913
2.401	0.011	250	250	-6025826.0	-6036127.0	-6041585.0	-6039725.0	-7223091.0	-7214942.0	-7214182.0	-7210473.0	-9.58268927	-1.03193428	24.8053648	6	213.0	26-03-24 09:06:16.549618
3.001	0.015	250	250	-5649228.0	-5658814.0	-5663906.0	-5662241.0	-6771045.0	-6763370.0	-6762676.0	-6759209.0	-8.98392479	-0.967368926	24.7749545	6	213.0	26-03-24 09:06:24.628801
3.6	0.018	250	250	-5272678.0	-5281518.0	-5286297.0	-5284796.0	-6320048.0	-6312796.0	-6312186.0	-6308883.0	-8.38523348	-0.902941547	24.7344073	6	213.0	26-03-24 09:06:32.714067
4.2	0.021	250	250	-4895821.0	-4903938.0	-4908387.0	-4907082.0	-5868473.0	-5861659.0	-5861113.0	-5858033.0	-7.78605192	-0.838429504	24.7067615	6	213.0	26-03-24 09:06:40.548898
4.8	0.024	250	250	-4519207.0	-4526571.0	-4530724.0	-4529590.0	-5417036.0	-5410665.0	-5410191.0	-5407272.0	-7.1872626	-0.773911036	24.6456416	6	213.0	26-03-24 09:06:48.577107
5.4	0.027	250	250	-4142102.0	-4148733.0	-4152554.0	-4151616.0	-4964800.0	-4958865.0	-4958437.0	-4955765.0	-6.58769036	-0.709346645	24.6855664	6	213.0	26-03-24 09:06:56.424785
6.0	0.03	250	250	-3765544.0	-3771430.0	-3774906.0	-3774162.0	-4513752.0	-4508234.0	-4507911.0	-4505373.0	-5.98898341	-0.644909832	24.6616067	6	213.0	26-03-24 09:07:04.295186
6.6	0.033	250	250	-3388504.0	-3393649.0	-3396797.0	-3396242.0	-4062112.0	-4057036.0	-4056737.0	-4054448.0	-5.38952867	-0.580378738	24.653313	6	213.0	26-03-24 09:07:12.397355
7.2	0.036	250	250	-3011947.0	-3016353.0	-3019172.0	-3018797.0	-3610885.0	-3606250.0	-3606036.0	-3603921.0	-4.79077174	-0.515921124	24.6523914	6	213.0	26-03-24 09:07:20.414847
7.8	0.039	250	250	-2634597.0	-2638246.0	-2640761.0	-2640574.0	-3158719.0	-3154493.0	-3154373.0	-3152459.0	-4.19085067	-0.451329835	24.6422547	6	213.0	26-03-24 09:07:28.231913
8.4	0.042	250	250	-2258127.0	-2261024.0	-2263224.0	-2263224.0	-2707503.0	-2703742.0	-2703664.0	-2701929.0	-3.59227848	-0.386863358	24.6950808	6	213.0	26-03-24 09:07:36.264701
8.999	0.045	250	250	-1881655.0	-1883827.0	-1885692.0	-1885878.0	-2256296.0	-2252978.0	-2252996.0	-2251433.0	-2.99373402	-0.322419735	24.6118443	6	213.0	26-03-24 09:07:44.148449
9.599	0.048	250	250	-1504786.0	-1506202.0	-1507751.0	-1508123.0	-1804653.0	-1801753.0	-1801841.0	-1800499.0	-2.39452054	-0.257888623	24.520314	6	213.0	26-03-24 09:07:52.206698
