# 
A1	f1	A2	f2	Delay	a	
0	4576272.033898305	5.0	1.0	0.5	7.000350017500875e-05	10-04-24 19:14:30.741817
0	4576272.033898305	5.0	254238.2711864407	0.5	7.000350017500875e-05	10-04-24 19:14:31.263091
0	4576272.033898305	5.0	508475.5423728814	0.5	7.000350017500875e-05	10-04-24 19:14:31.784532
0	4576272.033898305	5.0	762712.813559322	0.5	7.000350017500875e-05	10-04-24 19:14:32.309845
0	4576272.033898305	5.0	1016950.0847457628	0.5	7.000350017500875e-05	10-04-24 19:14:32.841229
0	4576272.033898305	5.0	1271187.3559322034	0.5	7.000350017500875e-05	10-04-24 19:14:33.362566
0	4576272.033898305	5.0	1525424.627118644	0.5	7.000350017500875e-05	10-04-24 19:14:33.883747
0	4576272.033898305	5.0	1779661.8983050848	0.5	7.000350017500875e-05	10-04-24 19:14:34.405092
0	4576272.033898305	5.0	2033899.1694915255	0.5	7.000350017500875e-05	10-04-24 19:14:34.932575
0	4576272.033898305	5.0	2288136.4406779665	0.5	7.000350017500875e-05	10-04-24 19:14:35.454097
0	4576272.033898305	5.0	2542373.7118644067	0.5	7.000350017500875e-05	10-04-24 19:14:35.975369
0	4576272.033898305	5.0	2796610.9830508474	0.5	7.000350017500875e-05	10-04-24 19:14:36.496961
0	4576272.033898305	5.0	3050848.254237288	0.5	7.000350017500875e-05	10-04-24 19:14:37.025215
0	4576272.033898305	5.0	3305085.525423729	0.5	7.000350017500875e-05	10-04-24 19:14:37.546622
0	4576272.033898305	5.0	3559322.7966101696	0.5	7.000350017500875e-05	10-04-24 19:14:38.068457
0	4576272.033898305	5.0	3813560.06779661	0.5	7.000350017500875e-05	10-04-24 19:14:38.589908
0	4576272.033898305	5.0	4067797.338983051	0.5	7.000350017500875e-05	10-04-24 19:14:39.111200
0	4576272.033898305	5.0	4322034.610169492	0.5	7.000350017500875e-05	10-04-24 19:14:39.638885
0	4576272.033898305	5.0	4576271.881355933	0.5	7.000350017500875e-05	10-04-24 19:14:40.160291
0	4576272.033898305	5.0	4830509.152542372	0.5	7.000350017500875e-05	10-04-24 19:14:40.688881
0	4576272.033898305	5.0	5084746.423728813	0.5	7.000350017500875e-05	10-04-24 19:14:41.210806
0	4576272.033898305	5.0	5338983.694915255	0.5	7.000350017500875e-05	10-04-24 19:14:41.732276
0	4576272.033898305	5.0	5593220.966101695	0.5	7.000350017500875e-05	10-04-24 19:14:42.253550
0	4576272.033898305	5.0	5847458.237288136	0.5	7.000350017500875e-05	10-04-24 19:14:42.774997
0	4576272.033898305	5.0	6101695.508474576	0.5	7.000350017500875e-05	10-04-24 19:14:43.301068
0	4576272.033898305	5.0	6355932.779661017	0.5	7.000350017500875e-05	10-04-24 19:14:43.822462
0	4576272.033898305	5.0	6610170.050847458	0.5	7.000350017500875e-05	10-04-24 19:14:44.351068
0	4576272.033898305	5.0	6864407.322033898	0.5	7.000350017500875e-05	10-04-24 19:14:44.872552
0	4576272.033898305	5.0	7118644.593220339	0.5	7.000350017500875e-05	10-04-24 19:14:45.393859
0	4576272.033898305	5.0	7372881.86440678	0.5	7.000350017500875e-05	10-04-24 19:14:45.915126
0	4576272.033898305	5.0	7627119.13559322	0.5	7.000350017500875e-05	10-04-24 19:14:46.436815
0	4576272.033898305	5.0	7881356.406779662	0.5	7.000350017500875e-05	10-04-24 19:14:46.958234
0	4576272.033898305	5.0	8135593.677966102	0.5	7.000350017500875e-05	10-04-24 19:14:47.479605
0	4576272.033898305	5.0	8389830.949152542	0.5	7.000350017500875e-05	10-04-24 19:14:48.001028
0	4576272.033898305	5.0	8644068.220338983	0.5	7.000350017500875e-05	10-04-24 19:14:48.522434
0	4576272.033898305	5.0	8898305.491525423	0.5	7.000350017500875e-05	10-04-24 19:14:49.043852
0	4576272.033898305	5.0	9152542.762711866	0.5	7.000350017500875e-05	10-04-24 19:14:49.565330
0	4576272.033898305	5.0	9406780.033898305	0.5	7.000350017500875e-05	10-04-24 19:14:50.087091
0	4576272.033898305	5.0	9661017.305084744	0.5	7.000350017500875e-05	10-04-24 19:14:50.609453
0	4576272.033898305	5.0	9915254.576271188	0.5	7.000350017500875e-05	10-04-24 19:14:51.131002
0	4576272.033898305	5.0	10169491.847457627	0.5	7.000350017500875e-05	10-04-24 19:14:51.653919
0	4576272.033898305	5.0	10423729.118644068	0.5	7.000350017500875e-05	10-04-24 19:14:52.175172
0	4576272.033898305	5.0	10677966.38983051	0.5	7.000350017500875e-05	10-04-24 19:14:52.697090
0	4576272.033898305	5.0	10932203.661016949	0.5	7.000350017500875e-05	10-04-24 19:14:53.218634
0	4576272.033898305	5.0	11186440.93220339	0.5	7.000350017500875e-05	10-04-24 19:14:53.739872
0	4576272.033898305	5.0	11440678.20338983	0.5	7.000350017500875e-05	10-04-24 19:14:54.261126
0	4576272.033898305	5.0	11694915.474576272	0.5	7.000350017500875e-05	10-04-24 19:14:54.782496
0	4576272.033898305	5.0	11949152.745762711	0.5	7.000350017500875e-05	10-04-24 19:14:55.303819
0	4576272.033898305	5.0	12203390.016949153	0.5	7.000350017500875e-05	10-04-24 19:14:55.825155
0	4576272.033898305	5.0	12457627.288135594	0.5	7.000350017500875e-05	10-04-24 19:14:56.346580
0	4576272.033898305	5.0	12711864.559322033	0.5	7.000350017500875e-05	10-04-24 19:14:56.868276
0	4576272.033898305	5.0	12966101.830508474	0.5	7.000350017500875e-05	10-04-24 19:14:57.389950
0	4576272.033898305	5.0	13220339.101694915	0.5	7.000350017500875e-05	10-04-24 19:14:57.911699
0	4576272.033898305	5.0	13474576.372881357	0.5	7.000350017500875e-05	10-04-24 19:14:58.433258
0	4576272.033898305	5.0	13728813.644067796	0.5	7.000350017500875e-05	10-04-24 19:14:58.954574
0	4576272.033898305	5.0	13983050.915254237	0.5	7.000350017500875e-05	10-04-24 19:14:59.475884
0	4576272.033898305	5.0	14237288.186440678	0.5	7.000350017500875e-05	10-04-24 19:15:00.004957
0	4576272.033898305	5.0	14491525.457627118	0.5	7.000350017500875e-05	10-04-24 19:15:00.526273
0	4576272.033898305	5.0	14745762.72881356	0.5	7.000350017500875e-05	10-04-24 19:15:01.047642
0	4576272.033898305	5.0	15000000.0	0.5	7.000350017500875e-05	10-04-24 19:15:01.570649
