# 
A1	f1	A2	f2	Delay	a	
0	10000000.0	1.0	100000.0	0.2	1.658291457286432	10-04-24 17:29:46.167065
0	10000000.0	1.0	1164285.7142857143	0.2	1.658291457286432	10-04-24 17:29:46.392497
0	10000000.0	1.0	2228571.4285714286	0.2	1.658291457286432	10-04-24 17:29:46.618924
0	10000000.0	1.0	3292857.1428571427	0.2	1.658291457286432	10-04-24 17:29:46.843926
0	10000000.0	1.0	4357142.857142857	0.2	1.658291457286432	10-04-24 17:29:47.067507
0	10000000.0	1.0	5421428.571428572	0.2	1.658291457286432	10-04-24 17:29:47.293931
0	10000000.0	1.0	6485714.285714285	0.2	1.658291457286432	10-04-24 17:29:47.519965
0	10000000.0	1.0	7550000.0	0.2	1.658291457286432	10-04-24 17:29:47.747951
0	10000000.0	1.0	8614285.714285715	0.2	1.658291457286432	10-04-24 17:29:47.975701
0	10000000.0	1.0	9678571.42857143	0.2	1.658291457286432	10-04-24 17:29:48.202988
0	10000000.0	1.0	10742857.142857144	0.2	1.658291457286432	10-04-24 17:29:48.434185
0	10000000.0	1.0	11807142.857142856	0.2	1.658291457286432	10-04-24 17:29:48.663657
0	10000000.0	1.0	12871428.57142857	0.2	1.658291457286432	10-04-24 17:29:48.889955
0	10000000.0	1.0	13935714.285714285	0.2	1.658291457286432	10-04-24 17:29:49.115781
0	10000000.0	1.0	15000000.0	0.2	1.658291457286432	10-04-24 17:29:49.342828
