# 
A1	f1	A2	f2	Delay	a	
0	10000000.0	1.0	100000.0	0.2	2.5628140703517586	10-04-24 17:30:47.544033
0	10000000.0	1.0	1164285.7142857143	0.2	2.5628140703517586	10-04-24 17:30:47.772503
0	10000000.0	1.0	2228571.4285714286	0.2	2.5628140703517586	10-04-24 17:30:48.001542
0	10000000.0	1.0	3292857.1428571427	0.2	2.5628140703517586	10-04-24 17:30:48.227675
0	10000000.0	1.0	4357142.857142857	0.2	2.5628140703517586	10-04-24 17:30:48.452310
0	10000000.0	1.0	5421428.571428572	0.2	2.5628140703517586	10-04-24 17:30:48.681148
0	10000000.0	1.0	6485714.285714285	0.2	2.5628140703517586	10-04-24 17:30:48.908370
0	10000000.0	1.0	7550000.0	0.2	2.5628140703517586	10-04-24 17:30:49.136631
0	10000000.0	1.0	8614285.714285715	0.2	2.5628140703517586	10-04-24 17:30:49.362956
0	10000000.0	1.0	9678571.42857143	0.2	2.5628140703517586	10-04-24 17:30:49.592298
0	10000000.0	1.0	10742857.142857144	0.2	2.5628140703517586	10-04-24 17:30:49.820856
0	10000000.0	1.0	11807142.857142856	0.2	2.5628140703517586	10-04-24 17:30:50.051008
0	10000000.0	1.0	12871428.57142857	0.2	2.5628140703517586	10-04-24 17:30:50.280981
0	10000000.0	1.0	13935714.285714285	0.2	2.5628140703517586	10-04-24 17:30:50.508024
0	10000000.0	1.0	15000000.0	0.2	2.5628140703517586	10-04-24 17:30:50.736902
