# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp	Delay	a	
0.103	0.0	250	250	-7439386.0	-7452954.0	-7459951.0	-7457888.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.8745714	9.9e+37	23.4799828	6	42.0	25-03-24 17:36:57.328573
0.601	0.002	250	250	-7153469.0	-7166020.0	-7172360.0	-7170036.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3765275	9.9e+37	23.5186869	6	42.0	25-03-24 17:37:05.118192
1.201	0.005	250	250	-6778647.0	-6790443.0	-6796507.0	-6794317.0	-8123958.0	-8115104.0	-8114096.0	-8110185.0	-10.7802085	-1.16070495	23.602845	6	42.0	25-03-24 17:37:12.931992
1.8	0.008	250	250	-6402679.0	-6413761.0	-6419455.0	-6417484.0	-7673394.0	-7664938.0	-7664019.0	-7660317.0	-10.1823147	-1.09634446	23.5454112	6	42.0	25-03-24 17:37:20.737522
2.401	0.011	250	250	-6025503.0	-6035828.0	-6041235.0	-6039423.0	-7221775.0	-7213719.0	-7212883.0	-7209353.0	-9.58260145	-1.03179624	23.5702924	6	42.0	25-03-24 17:37:28.538112
3.001	0.014	250	250	-5648934.0	-5658519.0	-5663607.0	-5661977.0	-6770130.0	-6762524.0	-6761726.0	-6758391.0	-8.98378859	-0.967284115	23.5749	6	42.0	25-03-24 17:37:36.541703
3.601	0.017	250	250	-5272412.0	-5281276.0	-5286038.0	-5284586.0	-6319089.0	-6311910.0	-6311231.0	-6308019.0	-8.38516807	-0.902836576	23.5712139	6	42.0	25-03-24 17:37:44.356231
4.201	0.021	250	250	-4895601.0	-4903715.0	-4908090.0	-4906871.0	-5867450.0	-5860713.0	-5860105.0	-5857084.0	-7.7859268	-0.838319271	23.6074526	6	42.0	25-03-24 17:37:52.158081
4.8	0.024	250	250	-4519016.0	-4526366.0	-4530446.0	-4529394.0	-5416192.0	-5409896.0	-5409327.0	-5406537.0	-7.18720339	-0.773829869	23.5881006	6	42.0	25-03-24 17:38:00.167940
5.401	0.027	250	250	-4141956.0	-4148553.0	-4152328.0	-4151445.0	-4963903.0	-4958025.0	-4957561.0	-4954971.0	-6.58766468	-0.709235711	23.4910411	6	42.0	25-03-24 17:38:08.212529
6.0	0.03	250	250	-3765387.0	-3771236.0	-3774688.0	-3773999.0	-4512642.0	-4507199.0	-4506793.0	-4504389.0	-5.98888142	-0.644779179	23.4781398	6	42.0	25-03-24 17:38:16.035057
6.6	0.033	250	250	-3388321.0	-3393431.0	-3396584.0	-3396048.0	-4060981.0	-4055960.0	-4055627.0	-4053406.0	-5.38933817	-0.580236961	23.4772182	6	42.0	25-03-24 17:38:24.109872
7.2	0.036	250	250	-3011787.0	-3016163.0	-3018954.0	-3018635.0	-3609933.0	-3605346.0	-3605082.0	-3603061.0	-4.79073237	-0.515814455	23.5103932	6	42.0	25-03-24 17:38:32.137593
7.801	0.039	250	250	-2634384.0	-2638016.0	-2640503.0	-2640377.0	-3157760.0	-3153591.0	-3153429.0	-3151561.0	-4.19060947	-0.45120528	23.5232945	6	42.0	25-03-24 17:38:40.163233
8.4	0.042	250	250	-2257923.0	-2260819.0	-2262981.0	-2263026.0	-2706617.0	-2702861.0	-2702771.0	-2701098.0	-3.5919984	-0.38674911	23.6120603	6	42.0	25-03-24 17:38:48.233175
9.0	0.045	250	250	-1881460.0	-1883613.0	-1885472.0	-1885684.0	-2255483.0	-2252169.0	-2252161.0	-2250679.0	-2.99350559	-0.322317597	23.5997812	6	42.0	25-03-24 17:38:56.067646
9.6	0.048	250	250	-1504561.0	-1505967.0	-1507508.0	-1507906.0	-1803891.0	-1800997.0	-1801061.0	-1799760.0	-2.39422916	-0.257800149	23.6357208	6	42.0	25-03-24 17:39:04.088452
