# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp	Delay	a	
0.131	0.0	250	250	-7425085.0	-7438801.0	-7445982.0	-7444149.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.8643858	9.9e+37	24.0915291	6	148.0	26-03-24 03:12:21.050319
0.601	0.002	250	250	-7153462.0	-7166006.0	-7172350.0	-7170047.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3760537	9.9e+37	23.9963127	6	148.0	26-03-24 03:12:29.108384
1.201	0.005	250	250	-6778752.0	-6790529.0	-6796551.0	-6794449.0	-8123603.0	-8114655.0	-8113803.0	-8109703.0	-10.7798628	-1.16060868	24.1213171	6	148.0	26-03-24 03:12:36.981802
1.8	0.008	250	250	-6402835.0	-6413892.0	-6419620.0	-6417700.0	-7673025.0	-7664463.0	-7663676.0	-7659771.0	-10.1821425	-1.09624475	24.0638833	6	148.0	26-03-24 03:12:45.094338
2.401	0.011	250	250	-6025601.0	-6035936.0	-6041358.0	-6039569.0	-7220866.0	-7212748.0	-7212056.0	-7208342.0	-9.58236652	-1.03162559	24.1025874	6	148.0	26-03-24 03:12:52.948110
3.001	0.014	250	250	-5648943.0	-5658536.0	-5663587.0	-5662039.0	-6769275.0	-6761596.0	-6760938.0	-6757477.0	-8.98349014	-0.967119604	24.1431346	6	148.0	26-03-24 03:13:00.988292
3.601	0.018	250	250	-5272439.0	-5281304.0	-5286055.0	-5284643.0	-6317747.0	-6310519.0	-6309938.0	-6306632.0	-8.38482645	-0.902620374	24.1456	6	148.0	26-03-24 03:13:09.072453
4.201	0.021	250	250	-4895607.0	-4903745.0	-4908152.0	-4906931.0	-5866604.0	-5859791.0	-5859285.0	-5856173.0	-7.78566271	-0.838177241	24.3093085	6	148.0	26-03-24 03:13:16.890890
4.8	0.024	250	250	-4518974.0	-4526357.0	-4530445.0	-4529404.0	-5415344.0	-5408942.0	-5408528.0	-5405599.0	-7.18691408	-0.773710784	24.345248	6	148.0	26-03-24 03:13:24.776763
5.4	0.027	250	250	-4142000.0	-4148625.0	-4152389.0	-4151548.0	-4963716.0	-4957768.0	-4957401.0	-4954687.0	-6.58751208	-0.709196075	24.3228322	6	148.0	26-03-24 03:13:32.592576
6.0	0.03	250	250	-3765377.0	-3771266.0	-3774702.0	-3774026.0	-4512668.0	-4507151.0	-4506844.0	-4504319.0	-5.98863598	-0.644748752	24.3689085	6	148.0	26-03-24 03:13:40.777010
6.6	0.033	250	250	-3388263.0	-3393419.0	-3396521.0	-3396035.0	-4060806.0	-4055731.0	-4055475.0	-4053142.0	-5.38907376	-0.580189559	24.3762807	6	148.0	26-03-24 03:13:48.880508
7.2	0.036	250	250	-3011775.0	-3016183.0	-3018980.0	-3018664.0	-3609898.0	-3605235.0	-3605081.0	-3602965.0	-4.79049322	-0.515779067	24.3495565	6	148.0	26-03-24 03:13:56.733747
7.801	0.039	250	250	-2634395.0	-2638040.0	-2640534.0	-2640408.0	-3157589.0	-3153389.0	-3153276.0	-3151351.0	-4.19046171	-0.451166293	24.3431058	6	148.0	26-03-24 03:14:04.548611
8.4	0.042	250	250	-2257884.0	-2260784.0	-2262933.0	-2262991.0	-2706415.0	-2702632.0	-2702610.0	-2700854.0	-3.59184168	-0.386710637	24.2580262	6	148.0	26-03-24 03:14:12.404685
9.0	0.045	250	250	-1881415.0	-1883570.0	-1885417.0	-1885644.0	-2255286.0	-2251936.0	-2251985.0	-2250434.0	-2.99328456	-0.322269038	24.2915003	6	148.0	26-03-24 03:14:20.287881
9.6	0.048	250	250	-1504506.0	-1505927.0	-1507460.0	-1507854.0	-1803733.0	-1800824.0	-1800938.0	-1799592.0	-2.39404214	-0.257755404	24.2463455	6	148.0	26-03-24 03:14:28.400839
10.2	0.051	250	250	-1127439.0	-1128115.0	-1129330.0	-1129910.0	-1351971.0	-1349492.0	-1349675.0	-1348524.0	-1.79452125	-0.193210274	24.2076414	6	148.0	26-03-24 03:14:36.253132
10.801	0.054	250	250	-750174.0	-750105.6	-750990.7	-751757.8	-899876.4	-897838.2	-898081.4	-897103.2	-1.19472463	-0.128644415	24.2094845	6	148.0	26-03-24 03:14:44.066812
11.401	0.057	250	250	-373461.8	-372654.6	-373219.3	-374172.8	-448500.9	-446906.0	-447235.4	-446444.2	-0.595757144	-0.064155363	24.2205428	6	148.0	26-03-24 03:14:52.109750
12.001	0.061	250	250	3400.668	4952.18	4702.572	3577.236	3109.38	4268.148	3868.164	4486.38	0.00344049066	0.00035714994	24.2445025	6	148.0	26-03-24 03:14:59.942967
12.6	0.064	250	250	380045.0	382336.1	382407.7	381106.2	454486.8	455210.1	454738.1	455138.7	0.602290976	0.0648370242	24.3461695	6	148.0	26-03-24 03:15:07.755199
13.2	0.067	250	250	757074.5	760100.8	760495.2	759018.3	906254.6	906533.0	905995.1	906228.3	1.20174935	0.129370518	24.3117739	6	148.0	26-03-24 03:15:15.596282
13.799	0.07	250	250	1133558.0	1137327.0	1138033.0	1136383.0	1357427.0	1357280.0	1356673.0	1356697.0	1.80032962	0.193828504	24.4272639	6	148.0	26-03-24 03:15:23.410349
14.399	0.073	250	250	1510324.0	1514839.0	1515881.0	1514043.0	1808927.0	1808341.0	1807654.0	1807490.0	2.3993904	0.258336216	24.4291069	6	148.0	26-03-24 03:15:31.495899
14.999	0.076	250	250	1886836.0	1892083.0	1893449.0	1891429.0	2260042.0	2259020.0	2258271.0	2257895.0	2.99798638	0.322773709	24.3974758	6	148.0	26-03-24 03:15:39.554814
15.6	0.079	250	250	2264209.0	2270201.0	2271887.0	2269686.0	2712282.0	2710836.0	2710003.0	2709463.0	3.59788121	0.387364688	24.4195925	6	148.0	26-03-24 03:15:47.600569
16.2	0.082	250	250	2641071.0	2647821.0	2649814.0	2647428.0	3163943.0	3162053.0	3161172.0	3160419.0	4.19713987	0.4519089	24.4066911	6	148.0	26-03-24 03:15:55.686533
16.8	0.085	250	250	3017615.0	3025084.0	3027394.0	3024854.0	3615241.0	3612928.0	3611939.0	3610991.0	4.79576269	0.516344239	24.3882606	6	148.0	26-03-24 03:16:03.728117
17.4	0.088	250	250	3394488.0	3402726.0	3405365.0	3402622.0	4066800.0	4064058.0	4063000.0	4061890.0	5.39491954	0.580872102	24.3068671	6	148.0	26-03-24 03:16:11.540431
18.0	0.091	250	250	3771284.0	3780253.0	3783206.0	3780306.0	4518370.0	4515187.0	4514057.0	4512752.0	5.99401591	0.645373993	24.3016371	6	148.0	26-03-24 03:16:19.385378
18.6	0.095	250	250	4148054.0	4157767.0	4161048.0	4157953.0	4969829.0	4966239.0	4965043.0	4963506.0	6.59300624	0.709868449	24.2776774	6	148.0	26-03-24 03:16:27.454915
19.2	0.098	250	250	4524459.0	4534930.0	4538528.0	4535243.0	5420840.0	5416796.0	5415550.0	5413832.0	7.19143009	0.77430387	24.2730698	6	148.0	26-03-24 03:16:35.498654
19.8	0.101	250	250	4901567.0	4912764.0	4916667.0	4913220.0	5872717.0	5868230.0	5866866.0	5864973.0	7.79102221	0.838839468	24.2795205	6	148.0	26-03-24 03:16:43.601143
20.4	0.104	250	250	5278428.0	5290380.0	5294612.0	5290980.0	6324234.0	6319363.0	6317914.0	6315876.0	8.39011107	0.903323212	24.3117739	6	148.0	26-03-24 03:16:51.456666
21.0	0.107	250	250	5654802.0	5667495.0	5672024.0	5668229.0	6775001.0	6769653.0	6768166.0	6765902.0	8.98854936	0.967740154	24.3633794	6	148.0	26-03-24 03:16:59.490002
21.6	0.11	250	250	6031324.0	6044741.0	6049597.0	6045624.0	7226229.0	7220476.0	7218933.0	7216471.0	9.58717902	1.03220852	24.383653	6	148.0	26-03-24 03:17:07.322643
22.199	0.113	250	250	6407189.0	6421361.0	6426530.0	6422410.0	7677037.0	7670863.0	7669182.0	7666549.0	10.1846838	1.09656909	24.3919467	6	148.0	26-03-24 03:17:15.134459
22.8	0.117	250	250	6783512.0	6798471.0	6803934.0	6799620.0	8128297.0	8121698.0	8119963.0	8117107.0	10.7829856	1.16103509	24.3289837	6	148.0	26-03-24 03:17:22.986889
23.4	0.12	250	250	6854455.0	7485770.0	6875732.0	7487460.0	8388607.0	8388607.0	8388607.0	8388607.0	11.3801716	9.9e+37	24.4131418	6	148.0	26-03-24 03:17:31.007172
24.0	0.123	250	250	6846007.0	7485986.0	6867378.0	7487693.0	8388607.0	8388607.0	8388607.0	8388607.0	11.9656189	9.9e+37	24.4103772	6	148.0	26-03-24 03:17:38.842241
