# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	temp_pt100	time	VDC10	ch1a	ch2a	ch3a	ch4a	VDC1	ch1b	ch2b	ch3b	ch4b	Delay	a	
8.399	0.043	250	250	22.477986	1714477133.889481	-3.59177589	-2257652.0	-2260582.0	-2262770.0	-2262749.0	-0.386994544	-2708232.0	-2704480.0	-2704399.0	-2702697.0	20	1501.0148501485014	30-04-24 13:39:00.333344
8.998	0.046	250	250	22.2625707	1714477160.393644	-2.99331049	-1881244.0	-1883423.0	-1885294.0	-1885459.0	-0.322513717	-2256876.0	-2253548.0	-2253549.0	-2252026.0	20	1501.0148501485014	30-04-24 13:39:26.837082
9.598	0.049	250	250	21.9742322	1714477186.890567	-2.39403469	-1504347.0	-1505783.0	-1507318.0	-1507676.0	-0.257952574	-1804953.0	-1802062.0	-1802131.0	-1800826.0	20	1501.0148501485014	30-04-24 13:39:53.331853
10.198	0.052	250	250	21.7613084	1714477213.3709302	-1.79455497	-1127308.0	-1128001.0	-1129212.0	-1129764.0	-0.193360262	-1352851.0	-1350404.0	-1350536.0	-1349390.0	20	1501.0148501485014	30-04-24 13:40:19.812263
10.799	0.055	250	250	21.3964055	1714477239.8468587	-1.19471619	-750046.3	-749985.0	-750885.9	-751631.4	-0.128724993	-900408.9	-898401.0	-898637.4	-897643.1	20	1501.0148501485014	30-04-24 13:40:46.287624
11.398	0.058	250	250	21.2247823	1714477266.326936	-0.595880412	-373434.1	-372619.7	-373195.8	-374137.6	-0.0641954123	-448741.1	-447151.9	-447467.1	-446662.0	20	1501.0148501485014	30-04-24 13:41:12.771293
11.998	0.061	250	250	21.2000594	1714477292.810002	0.00340244714	3443.844	4988.524	4731.492	3614.072	0.000374410485	3238.836	4381.42	3996.592	4613.956	20	1501.0148501485014	30-04-24 13:41:39.252561
12.598	0.064	250	250	21.2458639	1714477319.2956526	0.60242277	380186.4	382473.0	382537.8	381238.9	0.0649159383	455007.6	455719.1	455238.0	455665.6	20	1501.0148501485014	30-04-24 13:42:05.739137
13.198	0.067	250	250	21.4884937	1714477345.7771559	1.20168385	757094.0	760116.6	760507.2	759018.9	0.129499236	907094.8	907354.2	906829.6	907033.7	20	1501.0148501485014	30-04-24 13:42:32.219689
13.798	0.07	250	250	21.5912184	1714477372.258596	1.80033468	1133607.0	1137366.0	1138074.0	1136409.0	0.193991549	1358570.0	1358385.0	1357770.0	1357815.0	20	1501.0148501485014	30-04-24 13:42:58.700998
14.398	0.073	250	250	21.7066879	1714477398.7384603	2.39951624	1510462.0	1514965.0	1515998.0	1514145.0	0.258541428	1810402.0	1809800.0	1809092.0	1808942.0	20	1501.0148501485014	30-04-24 13:43:25.179819
14.997	0.076	250	250	21.8461138	1714477425.2189164	2.99830181	1887070.0	1892301.0	1893679.0	1891634.0	0.323040034	2261902.0	2260867.0	2260080.0	2259743.0	20	1501.0148501485014	30-04-24 13:43:51.669657
15.598	0.08	250	250	21.9934931	1714477451.7133844	3.59821026	2264407.0	2270401.0	2272076.0	2269842.0	0.387672597	2714354.0	2712890.0	2712012.0	2711490.0	20	1501.0148501485014	30-04-24 13:44:18.155620
16.198	0.083	250	250	22.1723032	1714477478.1938455	4.19751713	2641328.0	2648068.0	2650081.0	2647647.0	0.452223638	3166192.0	3164301.0	3163360.0	3162618.0	20	1501.0148501485014	30-04-24 13:44:44.634604
16.798	0.086	250	250	22.2934264	1714477504.67112	4.79618717	3017871.0	3025372.0	3027697.0	3025068.0	0.516707012	3617599.0	3615271.0	3614246.0	3613319.0	20	1501.0148501485014	30-04-24 13:45:11.114005
17.398	0.089	250	250	22.5447762	1714477531.1520143	5.39545357	3394787.0	3403014.0	3405678.0	3402841.0	0.58125848	4069493.0	4066701.0	4065610.0	4064515.0	20	1501.0148501485014	30-04-24 13:45:37.593679
17.998	0.092	250	250	22.6712657	1714477557.6319003	5.99456317	3771607.0	3780590.0	3783543.0	3780564.0	0.645808552	4521339.0	4518117.0	4516985.0	4515669.0	20	1501.0148501485014	30-04-24 13:46:04.074200
18.598	0.095	250	250	22.7530047	1714477584.1166127	6.59383914	4148533.0	4158263.0	4161529.0	4158353.0	0.710325613	4972944.0	4969283.0	4968043.0	4966564.0	20	1501.0148501485014	30-04-24 13:46:30.558475
19.197	0.098	250	250	22.6967552	1714477610.5948234	7.19222908	4524883.0	4535321.0	4538968.0	4535576.0	0.774753685	5423963.0	5419871.0	5418522.0	5416918.0	20	1501.0148501485014	30-04-24 13:46:57.036747
19.798	0.102	250	250	22.5623123	1714477637.075677	7.7918485	4902039.0	4913180.0	4917154.0	4913602.0	0.839301005	5875769.0	5871224.0	5869832.0	5867997.0	20	1501.0148501485014	30-04-24 13:47:23.517042
20.398	0.105	250	250	22.4170411	1714477663.554753	8.39098241	5278851.0	5290777.0	5295063.0	5291304.0	0.903800297	6327282.0	6322343.0	6320844.0	6318842.0	20	1501.0148501485014	30-04-24 13:47:49.997482
20.998	0.108	250	250	22.3555212	1714477690.0364118	8.98960401	5655387.0	5668045.0	5672690.0	5668741.0	0.968248698	6778466.0	6773058.0	6771525.0	6769282.0	20	1501.0148501485014	30-04-24 13:48:16.480171
21.597	0.111	250	250	22.335877	1714477716.5305223	9.588301	6031929.0	6045373.0	6050248.0	6046155.0	1.03271869	7229745.0	7223967.0	7222344.0	7219947.0	20	1501.0148501485014	30-04-24 13:48:42.974917
22.197	0.114	250	250	22.1436514	1714477743.0121331	10.1861623	6407987.0	6422150.0	6427442.0	6423116.0	1.09704684	7680005.0	7673740.0	7672081.0	7669479.0	20	1501.0148501485014	30-04-24 13:49:09.453643
22.797	0.118	250	250	21.9592835	1714477769.490088	10.7848519	6784523.0	6799457.0	6805016.0	6800548.0	1.16148497	8131168.0	8124497.0	8122693.0	8119965.0	20	1501.0148501485014	30-04-24 13:49:35.935027
23.397	0.121	250	250	21.7630332	1714477795.972637	11.382797	6856443.0	7485648.0	6877577.0	7487267.0	9.9e+37	8388607.0	8388607.0	8388607.0	8388607.0	20	1501.0148501485014	30-04-24 13:50:02.404394
23.997	0.124	250	250	21.6242781	1714477822.442868	11.9694233	6847774.0	7485896.0	6868946.0	7487498.0	9.9e+37	8388607.0	8388607.0	8388607.0	8388607.0	20	1501.0148501485014	30-04-24 13:50:28.872190
