# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp	Delay	a	
0.099	0.0	250	250	-7431240.0	-7444894.0	-7452118.0	-7450156.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.8705215	9.9e+37	24.4691476	6	4.0	25-03-24 14:11:16.885384
0.601	0.002	250	250	-7154306.0	-7166886.0	-7173308.0	-7170957.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3777976	9.9e+37	24.4931073	6	4.0	25-03-24 14:11:24.702113
1.201	0.005	250	250	-6779302.0	-6791108.0	-6797204.0	-6795058.0	-8124663.0	-8115670.0	-8114766.0	-8110809.0	-10.7812391	-1.16081868	24.5179885	6	4.0	25-03-24 14:11:32.746461
1.8	0.008	250	250	-6403354.0	-6414452.0	-6420203.0	-6418222.0	-7674099.0	-7665543.0	-7664709.0	-7660948.0	-10.1834022	-1.09645883	24.4785267	6	4.0	25-03-24 14:11:40.579254
2.401	0.011	250	250	-6026177.0	-6036531.0	-6041956.0	-6040136.0	-7222223.0	-7214095.0	-7213339.0	-7209761.0	-9.58362224	-1.0318648	24.5677509	6	4.0	25-03-24 14:11:48.400477
3.001	0.014	250	250	-5649526.0	-5659103.0	-5664206.0	-5662581.0	-6770829.0	-6763121.0	-6762450.0	-6759046.0	-8.98472295	-0.967391917	24.6459169	6	4.0	25-03-24 14:11:56.243431
3.601	0.017	250	250	-5273025.0	-5281870.0	-5286644.0	-5285213.0	-6319565.0	-6312321.0	-6311716.0	-6308518.0	-8.38609785	-0.902925003	24.606455	6	4.0	25-03-24 14:12:04.279333
4.201	0.02	250	250	-4896105.0	-4904210.0	-4908676.0	-4907429.0	-5867861.0	-5861043.0	-5860488.0	-5857496.0	-7.7867981	-0.838388486	24.561464	6	4.0	25-03-24 14:12:12.112533
4.8	0.023	250	250	-4519533.0	-4526889.0	-4531039.0	-4529954.0	-5416623.0	-5410265.0	-5409779.0	-5406969.0	-7.18801941	-0.773925269	24.7058161	6	4.0	25-03-24 14:12:19.913148
5.401	0.027	250	250	-4142407.0	-4148999.0	-4152844.0	-4151952.0	-4964707.0	-4958734.0	-4958326.0	-4955692.0	-6.5884012	-0.709368717	24.658982	6	4.0	25-03-24 14:12:27.716179
