# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	hvpsu1	hvpsu2	hvpsu3	hvpsu4	VDChvpsu1	VDChvpsu2	VDChvpsu3	VDChvpsu4	temp_pt100	time	VDC10	ch1a	ch2a	ch3a	ch4a	VDC1	ch1b	ch2b	ch3b	ch4b	Delay	a	b	
0.023	0.0	250	250	0	0	0	0	205.901041	210.819757	205.71494	205.769736	39.8778838	1718246268.6805804	-11.9611571	-7437799.0	-7451389.0	-7458339.0	-7455441.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	3401.0336603366036	0.0	13-06-24 04:37:55.357927
0.6	0.002	250	250	1638	1638	1638	1638	205.448887	210.443375	205.335971	205.434742	39.8683701	1718246308.2792866	-11.3813188	-7155604.0	-7168609.0	-7175378.0	-7172459.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	3401.0336603366036	0.025	13-06-24 04:38:34.958300
1.2	0.005	250	250	3276	3276	3276	3276	205.459898	210.445212	205.343513	205.45577	39.8871092	1718246347.8807132	-10.7824102	-6779059.0	-6791250.0	-6797706.0	-6794976.0	-1.1600573	-8117892.0	-8108332.0	-8107602.0	-8104282.0	20	3401.0336603366036	0.05	13-06-24 04:39:14.569697
1.8	0.008	250	250	4915	4915	4915	4915	205.179356	210.180151	205.082076	205.195144	39.8732711	1718246387.513262	-10.1837842	-6402680.0	-6414075.0	-6420173.0	-6417659.0	-1.09571027	-7667592.0	-7658520.0	-7657811.0	-7654621.0	20	3401.0336603366036	0.075	13-06-24 04:39:54.190866
2.401	0.012	250	250	6553	6553	6553	6553	200.142889	199.967618	199.958521	199.959321	39.8642379	1718246427.1153002	-9.58355912	-6025272.0	-6035883.0	-6041636.0	-6039353.0	-1.03138007	-7217333.0	-7208707.0	-7208055.0	-7205037.0	20	3401.0336603366036	0.1	13-06-24 04:40:33.805241
3.001	0.015	250	250	8191	8191	8191	8191	187.635202	187.469846	187.463642	187.464249	39.8396369	1718246466.7267106	-8.98455423	-5648634.0	-5658446.0	-5663813.0	-5661798.0	-0.966924527	-6766230.0	-6758063.0	-6757473.0	-6754644.0	20	3401.0336603366036	0.125	13-06-24 04:41:13.416158
3.6	0.018	250	250	9830	9830	9830	9830	175.12349	174.968687	174.965076	174.964932	39.8380032	1718246506.3408551	-8.3857851	-5272112.0	-5281165.0	-5286212.0	-5284369.0	-0.902624818	-6316247.0	-6308532.0	-6308001.0	-6305322.0	20	3401.0336603366036	0.15	13-06-24 04:41:53.031524
4.2	0.021	250	250	11468	11468	11468	11468	162.618339	162.473332	162.471475	162.471746	39.8540515	1718246545.955431	-7.78645236	-4895238.0	-4903528.0	-4908250.0	-4906609.0	-0.838245859	-5865680.0	-5858412.0	-5857963.0	-5855395.0	20	3401.0336603366036	0.175	13-06-24 04:42:32.633612
4.8	0.024	250	250	13107	13107	13107	13107	150.103912	149.968313	149.968555	149.968165	39.8169578	1718246585.5555964	-7.18764028	-4518675.0	-4526209.0	-4530576.0	-4529155.0	-0.773763686	-5414386.0	-5407567.0	-5407162.0	-5404778.0	20	3401.0336603366036	0.2	13-06-24 04:43:12.243095
5.4	0.027	250	250	14745	14745	14745	14745	137.599269	137.473304	137.473969	137.473535	39.8223392	1718246625.1657295	-6.58802458	-4141619.0	-4148394.0	-4152423.0	-4151221.0	-0.709301102	-4963218.0	-4956869.0	-4956521.0	-4954282.0	20	3401.0336603366036	0.225	13-06-24 04:43:51.860815
6.0	0.03	250	250	16383	16383	16383	16383	125.091791	124.97568	124.977018	124.976391	39.8362734	1718246664.784795	-5.98913695	-3765014.0	-3771019.0	-3774711.0	-3773728.0	-0.644940119	-4512737.0	-4506822.0	-4506597.0	-4504480.0	20	3401.0336603366036	0.25	13-06-24 04:44:31.473872
6.6	0.033	250	250	18022	18022	18022	18022	112.580492	112.475353	112.477753	112.477237	39.8408861	1718246704.4091983	-5.389573	-3388002.0	-3393245.0	-3396568.0	-3395809.0	-0.580402632	-4061077.0	-4055626.0	-4055438.0	-4053498.0	20	3401.0336603366036	0.275	13-06-24 04:45:11.098493
7.199	0.036	250	250	19660	19660	19660	19660	100.075133	99.9805101	99.9844618	99.9831147	39.8585681	1718246744.0221965	-4.79080334	-3011428.0	-3015943.0	-3018927.0	-3018370.0	-0.51592132	-3609758.0	-3604781.0	-3604662.0	-3602841.0	20	3401.0336603366036	0.3	13-06-24 04:45:50.716839
7.8	0.039	250	250	21298	21298	21298	21298	87.5697018	87.4843878	87.4914992	87.4896842	39.8686584	1718246783.6372347	-4.19066798	-2634049.0	-2637780.0	-2640430.0	-2640094.0	-0.451324754	-3157619.0	-3153089.0	-3153062.0	-3151422.0	20	3401.0336603366036	0.325	13-06-24 04:46:30.324778
8.4	0.042	250	250	22937	22937	22937	22937	75.0566552	74.9819942	74.9923401	74.9888072	39.8666404	1718246823.256498	-3.59213848	-2257659.0	-2260626.0	-2262932.0	-2262810.0	-0.386876084	-2706593.0	-2702487.0	-2702508.0	-2701011.0	20	3401.0336603366036	0.35	13-06-24 04:47:09.944084
8.999	0.045	250	250	24575	24575	24575	24575	62.547898	62.4843168	62.497088	62.4939326	39.8989292	1718246862.8882818	-2.99348985	-1881200.0	-1883410.0	-1885375.0	-1885459.0	-0.322392893	-2255211.0	-2251630.0	-2251726.0	-2250392.0	20	3401.0336603366036	0.375	13-06-24 04:47:49.577459
9.599	0.048	250	250	26214	26214	26214	26214	50.0372692	49.9833966	49.9990766	49.9965869	39.8930673	1718246902.5092359	-2.39420141	-1504330.0	-1505771.0	-1507399.0	-1507697.0	-0.257882229	-1803704.0	-1800574.0	-1800733.0	-1799543.0	20	3401.0336603366036	0.4	13-06-24 04:48:29.194435
10.199	0.051	250	250	27852	27852	27852	27852	37.5330102	37.488599	37.5070334	37.5033929	39.8997941	1718246942.1099296	-1.79460372	-1127280.0	-1127979.0	-1129252.0	-1129766.0	-0.19331186	-1351773.0	-1349092.0	-1349316.0	-1348303.0	20	3401.0336603366036	0.425	13-06-24 04:49:08.798621
10.8	0.054	250	250	29490	29490	29490	29490	25.0284829	24.993586	25.0155222	25.0121053	39.911518	1718246981.7323213	-1.19485778	-750128.0	-750056.9	-750986.8	-751714.6	-0.12871258	-899627.3	-897428.4	-897715.2	-896828.2	20	3401.0336603366036	0.45	13-06-24 04:49:48.420772
11.399	0.057	250	250	31129	31129	31129	31129	12.5165679	12.4922026	12.5156461	12.512176	39.9054639	1718247021.343161	-0.59587954	-373496.8	-372656.5	-373259.9	-374188.5	-0.0642301451	-448338.5	-446618.0	-446980.8	-446223.7	20	3401.0336603366036	0.475	13-06-24 04:50:28.033508
11.999	0.061	250	250	32767	32767	32767	32767	0.0100672997	-0.0035851831	0.0218988719	0.0177035944	39.8828809	1718247060.9574132	0.00337364407	3337.996	4936.78	4668.612	3533.632	0.000305340185	3350.784	4609.184	4168.028	4756.976	20	3401.0336603366036	0.5	13-06-24 04:51:07.635485
12.599	0.064	250	250	34405	34405	34405	34405	-12.4925891	-12.4954947	-12.4680106	-12.4730502	39.8940282	1718247100.5530548	0.602345041	379968.6	382333.2	382413.8	381072.0	0.064788887	454718.8	455479.0	454975.4	455411.5	20	3401.0336603366036	0.525	13-06-24 04:51:47.243744
13.199	0.067	250	250	36044	36044	36044	36044	-25.0051752	-24.9976072	-24.9678645	-24.9729364	39.8557813	1718247140.1649175	1.20184873	756912.4	760067.8	760479.6	758930.4	0.129325683	906375.5	906716.0	906146.1	906431.6	20	3401.0336603366036	0.55	13-06-24 04:52:26.852862
13.799	0.07	250	250	37682	37682	37682	37682	-37.509941	-37.491282	-37.4594904	-37.4647548	39.8552047	1718247179.7713842	1.80053218	1133412.0	1137332.0	1138092.0	1136333.0	0.193763939	1357421.0	1357275.0	1356639.0	1356758.0	20	3401.0336603366036	0.575	13-06-24 04:53:06.460093
14.399	0.073	250	250	39321	39321	39321	39321	-50.0227981	-49.9936309	-49.9606812	-49.9651847	39.8776916	1718247219.3859296	2.39971881	1510190.0	1514892.0	1516001.0	1514020.0	0.258241419	1808685.0	1808094.0	1807389.0	1807368.0	20	3401.0336603366036	0.6	13-06-24 04:53:46.074195
