# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp_pt100	time	Delay	a	
0.013	0.0	250	250	-7453222.0	-7466251.0	-7472827.0	-7470413.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.9663346	9.9e+37	22.6881309	1714274417.14843	60.0	4701.046530465304	28-04-24 05:20:17.148499
0.6	0.002	250	250	-7157090.0	-7169690.0	-7176098.0	-7173650.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3819209	9.9e+37	22.3299359	1714274483.6236634	60.0	4701.046530465304	28-04-24 05:21:23.623734
1.2	0.005	250	250	-6780166.0	-6792019.0	-6798117.0	-6795866.0	-8127452.0	-8118553.0	-8117531.0	-8113608.0	-10.7826583	-1.16117992	22.0167787	1714274550.098118	60.0	4701.046530465304	28-04-24 05:22:30.098180
1.799	0.008	250	250	-6403688.0	-6414779.0	-6420535.0	-6418466.0	-7677820.0	-7669295.0	-7668413.0	-7664542.0	-10.1838707	-1.09699937	21.3103544	1714274616.5782285	60.0	4701.046530465304	28-04-24 05:23:36.578289
2.4	0.011	250	250	-6026151.0	-6036538.0	-6041925.0	-6040059.0	-7225493.0	-7217470.0	-7216597.0	-7212977.0	-9.5836414	-1.03236278	21.1899019	1714274683.055427	60.0	4701.046530465304	28-04-24 05:24:43.055486
3.0	0.014	250	250	-5649340.0	-5658951.0	-5664041.0	-5662369.0	-6774022.0	-6766437.0	-6765612.0	-6762185.0	-8.98452937	-0.967886242	21.4309985	1714274749.5346143	60.0	4701.046530465304	28-04-24 05:25:49.534677
3.6	0.017	250	250	-5272740.0	-5281611.0	-5286383.0	-5284900.0	-6323232.0	-6316084.0	-6315380.0	-6312153.0	-8.38573364	-0.903448131	21.9381061	1714274816.017369	60.0	4701.046530465304	28-04-24 05:26:56.017431
4.2	0.021	250	250	-4895728.0	-4903843.0	-4908307.0	-4906999.0	-5871215.0	-5864503.0	-5863866.0	-5860794.0	-7.78628816	-0.838887095	22.4378352	1714274882.4972644	60.0	4701.046530465304	28-04-24 05:28:02.497327
4.799	0.024	250	250	-4519090.0	-4526424.0	-4530584.0	-4529483.0	-5419757.0	-5413453.0	-5412897.0	-5410063.0	-7.18742617	-0.774385986	22.8402057	1714274948.975983	60.0	4701.046530465304	28-04-24 05:29:08.976220
5.4	0.027	250	250	-4141936.0	-4148531.0	-4152400.0	-4151451.0	-4967565.0	-4961695.0	-4961234.0	-4958568.0	-6.58775031	-0.709792021	22.5036672	1714275015.4570177	60.0	4701.046530465304	28-04-24 05:30:15.457078
5.999	0.03	250	250	-3765343.0	-3771182.0	-3774681.0	-3773949.0	-4515886.0	-4510422.0	-4510024.0	-4507575.0	-5.98889237	-0.645223336	21.5548048	1714275081.9385796	60.0	4701.046530465304	28-04-24 05:31:21.938641
6.6	0.033	250	250	-3388124.0	-3393207.0	-3396401.0	-3395837.0	-4063501.0	-4058465.0	-4058124.0	-4055834.0	-5.38913442	-0.580614307	21.3205119	1714275148.4163167	60.0	4701.046530465304	28-04-24 05:32:28.416562
7.199	0.036	250	250	-3011569.0	-3015921.0	-3018778.0	-3018401.0	-3611653.0	-3607078.0	-3606845.0	-3604719.0	-4.7904297	-0.516070654	21.4640582	1714275214.906541	60.0	4701.046530465304	28-04-24 05:33:34.906600
7.8	0.039	250	250	-2634175.0	-2637794.0	-2640321.0	-2640128.0	-3158941.0	-3154838.0	-3154671.0	-3152751.0	-4.19034234	-0.451405953	21.8487011	1714275281.3849804	60.0	4701.046530465304	28-04-24 05:34:41.385043
8.399	0.042	250	250	-2257655.0	-2260549.0	-2262756.0	-2262742.0	-2707442.0	-2703744.0	-2703652.0	-2701960.0	-3.59173654	-0.38688899	22.2957262	1714275347.8676212	60.0	4701.046530465304	28-04-24 05:35:47.867681
8.999	0.045	250	250	-1881217.0	-1883376.0	-1885254.0	-1885447.0	-2256070.0	-2252792.0	-2252780.0	-2251276.0	-2.99323899	-0.322413593	22.6739488	1714275414.3472974	60.0	4701.046530465304	28-04-24 05:36:54.347361
9.599	0.048	250	250	-1504247.0	-1505659.0	-1507203.0	-1507592.0	-1804143.0	-1801258.0	-1801341.0	-1800017.0	-2.39376825	-0.257832084	22.7915265	1714275480.848562	60.0	4701.046530465304	28-04-24 05:38:00.848623
10.199	0.051	250	250	-1127140.0	-1127825.0	-1129044.0	-1129607.0	-1352049.0	-1349595.0	-1349749.0	-1348610.0	-1.79429011	-0.193243379	22.415987	1714275547.3308961	60.0	4701.046530465304	28-04-24 05:39:07.330960
10.799	0.054	250	250	-749892.5	-749830.1	-750722.1	-751486.9	-899835.4	-897807.1	-898060.7	-897079.7	-1.19438066	-0.128631512	22.2181077	1714275613.8042	60.0	4701.046530465304	28-04-24 05:40:13.804268
11.399	0.057	250	250	-373160.6	-372353.4	-372921.9	-373875.5	-448232.8	-446651.5	-446947.0	-446203.8	-0.595450199	-0.0641240715	21.6444015	1714275680.292487	60.0	4701.046530465304	28-04-24 05:41:20.292556
11.999	0.06	250	250	3796.776	5344.444	5089.812	3964.916	3615.968	4757.812	4379.996	4982.448	0.00401443362	0.00043260727	21.1981429	1714275746.7674718	60.0	4701.046530465304	28-04-24 05:42:26.767535
12.599	0.064	250	250	380505.7	382787.4	382856.5	381547.0	455186.8	455896.2	455438.4	455842.7	0.60294067	0.0649403825	21.4212243	1714275813.2460754	60.0	4701.046530465304	28-04-24 05:43:33.246143
13.199	0.067	250	250	757540.9	760558.8	760950.4	759459.4	907061.4	907323.6	906784.7	906999.1	1.20239076	0.129483135	21.9487427	1714275879.723986	60.0	4701.046530465304	28-04-24 05:44:39.724055
13.799	0.07	250	250	1134034.0	1137796.0	1138511.0	1136830.0	1358226.0	1358058.0	1357408.0	1357472.0	1.80104531	0.193949885	22.4756862	1714275946.2053366	60.0	4701.046530465304	28-04-24 05:45:46.205396
14.399	0.073	250	250	1510934.0	1515420.0	1516473.0	1514602.0	1809862.0	1809278.0	1808551.0	1808420.0	2.40024899	0.258466197	22.7881726	1714276012.6791983	60.0	4701.046530465304	28-04-24 05:46:52.679260
14.998	0.076	250	250	1887559.0	1892801.0	1894177.0	1892118.0	2261164.0	2260169.0	2259328.0	2259024.0	2.99903535	0.322947604	22.2876769	1714276079.1516867	60.0	4701.046530465304	28-04-24 05:47:59.151749
15.599	0.079	250	250	2264969.0	2270956.0	2272660.0	2270426.0	2713445.0	2712018.0	2711133.0	2710614.0	3.5991389	0.387562451	21.356063	1714276145.6306307	60.0	4701.046530465304	28-04-24 05:49:05.630689
16.2	0.082	250	250	2642014.0	2648725.0	2650759.0	2648330.0	3164852.0	3163000.0	3162075.0	3161297.0	4.19857656	0.452046737	21.3530925	1714276212.1060543	60.0	4701.046530465304	28-04-24 05:50:12.106119
16.799	0.086	250	250	3018667.0	3026118.0	3028471.0	3025854.0	3616319.0	3614023.0	3612997.0	3612090.0	4.79741861	0.516527901	21.6853189	1714276278.5845945	60.0	4701.046530465304	28-04-24 05:51:18.584655
17.399	0.089	250	250	3395452.0	3403650.0	3406346.0	3403528.0	4067748.0	4065029.0	4063928.0	4062837.0	5.39646584	0.581020719	21.9258404	1714276345.0648725	60.0	4701.046530465304	28-04-24 05:52:25.064934
17.999	0.092	250	250	3772382.0	3781348.0	3784336.0	3781359.0	4519560.0	4516404.0	4515198.0	4513940.0	5.99568684	0.645545412	22.3491009	1714276411.5470912	60.0	4701.046530465304	28-04-24 05:53:31.547153
18.599	0.095	250	250	4149284.0	4158965.0	4162307.0	4159126.0	4970636.0	4967030.0	4965789.0	4964288.0	6.59496692	0.710028536	22.795072	1714276478.0226007	60.0	4701.046530465304	28-04-24 05:54:38.022664
19.198	0.098	250	250	4525754.0	4536200.0	4539872.0	4536472.0	5421839.0	5417818.0	5416481.0	5414793.0	7.19354149	0.774480779	22.5906766	1714276544.499806	60.0	4701.046530465304	28-04-24 05:55:44.499870
19.799	0.101	250	250	4902938.0	4914135.0	4918117.0	4914546.0	5873484.0	5869081.0	5867618.0	5865798.0	7.79330653	0.838983948	22.3725781	1714276610.9703548	60.0	4701.046530465304	28-04-24 05:56:50.970419
20.399	0.104	250	250	5279790.0	5291712.0	5296013.0	5292281.0	6324995.0	6320199.0	6318616.0	6316640.0	8.39258757	0.903501946	21.8131499	1714276677.4513855	60.0	4701.046530465304	28-04-24 05:57:57.451641
20.999	0.108	250	250	5656428.0	5669076.0	5673692.0	5669832.0	6775871.0	6770628.0	6769028.0	6766762.0	8.9913075	0.96784133	21.3219492	1714276743.934284	60.0	4701.046530465304	28-04-24 05:59:03.934345
21.599	0.111	250	250	6033006.0	6046413.0	6051364.0	6047248.0	7226751.0	7221088.0	7219424.0	7217009.0	9.58980138	1.03231832	21.4275487	1714276810.4123988	60.0	4701.046530465304	28-04-24 06:00:10.412460
22.198	0.114	250	250	6408978.0	6423125.0	6428404.0	6424111.0	7677250.0	7671131.0	7669351.0	7666781.0	10.1876492	1.09665953	21.9017883	1714276876.891283	60.0	4701.046530465304	28-04-24 06:01:16.891344
22.799	0.117	250	250	6785533.0	6800416.0	6805964.0	6801532.0	8128344.0	8121766.0	8119931.0	8117156.0	10.7862933	1.16110498	22.3739197	1714276943.3694065	60.0	4701.046530465304	28-04-24 06:02:23.369469
23.399	0.121	250	250	6856821.0	7485523.0	6877914.0	7487186.0	8388607.0	8388607.0	8388607.0	8388607.0	11.3840362	9.9e+37	22.6362894	1714277009.8369696	60.0	4701.046530465304	28-04-24 06:03:29.837039
23.999	0.124	250	250	6848451.0	7485697.0	6869774.0	7487346.0	8388607.0	8388607.0	8388607.0	8388607.0	11.9697009	9.9e+37	22.3073211	1714277076.300653	60.0	4701.046530465304	28-04-24 06:04:36.300722
