# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp	Delay	a	
0.097	0.0	250	250	-7439673.0	-7453141.0	-7460208.0	-7458217.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.8757878	9.9e+37	24.450302	6	149.0	26-03-24 03:17:46.874603
0.601	0.002	250	250	-7153749.0	-7166251.0	-7172674.0	-7170308.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3764091	9.9e+37	24.3790453	6	149.0	26-03-24 03:17:54.961695
1.201	0.005	250	250	-6778772.0	-6790587.0	-6796604.0	-6794500.0	-8123987.0	-8115030.0	-8114136.0	-8110089.0	-10.7800043	-1.16069945	24.3652224	6	149.0	26-03-24 03:18:02.807156
1.8	0.008	250	250	-6402788.0	-6413877.0	-6419545.0	-6417643.0	-7673561.0	-7664998.0	-7664208.0	-7660354.0	-10.1821698	-1.09628657	24.3062447	6	149.0	26-03-24 03:18:10.860888
2.401	0.011	250	250	-6025594.0	-6035926.0	-6041283.0	-6039533.0	-7221286.0	-7213146.0	-7212379.0	-7208725.0	-9.58235739	-1.03168922	24.2592469	6	149.0	26-03-24 03:18:18.900850
3.001	0.014	250	250	-5648985.0	-5658580.0	-5663663.0	-5662061.0	-6770045.0	-6762344.0	-6761639.0	-6758200.0	-8.9835223	-0.967230336	24.2150136	6	149.0	26-03-24 03:18:26.713330
3.601	0.018	250	250	-5272512.0	-5281343.0	-5286093.0	-5284683.0	-6318743.0	-6311481.0	-6310838.0	-6307597.0	-8.38496772	-0.902746009	24.1541929	6	149.0	26-03-24 03:18:34.561364
4.201	0.021	250	250	-4895647.0	-4903732.0	-4908173.0	-4906913.0	-5867168.0	-5860328.0	-5859778.0	-5856713.0	-7.7857136	-0.838250764	24.1311547	6	149.0	26-03-24 03:18:42.583677
4.8	0.024	250	250	-4519116.0	-4526478.0	-4530594.0	-4529531.0	-5415860.0	-5409465.0	-5408969.0	-5406091.0	-7.18704871	-0.773778833	24.1247041	6	149.0	26-03-24 03:18:50.631621
5.4	0.027	250	250	-4142089.0	-4148701.0	-4152493.0	-4151608.0	-4964141.0	-4958209.0	-4957813.0	-4955107.0	-6.5875886	-0.709248582	24.1830594	6	149.0	26-03-24 03:18:58.721307
6.0	0.03	250	250	-3765469.0	-3771332.0	-3774800.0	-3774091.0	-4512932.0	-4507409.0	-4507080.0	-4504557.0	-5.98878989	-0.644792988	24.1661727	6	149.0	26-03-24 03:19:06.805533
6.6	0.033	250	250	-3388374.0	-3393498.0	-3396642.0	-3396121.0	-4061223.0	-4056133.0	-4055868.0	-4053546.0	-5.38924911	-0.580257952	24.2011907	6	149.0	26-03-24 03:19:14.656482
7.2	0.036	250	250	-3011784.0	-3016158.0	-3018985.0	-3018640.0	-3610046.0	-3605394.0	-3605210.0	-3603056.0	-4.79050691	-0.51580329	24.1796965	6	149.0	26-03-24 03:19:22.739481
7.801	0.039	250	250	-2634430.0	-2638068.0	-2640565.0	-2640417.0	-3157967.0	-3153758.0	-3153642.0	-3151704.0	-4.19050403	-0.451217403	24.3071663	6	149.0	26-03-24 03:19:30.567232
8.4	0.042	250	250	-2257878.0	-2260775.0	-2262948.0	-2262984.0	-2706797.0	-2703025.0	-2702954.0	-2701217.0	-3.5918621	-0.38677315	24.3541641	6	149.0	26-03-24 03:19:38.382259
8.999	0.045	250	250	-1881452.0	-1883597.0	-1885466.0	-1885678.0	-2255574.0	-2252230.0	-2252262.0	-2250711.0	-2.99336598	-0.322306049	24.4140633	6	149.0	26-03-24 03:19:46.454981
9.599	0.048	250	250	-1504565.0	-1505970.0	-1507502.0	-1507905.0	-1803871.0	-1800985.0	-1801076.0	-1799720.0	-2.3941615	-0.257788804	24.4748841	6	149.0	26-03-24 03:19:54.267054
10.2	0.051	250	250	-1127519.0	-1128184.0	-1129399.0	-1129980.0	-1352099.0	-1349634.0	-1349812.0	-1348633.0	-1.79467267	-0.193242597	24.4923931	6	149.0	26-03-24 03:20:02.337068
10.801	0.054	250	250	-750267.7	-750178.7	-751075.7	-751841.8	-900062.7	-898026.1	-898267.7	-897303.4	-1.19487993	-0.12867259	24.455532	6	149.0	26-03-24 03:20:10.158290
11.4	0.058	250	250	-373615.7	-372793.3	-373365.1	-374319.8	-448704.0	-447110.4	-447426.8	-446643.7	-0.596034307	-0.0641875898	24.4546105	6	149.0	26-03-24 03:20:18.215600
12.0	0.061	250	250	3317.124	4880.372	4624.012	3497.98	3035.16	4191.552	3800.28	4383.44	0.00333443175	0.000348449113	24.4398661	6	149.0	26-03-24 03:20:26.084138
