# 
ch2a	ch2a avglen	Delay	a	
1325827.0	10.0	0.1	24.0	12-12-23 19:22:23.982637
-1529828.0	19.166666666666664	0.1	24.0	12-12-23 19:22:24.119695
-1529828.0	28.333333333333332	0.1	24.0	12-12-23 19:22:24.252835
-1529828.0	37.5	0.1	24.0	12-12-23 19:22:24.387300
-1529828.0	46.666666666666664	0.1	24.0	12-12-23 19:22:24.519487
-1286358.0	55.833333333333336	0.1	24.0	12-12-23 19:22:24.656486
654503.5	65.0	0.1	24.0	12-12-23 19:22:24.793873
654503.5	74.16666666666667	0.1	24.0	12-12-23 19:22:24.930583
654503.5	83.33333333333333	0.1	24.0	12-12-23 19:22:25.068357
654503.5	92.5	0.1	24.0	12-12-23 19:22:25.205954
725388.0	101.66666666666667	0.1	24.0	12-12-23 19:22:25.339181
725388.0	110.83333333333333	0.1	24.0	12-12-23 19:22:25.476557
725388.0	120.0	0.1	24.0	12-12-23 19:22:25.613474
