# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC	temp	Delay	a	
0.106	0.0	250	250	-7426456.0	-7439898.0	-7447090.0	-7445334.0	-7446710.0	-7441420.0	-7440481.0	-7438017.0	-11.8698069	12.0598943	6.0	2.0	14-12-23 15:02:35.663060
0.5	0.002	250	250	-7224228.0	-7236858.0	-7243183.0	-7240873.0	-7244969.0	-7239547.0	-7238277.0	-7235414.0	-11.4863886	12.2149979	6.0	2.0	14-12-23 15:02:42.816445
1.0	0.004	250	250	-6912729.0	-6924738.0	-6930808.0	-6928637.0	-6932565.0	-6927346.0	-6926098.0	-6923378.0	-10.9907557	12.0276213	6.0	2.0	14-12-23 15:02:50.006012
1.499	0.007	250	250	-6599572.0	-6610996.0	-6616763.0	-6614761.0	-6618555.0	-6613521.0	-6612349.0	-6609728.0	-10.4929307	12.1330946	6.0	2.0	14-12-23 15:02:57.259130
2.0	0.01	250	250	-6285222.0	-6296016.0	-6301531.0	-6299680.0	-6303336.0	-6298479.0	-6297361.0	-6294852.0	-9.99314188	12.0276213	6.0	2.0	14-12-23 15:03:04.763247
2.499	0.012	250	250	-5971263.0	-5981433.0	-5986672.0	-5984969.0	-5988456.0	-5983809.0	-5982794.0	-5980338.0	-9.49407103	12.1042424	6.0	2.0	14-12-23 15:03:13.846732
3.0	0.015	250	250	-5656608.0	-5666183.0	-5671116.0	-5669601.0	-5672944.0	-5668476.0	-5667550.0	-5665194.0	-8.9939143	12.0183141	6.0	2.0	14-12-23 15:03:21.037035
3.5	0.017	250	250	-5342707.0	-5351647.0	-5356356.0	-5354977.0	-5358173.0	-5353891.0	-5353050.0	-5350804.0	-8.49488961	12.0294827	6.0	2.0	14-12-23 15:03:28.198307
3.999	0.02	250	250	-5028324.0	-5036676.0	-5041092.0	-5039863.0	-5042909.0	-5038812.0	-5038051.0	-5035905.0	-7.99515552	12.0642215	6.0	2.0	14-12-23 15:03:35.369062
4.5	0.022	250	250	-4713847.0	-4721581.0	-4725784.0	-4724692.0	-4727549.0	-4723650.0	-4722923.0	-4720912.0	-7.49521006	11.9543967	6.0	2.0	14-12-23 15:03:42.565509
5.0	0.025	250	250	-4399308.0	-4406444.0	-4410374.0	-4409422.0	-4412140.0	-4408426.0	-4407810.0	-4405847.0	-6.99528718	11.9056971	6.0	2.0	14-12-23 15:03:49.746074
5.5	0.027	250	250	-4085001.0	-4091496.0	-4095168.0	-4094359.0	-4096960.0	-4093416.0	-4092860.0	-4091018.0	-6.49561341	11.9888332	6.0	2.0	14-12-23 15:03:56.944066
5.999	0.03	250	250	-3771063.0	-3776926.0	-3780342.0	-3779677.0	-3782126.0	-3778789.0	-3778308.0	-3776536.0	-5.99648068	11.9767339	6.0	2.0	14-12-23 15:04:04.108963
