# 
ch2a	ch2a avglen	Delay	a	
-815377.8	10.0	0.1	27.0	12-12-23 19:22:29.297258
-815377.8	19.166666666666664	0.1	27.0	12-12-23 19:22:29.433838
-815377.8	28.333333333333332	0.1	27.0	12-12-23 19:22:29.569516
-815377.8	37.5	0.1	27.0	12-12-23 19:22:29.703261
-520781.2	46.666666666666664	0.1	27.0	12-12-23 19:22:29.837694
-520781.2	55.833333333333336	0.1	27.0	12-12-23 19:22:29.974309
-520781.2	65.0	0.1	27.0	12-12-23 19:22:30.110238
-520781.2	74.16666666666667	0.1	27.0	12-12-23 19:22:30.247004
-520781.2	83.33333333333333	0.1	27.0	12-12-23 19:22:30.383515
1508566.0	92.5	0.1	27.0	12-12-23 19:22:30.519335
1508566.0	101.66666666666667	0.1	27.0	12-12-23 19:22:30.656618
1508566.0	110.83333333333333	0.1	27.0	12-12-23 19:22:30.791848
1508566.0	120.0	0.1	27.0	12-12-23 19:22:30.927640
