# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp	Delay	a	
0.089	0.0	250	250	-7440049.0	-7453511.0	-7460529.0	-7458018.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.8862449	9.9e+37	36.2804576	6	2.0	25-03-24 14:00:30.579854
0.601	0.002	250	250	-7154407.0	-7167058.0	-7173742.0	-7171052.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3785916	9.9e+37	36.0188389	6	2.0	25-03-24 14:00:38.400116
1.201	0.005	250	250	-6779096.0	-6790994.0	-6797374.0	-6794871.0	-8124220.0	-8114778.0	-8114067.0	-8110544.0	-10.781555	-1.16074965	35.5651227	6	2.0	25-03-24 14:00:46.204588
1.8	0.008	250	250	-6403121.0	-6414299.0	-6420287.0	-6418017.0	-7673590.0	-7664561.0	-7663900.0	-7660529.0	-10.1836068	-1.09634572	35.094941	6	2.0	25-03-24 14:00:54.009032
2.401	0.011	250	250	-6025943.0	-6036339.0	-6042012.0	-6039942.0	-7221512.0	-7212963.0	-7212373.0	-7209098.0	-9.58383465	-1.03174962	34.5095008	6	2.0	25-03-24 14:01:01.853560
3.001	0.014	250	250	-5649311.0	-5658967.0	-5664256.0	-5662420.0	-6770167.0	-6762068.0	-6761522.0	-6758410.0	-8.98491044	-0.967257869	33.896618	6	2.0	25-03-24 14:01:09.889536
3.601	0.017	250	250	-5272844.0	-5281779.0	-5286744.0	-5285087.0	-6318748.0	-6311117.0	-6310617.0	-6307717.0	-8.38628124	-0.902767359	33.4429018	6	2.0	25-03-24 14:01:17.932754
4.201	0.02	250	250	-4895940.0	-4904107.0	-4908699.0	-4907295.0	-5867116.0	-5859904.0	-5859486.0	-5856728.0	-7.78693727	-0.838234197	32.8785008	6	2.0	25-03-24 14:01:25.985928
4.8	0.023	250	250	-4519384.0	-4526809.0	-4531086.0	-4529844.0	-5415858.0	-5409170.0	-5408836.0	-5406235.0	-7.18811914	-0.773788274	32.5546792	6	2.0	25-03-24 14:01:33.803033
5.401	0.027	250	250	-4142443.0	-4149102.0	-4153065.0	-4152018.0	-4964308.0	-4958112.0	-4957813.0	-4955452.0	-6.58867299	-0.709252566	32.1146842	6	2.0	25-03-24 14:01:41.623487
6.0	0.03	250	250	-3765792.0	-3771714.0	-3775325.0	-3774492.0	-4513075.0	-4507320.0	-4507009.0	-4504778.0	-5.98977631	-0.644790099	31.50729	6	2.0	25-03-24 14:01:49.712572
6.601	0.033	250	250	-3388720.0	-3393894.0	-3397160.0	-3396498.0	-4061181.0	-4055939.0	-4055767.0	-4053598.0	-5.39016859	-0.580245525	31.1276686	6	2.0	25-03-24 14:01:57.571443
