# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp	Delay	a	
0.138	0.0	250	250	-7415663.0	-7429349.0	-7436557.0	-7434834.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.855971	9.9e+37	21.7902027	6	40.0	25-03-24 17:26:07.513007
0.601	0.002	250	250	-7153377.0	-7165867.0	-7172189.0	-7169933.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3763078	9.9e+37	21.7336904	6	40.0	25-03-24 17:26:15.304637
1.201	0.005	250	250	-6778543.0	-6790293.0	-6796333.0	-6794230.0	-8124269.0	-8115437.0	-8114356.0	-8110382.0	-10.7800637	-1.16076639	21.8040256	6	40.0	25-03-24 17:26:23.107325
1.8	0.008	250	250	-6402704.0	-6413733.0	-6419424.0	-6417524.0	-7673841.0	-7665477.0	-7664525.0	-7660696.0	-10.1823236	-1.09639957	21.7604147	6	40.0	25-03-24 17:26:30.950564
2.401	0.011	250	250	-6025508.0	-6035776.0	-6041138.0	-6039454.0	-7221550.0	-7213609.0	-7212709.0	-7209038.0	-9.582589	-1.03179661	21.7733161	6	40.0	25-03-24 17:26:38.818326
3.001	0.014	250	250	-5648905.0	-5658460.0	-5663453.0	-5661955.0	-6770009.0	-6762461.0	-6761683.0	-6758199.0	-8.98372169	-0.967274182	21.8832769	6	40.0	25-03-24 17:26:46.625880
3.601	0.017	250	250	-5272421.0	-5281210.0	-5285910.0	-5284586.0	-6319057.0	-6311962.0	-6311235.0	-6307958.0	-8.38509348	-0.902838534	21.8193924	6	40.0	25-03-24 17:26:54.697490
4.201	0.021	250	250	-4895571.0	-4903616.0	-4908013.0	-4906853.0	-5867283.0	-5860604.0	-5859985.0	-5856878.0	-7.78588907	-0.838277236	21.8387444	6	40.0	25-03-24 17:27:02.707475
4.8	0.024	250	250	-4518944.0	-4526260.0	-4530321.0	-4529350.0	-5415834.0	-5409567.0	-5409000.0	-5406106.0	-7.18712823	-0.773814104	21.9311962	6	40.0	25-03-24 17:27:10.541898
5.401	0.027	250	250	-4141930.0	-4148518.0	-4152249.0	-4151466.0	-4964076.0	-4958231.0	-4957780.0	-4955052.0	-6.58762397	-0.709269183	21.9662142	6	40.0	25-03-24 17:27:18.340607
6.0	0.03	250	250	-3765349.0	-3771206.0	-3774628.0	-3773997.0	-4512882.0	-4507473.0	-4507068.0	-4504565.0	-5.98882183	-0.644809531	21.9606851	6	40.0	25-03-24 17:27:26.355510
6.601	0.033	250	250	-3388224.0	-3393354.0	-3396448.0	-3395978.0	-4060988.0	-4055983.0	-4055671.0	-4053363.0	-5.38920752	-0.580246972	21.8654687	6	40.0	25-03-24 17:27:34.188675
7.2	0.036	250	250	-3011710.0	-3016104.0	-3018889.0	-3018578.0	-3609751.0	-3605189.0	-3604948.0	-3602825.0	-4.79059511	-0.515793853	21.9007859	6	40.0	25-03-24 17:27:42.258868
7.801	0.039	250	250	-2634327.0	-2637965.0	-2640429.0	-2640315.0	-3157598.0	-3153443.0	-3153266.0	-3151327.0	-4.19048523	-0.45117047	21.8295292	6	40.0	25-03-24 17:27:50.082921
8.4	0.042	250	250	-2257830.0	-2260733.0	-2262882.0	-2262941.0	-2706439.0	-2702709.0	-2702626.0	-2700898.0	-3.59187982	-0.386735694	21.8663902	6	40.0	25-03-24 17:27:58.112621
9.0	0.045	250	250	-1881398.0	-1883554.0	-1885392.0	-1885629.0	-2255472.0	-2252163.0	-2252165.0	-2250637.0	-2.9934023	-0.322312177	21.8719194	6	40.0	25-03-24 17:28:06.161159
9.6	0.048	250	250	-1504525.0	-1505937.0	-1507461.0	-1507863.0	-1803944.0	-1801073.0	-1801138.0	-1799774.0	-2.39418416	-0.257804143	21.9781941	6	40.0	25-03-24 17:28:14.219841
