# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC	temp	Delay	a	
0.109	0.0	250	250	-7437395.0	-7451052.0	-7458391.0	-7455697.0	-7445022.0	-7438956.0	-7437921.0	-7435287.0	-11.8788227	32.8497055	6.0	1.0	14-12-23 14:56:41.984064
0.5	0.002	250	250	-7223769.0	-7236628.0	-7243403.0	-7240526.0	-7245400.0	-7239498.0	-7238429.0	-7235778.0	-11.4864571	32.8021385	6.0	1.0	14-12-23 14:56:49.132433
1.0	0.004	250	250	-6912317.0	-6924572.0	-6931020.0	-6928320.0	-6933032.0	-6927319.0	-6926355.0	-6923767.0	-10.9908985	32.7728664	6.0	1.0	14-12-23 14:56:56.308356
1.499	0.007	250	250	-6599206.0	-6610820.0	-6616991.0	-6614496.0	-6619046.0	-6613520.0	-6612607.0	-6610103.0	-10.4930012	32.8307927	6.0	1.0	14-12-23 14:57:03.487135
2.0	0.009	250	250	-6284970.0	-6295936.0	-6301840.0	-6299514.0	-6303819.0	-6298526.0	-6297684.0	-6295275.0	-9.99341488	32.7176844	6.0	1.0	14-12-23 14:57:10.657946
2.499	0.012	250	250	-5971046.0	-5981416.0	-5987010.0	-5984852.0	-5989024.0	-5983933.0	-5983172.0	-5980839.0	-9.49434709	32.7121959	6.0	1.0	14-12-23 14:57:17.838649
3.0	0.015	250	250	-5656391.0	-5666090.0	-5671444.0	-5669444.0	-5673401.0	-5668531.0	-5667827.0	-5665608.0	-8.99405604	32.1359032	6.0	1.0	14-12-23 14:57:25.012244
3.499	0.017	250	250	-5342550.0	-5351620.0	-5356695.0	-5354858.0	-5358639.0	-5353983.0	-5353320.0	-5351202.0	-8.49504037	30.7985381	6.0	1.0	14-12-23 14:57:32.267601
4.0	0.02	250	250	-5028084.0	-5036540.0	-5041321.0	-5039674.0	-5043182.0	-5038762.0	-5038174.0	-5036159.0	-7.99514027	29.263338	6.0	1.0	14-12-23 14:57:39.441556
4.5	0.022	250	250	-4713649.0	-4721481.0	-4725959.0	-4724490.0	-4727819.0	-4723614.0	-4723082.0	-4721163.0	-7.49526358	27.114961	6.0	1.0	14-12-23 14:57:46.716626
5.0	0.025	250	250	-4399188.0	-4406392.0	-4410579.0	-4409277.0	-4412420.0	-4408445.0	-4407956.0	-4406127.0	-6.99529227	25.1797557	6.0	1.0	14-12-23 14:57:53.890161
5.5	0.027	250	250	-4084893.0	-4091492.0	-4095356.0	-4094272.0	-4097196.0	-4093434.0	-4093041.0	-4091281.0	-6.49563784	23.6380421	6.0	1.0	14-12-23 14:58:01.052762
5.999	0.03	250	250	-3770914.0	-3776878.0	-3780481.0	-3779568.0	-3782333.0	-3778791.0	-3778432.0	-3776765.0	-5.99650136	22.6215986	6.0	1.0	14-12-23 14:58:08.227289
6.499	0.033	250	250	-3456544.0	-3461850.0	-3465182.0	-3464441.0	-3467005.0	-3463658.0	-3463375.0	-3461765.0	-5.49668223	21.6963861	6.0	1.0	14-12-23 14:58:15.646554
6.999	0.035	250	250	-3142402.0	-3147079.0	-3150112.0	-3149541.0	-3151924.0	-3148800.0	-3148559.0	-3147081.0	-4.99724064	20.9140103	6.0	1.0	14-12-23 14:58:22.951201
7.499	0.038	250	250	-2827564.0	-2831629.0	-2834375.0	-2833985.0	-2836167.0	-2833260.0	-2833093.0	-2831696.0	-4.49682727	20.209665	6.0	1.0	14-12-23 14:58:30.166116
7.999	0.04	250	250	-2513589.0	-2517019.0	-2519473.0	-2519284.0	-2521297.0	-2518586.0	-2518471.0	-2517173.0	-3.99770913	19.8984064	6.0	1.0	14-12-23 14:58:37.330763
8.499	0.043	250	250	-2199107.0	-2201916.0	-2204102.0	-2204053.0	-2205872.0	-2203373.0	-2203342.0	-2202143.0	-3.49777893	19.2310812	6.0	1.0	14-12-23 14:58:44.503543
8.999	0.045	250	250	-1885232.0	-1887413.0	-1889314.0	-1889441.0	-1891075.0	-1888775.0	-1888812.0	-1887688.0	-2.99872965	18.434386	6.0	1.0	14-12-23 14:58:51.719017
9.499	0.048	250	250	-1570596.0	-1572151.0	-1573784.0	-1574056.0	-1575532.0	-1573443.0	-1573544.0	-1572520.0	-2.49859682	17.5731692	6.0	1.0	14-12-23 14:58:58.877030
9.999	0.05	250	250	-1256082.0	-1257025.0	-1258377.0	-1258818.0	-1260128.0	-1258231.0	-1258393.0	-1257464.0	-1.99869265	16.803767	6.0	1.0	14-12-23 14:59:06.049663
10.499	0.053	250	250	-941821.4	-942132.4	-943202.9	-943808.8	-944946.0	-943260.0	-943491.0	-942659.1	-1.49909555	15.7964273	6.0	1.0	14-12-23 14:59:13.211673
10.999	0.056	250	250	-627518.1	-627211.1	-628015.4	-628794.6	-629741.7	-628253.9	-628553.0	-627799.5	-0.999456067	15.070769	6.0	1.0	14-12-23 14:59:20.375649
11.499	0.058	250	250	-313524.8	-312599.3	-313132.0	-314068.5	-314832.0	-313550.5	-313924.4	-313262.7	-0.500291133	14.4881391	6.0	1.0	14-12-23 14:59:27.562957
11.999	0.061	250	250	956.532	2498.936	2234.896	1147.748	539.336	1628.548	1184.748	1753.888	-0.000312509949	13.9604217	6.0	1.0	14-12-23 14:59:34.738208
12.498	0.063	250	250	314911.2	317059.4	317066.0	315828.3	315393.7	316283.1	315766.6	316235.3	0.49874815	13.3861683	6.0	1.0	14-12-23 14:59:41.899544
12.999	0.066	250	250	629557.5	632327.9	632605.8	631209.8	630896.8	631593.3	631009.9	631397.3	0.998920248	12.7911369	6.0	1.0	14-12-23 14:59:49.298519
13.498	0.068	250	250	943534.8	946917.3	947465.6	945929.2	945781.2	946282.6	945636.6	945912.5	1.49798757	12.4805791	6.0	1.0	14-12-23 14:59:56.470755
13.999	0.071	250	250	1258170.0	1262181.0	1262983.0	1261294.0	1261298.0	1261605.0	1260875.0	1261066.0	1.99811604	12.177467	6.0	1.0	14-12-23 15:00:03.733227
14.499	0.074	250	250	1572437.0	1577060.0	1578136.0	1576290.0	1576451.0	1576564.0	1575788.0	1575869.0	2.49771124	11.8718891	6.0	1.0	14-12-23 15:00:10.927408
14.998	0.076	250	250	1886494.0	1891723.0	1893062.0	1891073.0	1891409.0	1891321.0	1890454.0	1890454.0	2.99685158	11.5594698	6.0	1.0	14-12-23 15:00:18.170849
15.499	0.079	250	250	2201513.0	2207356.0	2208961.0	2206814.0	2207294.0	2207026.0	2206090.0	2206002.0	3.49764075	11.4260749	6.0	1.0	14-12-23 15:00:25.389333
15.998	0.081	250	250	2515312.0	2521785.0	2523636.0	2521373.0	2521955.0	2521499.0	2520502.0	2520309.0	3.99642003	11.8346604	6.0	1.0	14-12-23 15:00:32.564228
16.499	0.084	250	250	2830278.0	2837359.0	2839492.0	2837050.0	2837800.0	2837148.0	2836083.0	2835790.0	4.49701899	12.2649545	6.0	1.0	14-12-23 15:00:39.737342
16.999	0.087	250	250	3144159.0	3151853.0	3154225.0	3151655.0	3152540.0	3151724.0	3150570.0	3150189.0	4.9959354	12.6276326	6.0	1.0	14-12-23 15:00:46.915959
17.499	0.089	250	250	3458733.0	3467058.0	3469687.0	3466958.0	3468003.0	3467017.0	3465771.0	3465294.0	5.49600587	12.9332105	6.0	1.0	14-12-23 15:00:54.071857
17.999	0.092	250	250	3773043.0	3781980.0	3784862.0	3781999.0	3783181.0	3781994.0	3780686.0	3780106.0	5.99560647	13.0430353	6.0	1.0	14-12-23 15:01:01.248548
18.498	0.094	250	250	4087294.0	4096843.0	4100021.0	4096991.0	4098319.0	4096953.0	4095570.0	4094899.0	6.49516042	12.9360026	6.0	1.0	14-12-23 15:01:08.424859
18.999	0.097	250	250	4401861.0	4412011.0	4415458.0	4412292.0	4413761.0	4412217.0	4410749.0	4409975.0	6.99511076	12.8689909	6.0	1.0	14-12-23 15:01:15.580355
19.498	0.099	250	250	4715721.0	4726484.0	4730196.0	4726868.0	4728502.0	4726765.0	4725234.0	4724350.0	7.49406064	12.6211176	6.0	1.0	14-12-23 15:01:22.767464
19.999	0.102	250	250	5030181.0	5041576.0	5045520.0	5042061.0	5043849.0	5041918.0	5040302.0	5039335.0	7.99386538	12.5534773	6.0	1.0	14-12-23 15:01:29.929765
20.498	0.105	250	250	5344078.0	5356088.0	5360343.0	5356709.0	5358640.0	5356507.0	5354827.0	5353760.0	8.49285252	12.607459	6.0	1.0	14-12-23 15:01:37.398527
20.999	0.107	250	250	5658512.0	5671191.0	5675641.0	5671889.0	5673960.0	5671642.0	5669889.0	5668711.0	8.99269468	12.53114	6.0	1.0	14-12-23 15:01:44.636586
21.499	0.11	250	250	5972392.0	5985666.0	5990359.0	5986484.0	5988686.0	5986202.0	5984369.0	5983073.0	9.49155547	12.6176969	6.0	1.0	14-12-23 15:01:51.927115
21.999	0.112	250	250	6286407.0	6300295.0	6305344.0	6301251.0	6303618.0	6300921.0	6299027.0	6297604.0	9.99069247	12.5767452	6.0	1.0	14-12-23 15:01:59.197650
22.498	0.115	250	250	6599734.0	6614228.0	6619502.0	6615335.0	6617830.0	6614959.0	6612973.0	6611460.0	10.4887701	12.5413779	6.0	1.0	14-12-23 15:02:06.406018
22.998	0.118	250	250	6844549.0	7488415.0	6866006.0	7490059.0	7487406.0	6861545.0	7481595.0	7479901.0	10.998495	12.4641283	6.0	1.0	14-12-23 15:02:13.862902
23.498	0.12	250	250	6844283.0	7489410.0	6865833.0	7491025.0	7488463.0	6861443.0	7482673.0	7480933.0	11.4854156	12.3645414	6.0	1.0	14-12-23 15:02:21.035451
