# 
ch2a	ch2a avglen	Delay	a	
733628.9	10.0	0.1	7.000000000000001	12-12-23 19:21:53.929386
-1551729.0	19.166666666666664	0.1	7.000000000000001	12-12-23 19:21:54.066920
-1551729.0	28.333333333333332	0.1	7.000000000000001	12-12-23 19:21:54.203142
-1551729.0	37.5	0.1	7.000000000000001	12-12-23 19:21:54.337733
-1551729.0	46.666666666666664	0.1	7.000000000000001	12-12-23 19:21:54.474048
725808.5	55.833333333333336	0.1	7.000000000000001	12-12-23 19:21:54.610270
1272736.0	65.0	0.1	7.000000000000001	12-12-23 19:21:54.745425
1272736.0	74.16666666666667	0.1	7.000000000000001	12-12-23 19:21:54.882092
1272736.0	83.33333333333333	0.1	7.000000000000001	12-12-23 19:21:55.016407
1272736.0	92.5	0.1	7.000000000000001	12-12-23 19:21:55.152012
-42541.4	101.66666666666667	0.1	7.000000000000001	12-12-23 19:21:55.288297
-42541.4	110.83333333333333	0.1	7.000000000000001	12-12-23 19:21:55.426824
-42541.4	120.0	0.1	7.000000000000001	12-12-23 19:21:55.563258
