# 
A1	f1	A2	f2	Delay	a	
0	10000000.0	1.0	100000.0	0.2	2.914572864321608	10-04-24 17:31:11.531110
0	10000000.0	1.0	1164285.7142857143	0.2	2.914572864321608	10-04-24 17:31:11.754888
0	10000000.0	1.0	2228571.4285714286	0.2	2.914572864321608	10-04-24 17:31:11.980265
0	10000000.0	1.0	3292857.1428571427	0.2	2.914572864321608	10-04-24 17:31:12.203104
0	10000000.0	1.0	4357142.857142857	0.2	2.914572864321608	10-04-24 17:31:12.429793
0	10000000.0	1.0	5421428.571428572	0.2	2.914572864321608	10-04-24 17:31:12.659054
0	10000000.0	1.0	6485714.285714285	0.2	2.914572864321608	10-04-24 17:31:12.889604
0	10000000.0	1.0	7550000.0	0.2	2.914572864321608	10-04-24 17:31:13.112796
0	10000000.0	1.0	8614285.714285715	0.2	2.914572864321608	10-04-24 17:31:13.335379
0	10000000.0	1.0	9678571.42857143	0.2	2.914572864321608	10-04-24 17:31:13.564861
0	10000000.0	1.0	10742857.142857144	0.2	2.914572864321608	10-04-24 17:31:13.794297
0	10000000.0	1.0	11807142.857142856	0.2	2.914572864321608	10-04-24 17:31:14.023714
0	10000000.0	1.0	12871428.57142857	0.2	2.914572864321608	10-04-24 17:31:14.254517
0	10000000.0	1.0	13935714.285714285	0.2	2.914572864321608	10-04-24 17:31:14.484047
0	10000000.0	1.0	15000000.0	0.2	2.914572864321608	10-04-24 17:31:14.714749
