# 
Scope_Frequency	|Z|	arg(Z)	R	C	Q	L	gain	gain_log	phase	Scope_Amplitude_RMS	Scope_Amplitude_pkpk	THD	Gen_Frequency	Delay	a	
724.1286108574933	8255.071021148133	-174.89114084836746	-8222.27617105645	-2.989908880599005e-07	0.08940347746305581	0.16156634335351966	0.0899434622570254	-20.920607976860232	-174.43223611805757	0.017398296652151753	0.04920981417532685	0.0	724.1286108574933	0.5	724.1286108574933	10-06-24 11:45:06.510753
814.2775776206529	8264.163501849574	-174.26709849081766	-8222.829234945226	-2.367673495811216e-07	0.10039326341375	0.16135168261524638	0.09004231816899338	-20.911066649476098	-173.75174870723285	0.013665128171430774	0.03865081918320811	0.0	814.2775776206529	0.5	814.2775776206529	10-06-24 11:45:28.982460
915.6494626425477	8267.553714283069	-173.3662813122404	-8212.20205216661	-1.8199110753347162e-07	0.11630036899166775	0.16600898932944863	0.09006759469051762	-20.908628703953287	-172.77012145780054	0.000993168548572272	0.0028091048622266184	0.0	915.6494626425477	0.5	915.6494626425477	10-06-24 11:45:43.097939
1029.6414410519087	8238.250736280785	-172.661095359967	-8170.762453061837	-1.4688542207468343e-07	0.12879317152958264	0.16266328558889695	0.089706830456518	-20.943489753022988	-172.00452984841033	0.012583988494234248	0.035592894394586114	0.0	1029.6414410519087	0.5	1029.6414410519087	10-06-24 11:45:56.394050
1157.8246265463251	8241.314874617536	-171.7579194494902	-8156.19207205872	-1.1634975693568463e-07	0.1448519760416858	0.16240119390993513	0.08972442772751181	-20.941786059298487	-171.02093102506794	0.009376761371015568	0.026521486204052706	0.0	1157.8246265463251	0.5	1157.8246265463251	10-06-24 11:46:09.991243
1301.96572553217	8245.454859425923	-170.72103804175606	-8137.562984233025	-9.194524139308973e-08	0.16337927321841314	0.16252190450203463	0.08974932197787178	-20.939376473350784	-169.89186404780693	0.006761869812599212	0.01912545599195805	0.0	1301.96572553217	0.5	1301.96572553217	10-06-24 11:46:23.409232
1464.051387054072	8244.455129671114	-169.56347695433047	-8108.060509018812	-7.279019847412845e-08	0.18419334149839875	0.16235090689986034	0.08970717740676845	-20.943456159530243	-168.63237360473403	0.01854035902709725	0.05244005437477475	0.0	1464.051387054072	0.5	1464.051387054072	10-06-24 11:46:36.064409
1646.3155841209505	8247.096776182307	-168.2481945282672	-8074.229833888101	-5.7553712029653506e-08	0.20803317408758754	0.162383069030801	0.08969976893155071	-20.944173514119658	-167.20137761507522	0.016691159682100082	0.047209728788321866	0.0	1646.3155841209505	0.5	1646.3155841209505	10-06-24 11:46:49.229118
1851.2704038163686	8251.07863807161	-166.74985303905174	-8031.423955487652	-4.5458956514242334e-08	0.2354714506525253	0.1625852280446436	0.08969731919549015	-20.94441073243003	-165.57183272661686	0.017059507131326576	0.04825157270504516	0.0	1851.2704038163686	0.5	1851.2704038163686	10-06-24 11:47:01.688230
2081.740670563094	8253.255504157003	-165.06554630729755	-7974.471120925614	-3.59443340832264e-08	0.2667234333340596	0.16261348864949032	0.08966046720452497	-20.94798004868215	-163.74150950605804	0.01029500596576367	0.029118674122989813	0.0	2081.740670563094	0.5	2081.740670563094	10-06-24 11:47:14.360937
2340.90287974287	8258.651286669072	-163.16381109165587	-7904.658648566925	-2.8423298124337748e-08	0.3026071220289871	0.16262937808252265	0.08964478455320443	-20.949499443988362	-161.67599378759036	0.00726852211028122	0.020558485093536822	0.0	2340.90287974287	0.5	2340.90287974287	10-06-24 11:47:27.401792
2632.3289782805714	8277.989497035525	-160.96663725716598	-7825.422211491752	-2.2396463154415535e-08	0.3449790708339723	0.1632226759815161	0.08976923581339806	-20.9374494371659	-159.2890393671854	0.018180088713733954	0.05142105604821719	0.0	2632.3289782805714	0.5	2632.3289782805714	10-06-24 11:47:39.632974
2960.035595606064	8279.140928579129	-158.49241494890688	-7702.656405101999	-1.7713996812282293e-08	0.3940634091489925	0.1632036373720242	0.08965228253648021	-20.948772977500802	-156.60883710381262	0.01850476897865639	0.05233939051639359	0.0	2960.035595606064	0.5	2960.035595606064	10-06-24 11:47:51.810015
3328.5394035277955	8277.230318461176	-155.65579939622677	-7541.2648902575565	-1.4013774940224541e-08	0.4524463560212537	0.16314648440024193	0.08946261182695069	-20.96716853831878	-153.54236415603177	0.017544973948316667	0.04962468021838412	0.0	3328.5394035277955	0.5	3328.5394035277955	10-06-24 11:48:04.249456
3742.9193680249396	8276.462078985365	-152.43750942960227	-7337.139019910989	-1.1103263039406153e-08	0.5219540644983218	0.1628428490152143	0.08924182384708843	-20.988631251261914	-150.07088756261132	0.016036536915674162	0.045358175999286404	0.0	3742.9193680249396	0.5	3742.9193680249396	10-06-24 11:48:16.851894
4208.886750953923	8260.617004434627	-148.7234647186423	-7060.114095958064	-8.817217175780574e-09	0.6074487375201377	0.16217139208646522	0.08878681360873653	-21.033030594834297	-146.08145819295584	0.016095317864831097	0.04552443363030021	0.0	4208.886750953923	0.5	4208.886750953923	10-06-24 11:48:31.578883
4732.863826479693	8236.942145089573	-144.46523800641768	-6702.919158779992	-7.024362342775516e-09	0.7142088623672378	0.160984972947125	0.08817124518884717	-21.093460517753982	-141.52783814949763	0.016061754407716313	0.0454295018377965	0.0	4732.863826479693	0.5	4732.863826479693	10-06-24 11:48:43.667955
5322.072397154227	8175.610452132622	-139.53181328411114	-6219.730157878375	-5.635821706391102e-09	0.8531208672632824	0.15867973326998341	0.08703915082429603	-21.205707094214187	-136.293413568327	0.01831812134006203	0.05181147127262348	0.0	5322.072397154227	0.5	5322.072397154227	10-06-24 11:48:56.511847
5984.633329630077	8096.89841301945	-133.8781970926779	-5612.183642590404	-4.556591817449699e-09	1.0399455123435752	0.15521191008404897	0.08561977607400856	-21.348518246677408	-130.3398814766962	0.0178997367549839	0.050628100963612824	0.0	5984.633329630077	0.5	5984.633329630077	10-06-24 11:49:09.235260
6729.678481876787	7962.31618134824	-127.3516181519552	-4830.775459412639	-3.7364487403183665e-09	1.310237230607787	0.1496899361216763	0.08348039826740096	-21.568309753482424	-123.54662584127047	0.017757663923628604	0.050226258313718	0.0	6729.678481876787	0.5	6729.678481876787	10-06-24 11:49:21.946499
7567.476564555847	7749.023217867169	-119.89345930414761	-3862.0261847601805	-3.1305900886302446e-09	1.739512792885239	0.1412901505807909	0.08040706795367038	-21.894115483149783	-115.89617444421371	0.017811441560511405	0.05037836444058207	0.0	7567.476564555847	0.5	7567.476564555847	10-06-24 11:49:34.920432
8509.574671259976	7433.975313379743	-111.50448995443877	-2725.1030871776925	-2.7041244132200913e-09	2.538064608999758	0.1293593685988251	0.07622989106090947	-22.357494017476107	-107.43746167073674	0.017585443626999063	0.04973914575529918	0.0	8509.574671259976	0.5	8509.574671259976	10-06-24 11:49:47.975895
9568.957428281035	6984.893456181536	-102.22689033329569	-1479.2851744455857	-2.4364665018449537e-09	4.614696671364102	0.11354044018812118	0.07072813305121971	-23.008156109170862	-98.26322878971558	0.016934486984689637	0.04789796233115749	0.0	9568.957428281035	0.5	9568.957428281035	10-06-24 11:50:00.151822
10760.22595741523	6396.8488588872515	-92.35506519115721	-262.859751480357	-2.31419327073761e-09	24.31504182610376	0.09453613751413306	0.06400579011154073	-23.875614739150556	-88.68839881492585	0.017599488786886996	0.04977887146649761	0.0	10760.22595741523	0.5	10760.22595741523	10-06-24 11:50:13.370491
12099.799118390652	5702.235892173369	-82.2122282677537	772.6764591073951	-2.3282036780230223e-09	7.311783432052449	0.07431268821409126	0.05649642194374333	-24.95958112477734	-79.00340018623912	0.01721403901374902	0.04868865487292689	0.0	12099.799118390652	0.5	12099.799118390652	10-06-24 11:50:25.662765
13606.139804574881	4930.867007909812	-72.31459332978518	1497.9500932815217	-2.4899350642443325e-09	3.136171739921563	0.05495185836382453	0.04852899769862532	-26.279973567245246	-69.66455167231649	0.01710061319667681	0.04836783821527335	0.0	13606.139804574881	0.5	13606.139804574881	10-06-24 11:50:37.384946
15300.009410921517	4164.690367407311	-62.89066349396998	1897.8076028780604	-2.8060028018984813e-09	1.9533863616615763	0.03856281838409954	0.04084422464864689	-27.777386875921227	-60.80710053815807	0.01679295568370182	0.04749765136044293	0.0	15300.009410921517	0.5	15300.009410921517	10-06-24 11:50:49.605134
17204.75398140312	3445.630973823899	-54.2846056355008	2011.4194106300965	-3.3066335903016552e-09	1.3908585185686182	0.025879581939742415	0.03376421973683383	-29.430865640275595	-52.713698212451426	0.016219909683545027	0.04587683250987215	0.0	17204.75398140312	0.5	17204.75398140312	10-06-24 11:51:01.501888
19346.62597980572	2821.3802325661277	-46.58002845370985	1939.2495504625351	-4.014359175223019e-09	1.0567322681282725	0.01685829171283769	0.0276714839890349	-31.15935099067776	-45.42837616183188	0.015800566579931258	0.044690751101035715	0.0	19346.62597980572	0.5	19346.62597980572	10-06-24 11:51:13.157062
21755.146118745546	2294.3979883734187	-39.69411666331309	1765.4592738529388	-4.9922930067690415e-09	0.8300425511182027	0.010720528288972473	0.022543603338868713	-32.939533314055666	-38.86912363122499	0.015426505515366661	0.04363274663970977	0.0	21755.146118745546	0.5	21755.146118745546	10-06-24 11:51:25.612695
24463.51023387707	1863.582727608646	-33.40689042576752	1555.684675582829	-6.340614572954952e-09	0.65955107112992	0.0066753088132028284	0.01834941712598518	-34.72755453340269	-32.828030318209095	0.014771017560967735	0.04177874672954345	0.0	24463.51023387707	0.5	24463.51023387707	10-06-24 11:51:38.140311
27509.046811105338	1518.3081975703535	-27.518515712670172	1346.5291889769583	-8.247257518662479e-09	0.520977853009753	0.004058631512879209	0.014980994788528764	-36.48918694124343	-27.12192562963329	0.014348318142300169	0.040583172228169664	0.0	27509.046811105338	0.5	27509.046811105338	10-06-24 11:51:50.498620
30933.731472748375	1244.1769287043894	-21.616578869679053	1156.6738756890554	-1.122518820157703e-08	0.3962627621521033	0.0023582074645518325	0.012299377880391002	-38.20233710445802	-21.35697013004517	0.013689701550450522	0.03872032319497423	0.0	30933.731472748375	0.5	30933.731472748375	10-06-24 11:52:14.098258
34784.765513642094	1024.6204509685235	-14.578653938686788	991.6307606962785	-1.7740653426164016e-08	0.2600826906863848	0.0011800284859036524	0.010145564560157756	-39.87447562408772	-14.432335943113507	0.013030595437376759	0.036856089586670374	0.0	34784.765513642094	0.5	34784.765513642094	10-06-24 11:52:26.496249
39115.22646095957	847.30752666877	-7.03350096373671	840.9313042819274	-3.921711233374245e-08	0.12337812070087649	0.00042215598733933774	0.008402412266910384	-41.51192026969126	-6.97455089691067	0.012257633786215017	0.0346698238861359	0.0	39115.22646095957	0.5	39115.22646095957	10-06-24 11:52:47.308637
43984.79962419488	658.7121349443519	2.568807001780766	658.0502071657514	1.2256275408401343e-07	0.04486420457265373	-0.00010682588913534957	0.006544057879683094	-43.68305736303107	2.552002211044227	0.011517112860323859	0.032575314412903185	0.0	43984.79962419488	0.5	43984.79962419488	10-06-24 11:52:59.321126
49460.60071802308	496.0546560391457	10.57954888965963	487.6221961454543	3.533111772843651e-08	0.18677549750509187	-0.00029306510665470006	0.004936473184018016	-46.13166435648775	10.527619488824264	0.01083389671013729	0.030642887321650828	0.0	49460.60071802308	0.5	49460.60071802308	10-06-24 11:53:10.915924
55618.10089597485	363.803200152402	15.994195218690589	349.7202387659115	2.854649943691939e-08	0.28663574618435195	-0.00028685015726447917	0.0036253515981357694	-48.812997355788326	15.936960778655271	0.01021135066550645	0.028882061202613503	0.0	55618.10089597485	0.5	55618.10089597485	10-06-24 11:53:22.984114
62542.166944358105	270.58198374216005	20.33879602136766	253.7122261175347	2.705859578114607e-08	0.3706811966174263	-0.00023932560165419484	0.002698971027384971	-51.37603554869456	20.28504781271273	0.009546340702558366	0.027001128985184683	0.0	62542.166944358105	0.5	62542.166944358105	10-06-24 11:53:35.210591
70328.23097307587	206.76087406211158	23.658946896268073	189.3826967428009	2.7274827977319306e-08	0.43811499901188405	-0.00018776682225560116	0.0020636997413894806	-53.70706980507844	23.611497657383296	0.008908209341953714	0.025196220935699298	0.0	70328.23097307587	0.5	70328.23097307587	10-06-24 11:53:47.171293
79083.60572480121	157.15745806617073	26.902271425606976	140.14981393587067	2.8301458901062327e-08	0.5073788041113036	-0.0001431062216393714	0.0015693747087059842	-56.08546701106103	26.861585971411213	0.008301948317757329	0.023481455810185833	0.0	79083.60572480121	0.5	79083.60572480121	10-06-24 11:53:58.871225
88928.96363097974	124.04677700181622	31.808499435224704	105.4167514322015	2.7372429213883386e-08	0.6202316589689445	-0.000117014709747409	0.001239161221926724	-58.137443715286096	31.7710773010271	0.007730244633176318	0.02186443360139956	0.0	88928.96363097974	0.5	88928.96363097974	10-06-24 11:54:11.349434
100000.0	139.6147602802145	38.00210646107401	110.0147722647175	1.8515113654375095e-08	0.7813448343160041	-0.00013680875193871107	0.001394612808021864	-57.11092701168157	37.95290944646358	0.004779037844174716	0.013517160268652325	0.0	100000.0	0.5	100000.0	10-06-24 11:54:25.886836
