# 
Scope_Frequency	A2	f2	gain	gain_log	phase	Scope_Amplitude_RMS	Scope_Amplitude_pkpk	THD	Delay	a	
1355403.0054147672	0.1	1355403.0054147672	0.00040358124857151615	-67.88138040822201	-11.168388744130313	0.018613674487516992	0.05264742181168921	0.09714540999813666	0.5	1355403.0054147672	20-05-24 17:37:54.772308
1355403.0054147672	0.6482758620689655	1355403.0054147672	0.00011162547021698293	-79.044733973094	-4.260336771185018	0.19686562837092922	0.5568200832145394	0.023481055344904078	0.5	1355403.0054147672	20-05-24 17:38:03.988806
1355403.0054147672	1.196551724137931	1355403.0054147672	0.00012083245563355371	-78.35632796837253	3.975150257649625	0.38642431308919006	1.0929730088028795	0.015943123941722617	0.5	1355403.0054147672	20-05-24 17:38:07.981599
1355403.0054147672	1.7448275862068967	1355403.0054147672	9.013551168823064e-06	-100.90208142975285	0.9579743235263484	0.5755138465838688	1.6277989743448322	0.013461633418906417	0.5	1355403.0054147672	20-05-24 17:38:12.078248
1355403.0054147672	2.293103448275862	1355403.0054147672	9.795410389214308e-06	-100.17954728110803	15.733809662949588	0.7685121989040649	2.1736807490785965	0.011536258898955784	0.5	1355403.0054147672	20-05-24 17:38:15.970044
1355403.0054147672	2.841379310344828	1355403.0054147672	6.664357026226291e-06	-103.52483489479077	-3.5547194831376463	0.9632471797691645	2.7244744510943746	0.01039350666522257	0.5	1355403.0054147672	20-05-24 17:38:19.964050
1355403.0054147672	3.3896551724137933	1355403.0054147672	8.465959757859268e-06	-101.4464760046987	-1.8697569403702143	1.1574343315541107	3.273718658480122	0.009965105140720429	0.5	1355403.0054147672	20-05-24 17:38:22.642763
1355403.0054147672	3.937931034482759	1355403.0054147672	7.870714352272216e-06	-102.07971697881426	8.66951105616732	1.3544201504703144	3.8308786918930537	0.00867641221030866	0.5	1355403.0054147672	20-05-24 17:38:25.302065
1355403.0054147672	4.486206896551724	1355403.0054147672	9.876805975598991e-06	-100.10766955245896	-2.1206966429647256	1.5494266091703788	4.3824402491810135	0.009111348096983867	0.5	1355403.0054147672	20-05-24 17:38:29.280635
1355403.0054147672	5.0344827586206895	1355403.0054147672	7.357497532911587e-06	-102.6653974970864	-0.8759151064990173	1.744466981180645	4.934097727795438	0.00904829617656796	0.5	1355403.0054147672	20-05-24 17:38:31.955349
1355403.0054147672	5.582758620689655	1355403.0054147672	8.004619442886753e-06	-101.93318621126592	5.5010375523247115	1.9394405372837114	5.485566222485574	0.009504600434231533	0.5	1355403.0054147672	20-05-24 17:38:34.723316
1355403.0054147672	6.13103448275862	1355403.0054147672	8.85918354549302e-06	-101.05212600926932	-0.4344037778314191	2.138928155766327	6.049802413652823	0.008766973458886992	0.5	1355403.0054147672	20-05-24 17:38:37.586103
1355403.0054147672	6.679310344827586	1355403.0054147672	9.059908226417312e-06	-100.85752403092823	2.7840337443999923	2.3285074758443423	6.586013704852423	0.009654801134594751	0.5	1355403.0054147672	20-05-24 17:38:41.462813
1355403.0054147672	7.227586206896552	1355403.0054147672	9.127344549820316e-06	-100.79311109795121	-1.459368655262512	2.525870714151865	7.1442412415091665	0.011084651306716809	0.5	1355403.0054147672	20-05-24 17:38:44.143861
1355403.0054147672	7.775862068965518	1355403.0054147672	9.149112046160585e-06	-100.77242107422423	-3.8661209725897447	2.7192271128157746	7.691135724233407	0.010613732548536736	0.5	1355403.0054147672	20-05-24 17:38:46.912496
1355403.0054147672	8.324137931034484	1355403.0054147672	9.457145373774055e-06	-100.4847987000977	3.1263431072853267	2.9168991570057425	8.25023669582434	0.011352581672858172	0.5	1355403.0054147672	20-05-24 17:38:49.673773
1355403.0054147672	8.872413793103448	1355403.0054147672	8.788910250477716e-06	-101.12129940761176	-2.5283121459159483	3.1108323221798817	8.798762520590756	0.008577892028027436	0.5	1355403.0054147672	20-05-24 17:38:52.449022
1355403.0054147672	9.420689655172414	1355403.0054147672	9.92242488200432e-06	-100.06764360493803	0.15727189953415735	3.310092357400416	9.362355009086398	0.010709925948221522	0.5	1355403.0054147672	20-05-24 17:38:56.415343
