# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC	temp	Delay	a	
0.099	0.0	250	250	-7437548.0	-7451212.0	-7458325.0	-7456311.0	-7447077.0	-7441458.0	-7440438.0	-7437743.0	-11.8809232	23.382181	6	24.0	11-03-24 20:52:51.672688
0.601	0.002	250	250	-7160096.0	-7172685.0	-7179111.0	-7176699.0	-7179167.0	-7173594.0	-7172492.0	-7169777.0	-11.3862304	23.3284333	6	24.0	11-03-24 20:52:59.323479
1.201	0.005	250	250	-6785182.0	-6797052.0	-6803103.0	-6800892.0	-6803297.0	-6798007.0	-6796951.0	-6794354.0	-10.7897645	23.4159783	6	24.0	11-03-24 20:53:06.933186
1.8	0.008	250	250	-6409018.0	-6420138.0	-6425872.0	-6423872.0	-6426146.0	-6421084.0	-6420133.0	-6417620.0	-10.1915387	23.3302763	6	24.0	11-03-24 20:53:14.612904
2.401	0.012	250	250	-6031529.0	-6041882.0	-6047296.0	-6045460.0	-6047682.0	-6042827.0	-6041931.0	-6039576.0	-9.59133029	23.3287325	6	24.0	11-03-24 20:53:22.178688
3.001	0.015	250	250	-5654653.0	-5664267.0	-5669368.0	-5667709.0	-5669805.0	-5665209.0	-5664392.0	-5662142.0	-8.99217644	23.2630049	6	24.0	11-03-24 20:53:29.354170
3.6	0.018	250	250	-5277890.0	-5286767.0	-5291553.0	-5290062.0	-5292088.0	-5287712.0	-5287014.0	-5284857.0	-8.39313286	23.2768278	6	24.0	11-03-24 20:53:36.629285
4.201	0.021	250	250	-4900707.0	-4908825.0	-4913311.0	-4911993.0	-4913898.0	-4909757.0	-4909111.0	-4907077.0	-7.79345241	23.3010867	6	24.0	11-03-24 20:53:44.612953
4.8	0.024	250	250	-4523858.0	-4531257.0	-4535409.0	-4534268.0	-4536063.0	-4532162.0	-4531609.0	-4529701.0	-7.19426096	23.1745384	6	24.0	11-03-24 20:53:52.291115
5.4	0.027	250	250	-4146489.0	-4153134.0	-4156946.0	-4156023.0	-4157760.0	-4154071.0	-4153593.0	-4151812.0	-6.59432143	23.2040272	6	24.0	11-03-24 20:53:59.558028
6.0	0.03	250	250	-3769587.0	-3775468.0	-3778958.0	-3778236.0	-3779860.0	-3776420.0	-3776045.0	-3774323.0	-5.99508074	23.1984981	6	24.0	11-03-24 20:54:06.845823
6.6	0.033	250	250	-3392226.0	-3397363.0	-3400527.0	-3399978.0	-3401509.0	-3398302.0	-3397998.0	-3396408.0	-5.39510497	23.364672	6	24.0	11-03-24 20:54:14.222612
7.2	0.036	250	250	-3015405.0	-3019811.0	-3022657.0	-3022281.0	-3023741.0	-3020752.0	-3020526.0	-3019057.0	-4.79603983	23.3431777	6	24.0	11-03-24 20:54:21.584289
7.801	0.039	250	250	-2637661.0	-2641316.0	-2643831.0	-2643664.0	-2645019.0	-2642266.0	-2642132.0	-2640778.0	-4.19551549	23.3883325	6	24.0	11-03-24 20:54:28.959570
8.4	0.042	250	250	-2260910.0	-2263830.0	-2266031.0	-2266040.0	-2267291.0	-2264766.0	-2264717.0	-2263475.0	-3.59652461	23.3570006	6	24.0	11-03-24 20:54:36.219820
8.999	0.045	250	250	-1884199.0	-1886370.0	-1888257.0	-1888440.0	-1889582.0	-1887295.0	-1887320.0	-1886197.0	-2.99758395	23.3100028	6	24.0	11-03-24 20:54:43.632756
